scenario,combination_id,world_id,matches,synthetic_win_probability,draw_probability,real_win_probability,mean_synthetic_goals,mean_real_goals,mean_goal_difference,mean_synthetic_xg,mean_real_xg,mean_xg_difference,mean_synthetic_possession,win_probability_margin
primary_top20_pooled,real_xi_set_04,25,80,0.2,0.2375,0.5625,0.9375,1.675,-0.7375,0.9350637210430758,1.689906017254548,-0.754842296211472,0.47901373257594615,-0.3625
primary_top20_pooled,real_xi_set_04,26,80,0.275,0.3375,0.3875,0.875,1.1875,-0.3125,0.8889834175589897,1.3857385310510828,-0.49675511349209317,0.48285314951433767,-0.11249999999999999
primary_top20_pooled,real_xi_set_04,27,80,0.2125,0.2375,0.55,1.075,1.85,-0.775,1.0682424643979185,1.7728210257064663,-0.7045785613085479,0.4811945472102367,-0.3375
primary_top20_pooled,real_xi_set_04,28,80,0.25,0.3,0.45,1.175,1.575,-0.4,1.1124278068250866,1.6479394344748879,-0.5355116276498013,0.48073997000136615,-0.2
primary_top20_pooled,real_xi_set_04,29,80,0.2875,0.15,0.5625,1.075,1.7125,-0.6375,1.0704328797700402,1.6941042077419943,-0.6236713279719541,0.48796936947574,-0.275
primary_top20_pooled,real_xi_set_04,30,80,0.275,0.2125,0.5125,1.45,2.1625,-0.7125,1.2428571528815562,2.050881355661324,-0.8080242027797675,0.47873693770469944,-0.23749999999999993
primary_top20_pooled,real_xi_set_04,31,80,0.2625,0.1875,0.55,1.025,1.5125,-0.4875,1.0734072235716567,1.6159937806191231,-0.5425865570474665,0.48091870183358604,-0.28750000000000003
primary_top20_pooled,real_xi_set_04,32,80,0.1875,0.275,0.5375,1.175,1.9875,-0.8125,1.186667317032859,1.9165121274589019,-0.7298448104260428,0.48064716833786403,-0.35
primary_top20_pooled,real_xi_set_04,33,80,0.1875,0.3375,0.475,0.8125,1.5,-0.6875,1.0475037025855196,1.651873260727139,-0.6043695581416193,0.4770912311726291,-0.2875
primary_top20_pooled,real_xi_set_04,34,80,0.2375,0.1875,0.575,1.05,1.7375,-0.6875,1.0737425229971034,1.823960858810273,-0.7502183358131697,0.48174380140756706,-0.33749999999999997
primary_top20_pooled,real_xi_set_04,35,80,0.1875,0.35,0.4625,1.075,1.725,-0.65,1.0970434574814758,1.8103159948704313,-0.7132725373889556,0.47413756908447524,-0.275
primary_top20_pooled,real_xi_set_04,36,80,0.25,0.175,0.575,0.975,1.625,-0.65,1.1543892415753736,1.8197553935688773,-0.6653661519935037,0.4823687476383746,-0.32499999999999996
primary_top20_pooled,real_xi_set_04,37,80,0.1875,0.275,0.5375,0.975,1.675,-0.7,1.11506622188281,1.8450821943075848,-0.7300159724247749,0.47303160238900405,-0.35
primary_top20_pooled,real_xi_set_04,38,80,0.175,0.2875,0.5375,1.05,1.775,-0.725,1.0653418528843854,1.7808120163935262,-0.7154701635091405,0.4823636182768919,-0.3625
primary_top20_pooled,real_xi_set_04,39,80,0.2375,0.175,0.5875,1.1,1.95,-0.85,1.092498700518939,1.7288640744099577,-0.6363653738910188,0.48121331221512564,-0.35000000000000003
primary_top20_pooled,real_xi_set_05,0,80,0.2375,0.25,0.5125,1.225,1.8375,-0.6125,1.1771075803267579,1.8316496380981337,-0.654542057771376,0.48363665441417536,-0.27499999999999997
primary_top20_pooled,real_xi_set_05,1,80,0.3125,0.2125,0.475,1.325,1.775,-0.45,1.23777421067505,1.7612611038945747,-0.5234868932195246,0.4851108790412142,-0.16249999999999998
primary_top20_pooled,real_xi_set_05,2,80,0.2625,0.2375,0.5,1.4,1.975,-0.575,1.4315366049285567,1.9787579655676648,-0.5472213606391081,0.48122596778454935,-0.2375
primary_top20_pooled,real_xi_set_05,3,80,0.275,0.2375,0.4875,1.225,1.625,-0.4,1.0915830422158437,1.6266339603567441,-0.5350509181409006,0.4828031972896535,-0.21249999999999997
primary_top20_pooled,real_xi_set_05,4,80,0.2625,0.325,0.4125,1.075,1.65,-0.575,1.0987785786886684,1.7001353216664412,-0.6013567429777729,0.48170432984389855,-0.14999999999999997
primary_top20_pooled,real_xi_set_05,5,80,0.275,0.2,0.525,1.1875,1.8,-0.6125,1.1929088688206781,1.7597403824406352,-0.5668315136199572,0.48063479435259177,-0.25
primary_top20_pooled,real_xi_set_05,6,80,0.275,0.225,0.5,1.4125,1.9625,-0.55,1.290406475800971,1.786760002036273,-0.49635352623530193,0.4873405872192228,-0.22499999999999998
primary_top20_pooled,real_xi_set_05,7,80,0.3125,0.175,0.5125,1.375,1.9,-0.525,1.255859595991205,1.8274038682499534,-0.5715442722587482,0.4796463120943841,-0.19999999999999996
primary_top20_pooled,real_xi_set_05,8,80,0.25,0.3125,0.4375,1.1625,1.725,-0.5625,1.2457095840762131,1.81479158681265,-0.5690820027364368,0.48504398213942873,-0.1875
primary_top20_pooled,real_xi_set_05,9,80,0.275,0.2125,0.5125,1.125,1.5625,-0.4375,1.091551750965412,1.5045593434228024,-0.4130075924573907,0.4865773573952912,-0.23749999999999993
primary_top20_pooled,real_xi_set_05,10,80,0.25,0.2875,0.4625,1.2125,1.75,-0.5375,1.1875191482800984,1.8132056984185645,-0.6256865501384663,0.4825606494083418,-0.21250000000000002
primary_top20_pooled,real_xi_set_05,11,80,0.2875,0.3,0.4125,1.4,1.6875,-0.2875,1.216440108119573,1.710287054014421,-0.49384694589484796,0.49111361558818467,-0.125
primary_top20_pooled,real_xi_set_05,12,80,0.2375,0.225,0.5375,1.2625,1.9625,-0.7,1.3026788396514921,1.8592597468980627,-0.5565809072465706,0.4816633128111493,-0.3
primary_top20_pooled,real_xi_set_05,13,80,0.25,0.2375,0.5125,1.1375,1.7625,-0.625,1.204281856727833,1.7799405452370476,-0.5756586885092144,0.48131098577922726,-0.26249999999999996
primary_top20_pooled,real_xi_set_05,14,80,0.3125,0.2,0.4875,1.075,1.5375,-0.4625,1.2020826751548999,1.730379700372351,-0.5282970252174513,0.48504193752006086,-0.175
primary_top20_pooled,real_xi_set_05,15,80,0.25,0.325,0.425,1.1375,1.4125,-0.275,1.0547300290934905,1.4817026482567048,-0.4269726191632143,0.4865515147048051,-0.175
primary_top20_pooled,real_xi_set_05,16,80,0.3125,0.125,0.5625,1.3625,1.9875,-0.625,1.3235445842044098,1.9071090592614794,-0.5835644750570695,0.48553181235669635,-0.25
primary_top20_pooled,real_xi_set_05,17,80,0.2,0.15,0.65,1.15,1.9625,-0.8125,1.1872107324538328,1.7214903392633112,-0.5342796068094782,0.47843808145005984,-0.45
primary_top20_pooled,real_xi_set_05,18,80,0.25,0.325,0.425,1.025,1.4125,-0.3875,1.1577831856832392,1.7432508061676106,-0.5854676204843713,0.48201798516072064,-0.175
primary_top20_pooled,real_xi_set_05,19,80,0.2375,0.225,0.5375,1.35,1.9,-0.55,1.230807108403007,1.7794900847099882,-0.5486829763069812,0.48816349142093357,-0.3
primary_top20_pooled,real_xi_set_05,20,80,0.275,0.2375,0.4875,1.1875,1.8125,-0.625,1.2233298094248366,1.7999416513124078,-0.5766118418875712,0.4878580569809907,-0.21249999999999997
primary_top20_pooled,real_xi_set_05,21,80,0.2875,0.175,0.5375,0.975,1.4625,-0.4875,1.2186476180466759,1.744223373396976,-0.5255757553503002,0.48684365389799644,-0.25
primary_top20_pooled,real_xi_set_05,22,80,0.275,0.225,0.5,1.0375,1.5375,-0.5,1.1778093660452638,1.712276168496794,-0.5344668024515304,0.48420505396279045,-0.22499999999999998
primary_top20_pooled,real_xi_set_05,23,80,0.3,0.2,0.5,1.15,1.6375,-0.4875,1.1641812048751006,1.7444211125871132,-0.5802399077120126,0.4826063830625369,-0.2
primary_top20_pooled,real_xi_set_05,24,80,0.2875,0.2375,0.475,1.05,1.6,-0.55,1.16968747925597,1.6605426731900994,-0.49085519393412963,0.48448022852557493,-0.1875
primary_top20_pooled,real_xi_set_05,25,80,0.2,0.3,0.5,1.1125,1.625,-0.5125,1.0224521899860166,1.595335305925968,-0.5728831159399512,0.4830921064227821,-0.3
primary_top20_pooled,real_xi_set_05,26,80,0.3125,0.275,0.4125,0.8875,1.1375,-0.25,0.9321904162762417,1.3220751210422907,-0.3898847047660492,0.48924583789948484,-0.09999999999999998
primary_top20_pooled,real_xi_set_05,27,80,0.2125,0.25,0.5375,1.15,1.8125,-0.6625,1.1664269110691383,1.742338487233828,-0.5759115761646895,0.4837509884850359,-0.32499999999999996
primary_top20_pooled,real_xi_set_05,28,80,0.25,0.2375,0.5125,1.25,1.6375,-0.3875,1.1523605699104604,1.647450612934163,-0.4950900430237025,0.48564978517390156,-0.26249999999999996
primary_top20_pooled,real_xi_set_05,29,80,0.3,0.175,0.525,1.1625,1.675,-0.5125,1.1417610114601664,1.7014373089320505,-0.5596762974718839,0.4882124681087607,-0.22500000000000003
primary_top20_pooled,real_xi_set_05,30,80,0.3,0.175,0.525,1.5,2.1125,-0.6125,1.3647541253739992,1.963341774976223,-0.5985876496022239,0.4860879818473453,-0.22500000000000003
primary_top20_pooled,real_xi_set_05,31,80,0.275,0.2625,0.4625,1.1,1.5,-0.4,1.1884029738047668,1.5653097001255387,-0.376906726320772,0.4855416443058994,-0.1875
primary_top20_pooled,real_xi_set_05,32,80,0.25,0.3,0.45,1.3625,1.8,-0.4375,1.32022398308913,1.8434458525527178,-0.5232218694635878,0.4849908029337606,-0.2
primary_top20_pooled,real_xi_set_05,33,80,0.25,0.3,0.45,0.925,1.3875,-0.4625,1.1022488897476,1.5566298851225306,-0.45438099537493076,0.480049988677523,-0.2
primary_top20_pooled,real_xi_set_05,34,80,0.2875,0.2,0.5125,1.1375,1.7125,-0.575,1.1660663425638806,1.740456681607966,-0.5743903390440852,0.4889940183001474,-0.22499999999999998
primary_top20_pooled,real_xi_set_05,35,80,0.225,0.3375,0.4375,1.125,1.65,-0.525,1.1376661518167226,1.7128713041408834,-0.5752051523241608,0.47902942709099927,-0.2125
primary_top20_pooled,real_xi_set_05,36,80,0.2625,0.275,0.4625,0.9875,1.5375,-0.55,1.205703870277793,1.7869257190652998,-0.5812218487875068,0.48465892088412665,-0.2
primary_top20_pooled,real_xi_set_05,37,80,0.2875,0.175,0.5375,1.025,1.6125,-0.5875,1.1883380748714454,1.7099289477705426,-0.521590872899097,0.47880586481255716,-0.25
primary_top20_pooled,real_xi_set_05,38,80,0.25,0.2875,0.4625,1.1375,1.6,-0.4625,1.1847913278688822,1.7121601715627328,-0.5273688436938506,0.4869679126206036,-0.21250000000000002
primary_top20_pooled,real_xi_set_05,39,80,0.2875,0.1625,0.55,1.175,1.8625,-0.6875,1.1671492774406755,1.6647487396610028,-0.49759946222032714,0.48708849535365817,-0.26250000000000007
primary_top20_pooled,real_xi_set_06,0,80,0.2375,0.2375,0.525,1.2125,1.8625,-0.65,1.1844438316976755,1.89467325184413,-0.7102294201464543,0.4790351715216105,-0.28750000000000003
primary_top20_pooled,real_xi_set_06,1,80,0.3125,0.2125,0.475,1.35,1.8125,-0.4625,1.2274942492358227,1.8413013451476652,-0.6138070959118426,0.48391857634551316,-0.16249999999999998
primary_top20_pooled,real_xi_set_06,2,80,0.2625,0.2,0.5375,1.4125,2.0625,-0.65,1.3941307303055652,2.014595586132619,-0.620464855827054,0.4761958238517048,-0.27499999999999997
primary_top20_pooled,real_xi_set_06,3,80,0.3125,0.225,0.4625,1.275,1.625,-0.35,1.097918746169128,1.684444351914032,-0.5865256057449039,0.4778939255808153,-0.15000000000000002
primary_top20_pooled,real_xi_set_06,4,80,0.2625,0.325,0.4125,1.0625,1.675,-0.6125,1.0881324017825709,1.7502423558998825,-0.6621099541173117,0.47780765431138955,-0.14999999999999997
primary_top20_pooled,real_xi_set_06,5,80,0.275,0.2125,0.5125,1.1875,1.825,-0.6375,1.1948621890196836,1.8054853389556338,-0.6106231499359503,0.4770693819030827,-0.23749999999999993
primary_top20_pooled,real_xi_set_06,6,80,0.2625,0.2,0.5375,1.3875,1.9875,-0.6,1.2679873252141323,1.849615044163087,-0.5816277189489549,0.4846978112226174,-0.27499999999999997
primary_top20_pooled,real_xi_set_06,7,80,0.3,0.175,0.525,1.3875,1.925,-0.5375,1.2604173641722765,1.8551563053563023,-0.594738941184026,0.4769350681506016,-0.22500000000000003
primary_top20_pooled,real_xi_set_06,8,80,0.225,0.35,0.425,1.1875,1.7375,-0.55,1.2512960558501078,1.8429249560204632,-0.5916289001703554,0.4820833734851284,-0.19999999999999998
primary_top20_pooled,real_xi_set_06,9,80,0.2875,0.1875,0.525,1.15,1.675,-0.525,1.082886929823823,1.5662968966708661,-0.48340996684704285,0.4812441335362304,-0.23750000000000004
primary_top20_pooled,real_xi_set_06,10,80,0.25,0.3,0.45,1.225,1.7625,-0.5375,1.1660450630471533,1.8464805436670637,-0.6804354806199105,0.47884733435868326,-0.2
primary_top20_pooled,real_xi_set_06,11,80,0.2875,0.2625,0.45,1.3875,1.7375,-0.35,1.2165312185062596,1.75508970674925,-0.5385584882429904,0.4879285595375971,-0.16250000000000003
primary_top20_pooled,real_xi_set_06,12,80,0.225,0.225,0.55,1.2625,2.0375,-0.775,1.2900595227630247,1.92319845349863,-0.6331389307356055,0.47748322968035517,-0.32500000000000007
primary_top20_pooled,real_xi_set_06,13,80,0.25,0.225,0.525,1.1375,1.8,-0.6625,1.1924432536208918,1.8429995968439759,-0.6505563432230839,0.4770784258123288,-0.275
primary_top20_pooled,real_xi_set_06,14,80,0.275,0.2125,0.5125,1.05,1.6125,-0.5625,1.1986914172482042,1.789260960376072,-0.5905695431278681,0.4804697637352618,-0.23749999999999993
primary_top20_pooled,real_xi_set_06,15,80,0.25,0.3125,0.4375,1.1375,1.4125,-0.275,1.043300238410247,1.5193763509248037,-0.47607611251455684,0.4826356729383698,-0.1875
primary_top20_pooled,real_xi_set_06,16,80,0.3,0.15,0.55,1.325,2.0625,-0.7375,1.3169730101532675,1.9590639624020803,-0.6420909522488127,0.480892211917781,-0.25000000000000006
primary_top20_pooled,real_xi_set_06,17,80,0.2,0.1375,0.6625,1.1625,2.025,-0.8625,1.1789641279126024,1.7715575532614156,-0.5925934253488132,0.47414521933100273,-0.46249999999999997
primary_top20_pooled,real_xi_set_06,18,80,0.225,0.3,0.475,0.9875,1.475,-0.4875,1.1562042398017613,1.791064000668456,-0.6348597608666948,0.4787965820303911,-0.24999999999999997
primary_top20_pooled,real_xi_set_06,19,80,0.2375,0.2125,0.55,1.3375,1.9,-0.5625,1.234833137183255,1.8092317418409976,-0.5743986046577427,0.4865750689823994,-0.31250000000000006
primary_top20_pooled,real_xi_set_06,20,80,0.2625,0.2375,0.5,1.1875,1.9,-0.7125,1.2094372441217884,1.850292850096801,-0.6408556059750127,0.482380975737274,-0.2375
primary_top20_pooled,real_xi_set_06,21,80,0.275,0.175,0.55,0.95,1.5,-0.55,1.21742348790616,1.777203796816273,-0.5597803089101129,0.48343000643686673,-0.275
primary_top20_pooled,real_xi_set_06,22,80,0.275,0.1875,0.5375,1.025,1.575,-0.55,1.1725263671352142,1.7538713806090953,-0.5813450134738811,0.4824313581534659,-0.26249999999999996
primary_top20_pooled,real_xi_set_06,23,80,0.3,0.175,0.525,1.1625,1.7125,-0.55,1.1537610751709753,1.783089955696708,-0.6293288805257324,0.4780886772816735,-0.22500000000000003
primary_top20_pooled,real_xi_set_06,24,80,0.3,0.225,0.475,1.0375,1.6125,-0.575,1.1598894856176563,1.7171675498171244,-0.557278064199468,0.4808230065173477,-0.175
primary_top20_pooled,real_xi_set_06,25,80,0.2,0.275,0.525,1.1125,1.675,-0.5625,1.017238902775387,1.6533551870045116,-0.6361162842291247,0.4800126009305661,-0.325
primary_top20_pooled,real_xi_set_06,26,80,0.325,0.275,0.4,0.8875,1.125,-0.2375,0.9281238887816083,1.348374746645249,-0.4202508578636405,0.485815792677122,-0.07500000000000001
primary_top20_pooled,real_xi_set_06,27,80,0.2125,0.25,0.5375,1.1625,1.875,-0.7125,1.1617169073891647,1.7894758386585135,-0.6277589312693486,0.478853494502658,-0.32499999999999996
primary_top20_pooled,real_xi_set_06,28,80,0.25,0.25,0.5,1.2625,1.65,-0.3875,1.1401684029564199,1.6717343704145076,-0.5315659674580877,0.48127504090681184,-0.25
primary_top20_pooled,real_xi_set_06,29,80,0.275,0.175,0.55,1.1375,1.7375,-0.6,1.1301214324467774,1.7464992571691422,-0.6163778247223647,0.4862480546638001,-0.275
primary_top20_pooled,real_xi_set_06,30,80,0.2875,0.175,0.5375,1.475,2.1625,-0.6875,1.3568392725585696,2.01716106233388,-0.6603217897753103,0.4821518149655608,-0.25
primary_top20_pooled,real_xi_set_06,31,80,0.275,0.25,0.475,1.075,1.5125,-0.4375,1.1747658730484303,1.6178123150440975,-0.443046441995667,0.481658486289472,-0.19999999999999996
primary_top20_pooled,real_xi_set_06,32,80,0.2125,0.2625,0.525,1.2875,1.95,-0.6625,1.3005094637847598,1.8911030729040448,-0.5905936091192847,0.48091480950311666,-0.3125
primary_top20_pooled,real_xi_set_06,33,80,0.2125,0.35,0.4375,0.8875,1.4625,-0.575,1.088081493927818,1.6012196406982508,-0.5131381467704326,0.47616021267600983,-0.225
primary_top20_pooled,real_xi_set_06,34,80,0.275,0.175,0.55,1.125,1.7375,-0.6125,1.1396380243464743,1.7963334577424788,-0.6566954333960043,0.4827234435418745,-0.275
primary_top20_pooled,real_xi_set_06,35,80,0.1875,0.375,0.4375,1.1125,1.7,-0.5875,1.1297820833320231,1.774307503187933,-0.6445254198559096,0.4748290816920358,-0.25
primary_top20_pooled,real_xi_set_06,36,80,0.2375,0.2625,0.5,0.95,1.575,-0.625,1.1922997198985568,1.8153608993363162,-0.6230611794377591,0.4811745165429146,-0.2625
primary_top20_pooled,real_xi_set_06,37,80,0.275,0.175,0.55,1.0375,1.675,-0.6375,1.206622756923063,1.7669669051280454,-0.5603441482049826,0.47549129921650535,-0.275
primary_top20_pooled,real_xi_set_06,38,80,0.2375,0.2125,0.55,1.1,1.725,-0.625,1.160582314808363,1.7817255180037161,-0.6211432031953532,0.48542030610458964,-0.31250000000000006
primary_top20_pooled,real_xi_set_06,39,80,0.275,0.1625,0.5625,1.15,1.8875,-0.7375,1.168914539612349,1.7162635649212963,-0.5473490253089474,0.4842303043152409,-0.2875
primary_top20_pooled,real_xi_set_07,0,80,0.25,0.2625,0.4875,1.1875,1.825,-0.6375,1.1178325445752009,1.853365069717929,-0.735532525142728,0.4826109059029501,-0.2375
primary_top20_pooled,real_xi_set_07,1,80,0.325,0.15,0.525,1.2625,1.75,-0.4875,1.2149928802580021,1.8010021656847512,-0.586009285426749,0.4871782190294035,-0.2
primary_top20_pooled,real_xi_set_07,2,80,0.275,0.2125,0.5125,1.4625,2.025,-0.5625,1.352063556126527,2.0049989318365142,-0.6529353757099873,0.47915722462636123,-0.23749999999999993
primary_top20_pooled,real_xi_set_07,3,80,0.2125,0.3375,0.45,1.15,1.6375,-0.4875,1.0447476537208027,1.6640708661700294,-0.6193232124492268,0.4817468624668397,-0.23750000000000002
primary_top20_pooled,real_xi_set_07,4,80,0.225,0.325,0.45,1.05,1.6375,-0.5875,1.0378871759732875,1.7239146746639409,-0.6860274986906538,0.4834403594326672,-0.225
primary_top20_pooled,real_xi_set_07,5,80,0.2625,0.25,0.4875,1.175,1.7375,-0.5625,1.1102288810428194,1.7521998034339894,-0.6419709223911698,0.4804273629081151,-0.22499999999999998
primary_top20_pooled,real_xi_set_07,6,80,0.2,0.2375,0.5625,1.225,2.05,-0.825,1.2153783939995635,1.8429647088281569,-0.6275863148285937,0.48698702300370267,-0.3625
primary_top20_pooled,real_xi_set_07,7,80,0.225,0.275,0.5,1.2875,1.975,-0.6875,1.1604388422727299,1.842248186443544,-0.6818093441708142,0.4804395443183421,-0.275
primary_top20_pooled,real_xi_set_07,8,80,0.2,0.25,0.55,1.025,1.7875,-0.7625,1.1962298131848241,1.8216984793858484,-0.6254686662010241,0.4843250525993216,-0.35000000000000003
primary_top20_pooled,real_xi_set_07,9,80,0.25,0.225,0.525,1.125,1.625,-0.5,1.0603938403166133,1.5195902134561454,-0.4591963731395322,0.4848625361250461,-0.275
primary_top20_pooled,real_xi_set_07,10,80,0.2375,0.25,0.5125,1.1625,1.7875,-0.625,1.1212018150395522,1.804197090226141,-0.6829952751865888,0.4854919564247588,-0.27499999999999997
primary_top20_pooled,real_xi_set_07,11,80,0.275,0.3125,0.4125,1.3375,1.7125,-0.375,1.1285227790599839,1.7469744468075912,-0.6184516677476075,0.49002523930020303,-0.13749999999999996
primary_top20_pooled,real_xi_set_07,12,80,0.25,0.2,0.55,1.1875,1.925,-0.7375,1.2232104599612474,1.8816353781590085,-0.6584249181977608,0.47826921361895025,-0.30000000000000004
primary_top20_pooled,real_xi_set_07,13,80,0.2,0.275,0.525,1.1,1.8375,-0.7375,1.1035591272053735,1.7955361029245105,-0.6919769757191367,0.4802238209650963,-0.325
primary_top20_pooled,real_xi_set_07,14,80,0.325,0.1875,0.4875,0.9875,1.5125,-0.525,1.0987128163664341,1.71188950249391,-0.6131766861274758,0.4789331629360457,-0.16249999999999998
primary_top20_pooled,real_xi_set_07,15,80,0.25,0.3625,0.3875,1.1375,1.35,-0.2125,0.9859455837708178,1.4820543249639382,-0.4961087411931205,0.48570342811401873,-0.1375
primary_top20_pooled,real_xi_set_07,16,80,0.2875,0.2,0.5125,1.3125,1.95,-0.6375,1.2497790523253522,1.8553465739237853,-0.6055675215984331,0.48644808482773766,-0.22499999999999998
primary_top20_pooled,real_xi_set_07,17,80,0.2,0.1375,0.6625,1.1,1.95,-0.85,1.1442604885032477,1.760062208300359,-0.6158017197971114,0.4794520896499813,-0.46249999999999997
primary_top20_pooled,real_xi_set_07,18,80,0.225,0.3,0.475,0.95,1.5,-0.55,1.0884157712659952,1.7602077242781273,-0.671791953012132,0.48504602295865656,-0.24999999999999997
primary_top20_pooled,real_xi_set_07,19,80,0.2,0.2625,0.5375,1.325,1.975,-0.65,1.2031961699735905,1.8106723983385868,-0.6074762283649966,0.48797221311449207,-0.33749999999999997
primary_top20_pooled,real_xi_set_07,20,80,0.25,0.275,0.475,1.1375,1.8,-0.6625,1.1997825807261207,1.813162414828971,-0.6133798341028504,0.4904449560294478,-0.22499999999999998
primary_top20_pooled,real_xi_set_07,21,80,0.2375,0.25,0.5125,0.8875,1.425,-0.5375,1.1637138628371668,1.77683998940822,-0.6131261265710533,0.4839891934662341,-0.27499999999999997
primary_top20_pooled,real_xi_set_07,22,80,0.2625,0.2125,0.525,1.0,1.6125,-0.6125,1.0960621021100272,1.7580889490429776,-0.6620268469329502,0.48328175179847077,-0.2625
