player_id,player_name,team,primary_position,player_fixture_pairs,detailed_fixture_pairs,detailed_minutes,known_startXI_pairs,missing_startXI_detail_pairs,fixture_endpoint_coverage_annual_current,fixture_endpoint_coverage_pre_world_cup,coverage_pass_80pct_annual_current,coverage_pass_80pct_pre_world_cup,known_minute_coverage_lower_bound_annual_current,known_minute_coverage_lower_bound_pre_world_cup,known_missing_startXI_fixtures_annual_current,known_missing_startXI_fixtures_pre_world_cup,exact_detailed_minutes_annual_current,exact_detailed_minutes_pre_world_cup
1117,K. Tierney,Scotland,RB,52,48,3486.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3486.0,3381.0
1119,K. Ajer,Norway,RB,49,36,2635.0,29,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2635.0,2155.0
1124,,,,1,1,68.0,1,0,,,,,,,,,,
1125,R. Christie,Scotland,CM,31,30,1154.0,11,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1154.0,1060.0
1131,,,,1,0,0.0,0,0,,,,,,,,,,
1135,,,,2,1,65.0,1,0,,,,,,,,,,
1138,T. Weah,USA,RW,50,44,3260.0,37,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3215.0,3184.0
1139,,,,1,1,90.0,1,0,,,,,,,,,,
1142,Y. Mvogo,Switzerland,GK,39,31,2790.0,31,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2790.0,2790.0
1145,I. Konate,France,RB,59,52,4294.0,49,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4294.0,4280.0
1148,,,,1,1,90.0,1,0,,,,,,,,,,
1149,D. Upamecano,France,RCB,63,54,4246.0,49,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3956.0,3630.0
1150,T. Adams,USA,CM,37,35,2511.0,29,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2142.0,2169.0
1151,,,,1,1,90.0,1,0,,,,,,,,,,
1153,,,,1,0,0.0,0,0,,,,,,,,,,
1157,K. Laimer,Austria,RB,57,55,3953.0,44,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3656.0,3593.0
1159,M. Sabitzer,Austria,CM,48,42,2938.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2709.0,2578.0
1165,M. Cunha,Brazil,RW,42,41,3055.0,36,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2976.0,2762.0
1170,,,,2,2,180.0,2,0,,,,,,,,,,
1171,,,,1,1,90.0,1,0,,,,,,,,,,
1173,,,,2,2,59.0,0,0,,,,,,,,,,
1184,,,,1,1,1.0,0,0,,,,,,,,,,
1197,,,,1,1,90.0,1,0,,,,,,,,,,
1201,,,,1,1,90.0,1,0,,,,,,,,,,
1213,,,,2,1,67.0,2,1,,,,,,,,,,
1218,,,,3,3,156.0,1,0,,,,,,,,,,
1221,,,,1,0,0.0,0,0,,,,,,,,,,
1223,,,,1,1,90.0,1,0,,,,,,,,,,
1231,V. Coufal,Czech Republic,RB,38,38,3377.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3377.0,3107.0
1234,,,,1,1,23.0,0,0,,,,,,,,,,
1237,J. Zeleny,Czech Republic,RB,44,33,2430.0,30,2,1.0,1.0,True,True,0.9310344827586208,0.9275653923541248,2.0,2.0,2430.0,2305.0
1243,T. Soucek,Czech Republic,AM,41,41,2643.0,27,0,0.9565217391304348,0.9534883720930232,True,True,1.0,1.0,0.0,0.0,2643.0,2507.0
1249,,,,2,1,35.0,1,1,,,,,,,,,,
1256,,,,1,1,90.0,0,0,,,,,,,,,,
1257,J. Kounde,France,RB,57,54,4139.0,46,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4139.0,3537.0
1258,,,,1,1,83.0,1,0,,,,,,,,,,
1262,,,,1,1,7.0,0,0,,,,,,,,,,
1264,,,,1,1,90.0,1,0,,,,,,,,,,
1266,,,,1,1,78.0,1,0,,,,,,,,,,
1271,A. Tchouameni,France,CM,63,59,4835.0,56,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4300.0,4475.0
1272,,,,1,1,79.0,1,0,,,,,,,,,,
1274,,,,1,1,25.0,0,0,,,,,,,,,,
1290,G. Varela,Uruguay,RB,68,49,3710.0,38,0,1.0,0.9746835443037974,True,True,1.0,1.0,0.0,0.0,3574.0,3440.0
1291,,,,1,1,105.0,1,0,,,,,,,,,,
1297,,,,1,1,3.0,0,0,,,,,,,,,,
1298,,,,1,1,68.0,1,0,,,,,,,,,,
1302,,,,1,1,22.0,0,0,,,,,,,,,,
1305,D. Livakovic,Croatia,GK,43,22,2010.0,22,0,0.984375,0.9838709677419356,True,True,1.0,1.0,0.0,0.0,2010.0,1650.0
1306,,,,1,0,0.0,0,0,,,,,,,,,,
1309,,,,1,1,6.0,0,0,,,,,,,,,,
1314,,,,2,2,180.0,2,0,,,,,,,,,,
1322,N. Moro,Croatia,AM,60,44,2733.0,29,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2733.0,2733.0
1323,D. Olmo,Spain,CM,56,56,3265.0,36,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3265.0,2845.0
1324,I. Sunjic,Bosnia & Herzegovina,AM,47,26,2112.0,45,20,1.0,1.0,False,False,0.5527348861554567,0.5282914711565001,20.0,20.0,2112.0,1914.0
1330,,,,1,0,0.0,1,1,,,,,,,,,,
1345,,,,1,1,90.0,1,0,,,,,,,,,,
1353,,,,2,2,82.0,1,0,,,,,,,,,,
1358,,,,2,2,145.0,2,0,,,,,,,,,,
1359,,,,1,1,69.0,1,0,,,,,,,,,,
1361,F. Kadioglu,Türkiye,LB,46,44,3676.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3676.0,3516.0
1369,,,,1,0,0.0,0,0,,,,,,,,,,
1371,,,,1,1,65.0,1,0,,,,,,,,,,
1372,,,,1,0,0.0,1,1,,,,,,,,,,
1378,,,,1,0,0.0,0,0,,,,,,,,,,
1379,,,,1,1,90.0,1,0,,,,,,,,,,
1405,,,,1,0,0.0,1,1,,,,,,,,,,
1407,,,,1,1,63.0,1,0,,,,,,,,,,
1408,,,,1,1,1.0,0,0,,,,,,,,,,
1411,H. Delcroix,Haiti,RB,22,20,1650.0,19,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1650.0,1380.0
1412,,,,1,0,0.0,1,1,,,,,,,,,,
1417,A. Saelemaekers,Belgium,RW,45,43,3162.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3162.0,3073.0
1422,J. Doku,Belgium,CM,58,55,3517.0,40,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3271.0,3206.0
1424,E. Kayembe,Congo DR,AM,49,45,2928.0,32,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2928.0,2768.0
1431,,,,1,1,45.0,1,0,,,,,,,,,,
1442,S. Kolasinac,Bosnia & Herzegovina,LB,44,32,2151.0,27,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2151.0,1812.0
1445,,,,1,1,90.0,1,0,,,,,,,,,,
1454,,,,1,1,90.0,1,0,,,,,,,,,,
1457,,,,1,1,22.0,0,0,,,,,,,,,,
1460,B. Saka,England,RW,59,55,3522.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3522.0,3255.0
1462,,,,3,3,167.0,2,0,,,,,,,,,,
1464,G. Xhaka,Switzerland,DM,42,42,3637.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3637.0,3037.0
1465,,,,2,2,57.0,0,0,,,,,,,,,,
1476,,,,1,0,0.0,0,0,,,,,,,,,,
1478,,,,1,1,8.0,0,0,,,,,,,,,,
1485,B. Fernandes,Portugal,AM,42,42,3624.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3624.0,3201.0
1493,,,,1,1,70.0,1,0,,,,,,,,,,
1494,Jovane,Cape Verde Islands,RW,31,29,1820.0,19,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1820.0,1679.0
1496,Raphinha,Brazil,AM,42,38,2533.0,31,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2438.0,2403.0
1498,,,,1,1,61.0,1,0,,,,,,,,,,
1528,,,,2,1,18.0,0,0,,,,,,,,,,
1566,,,,4,1,98.0,1,0,,,,,,,,,,
1567,A. Mandi,Algeria,LCB,52,49,4069.0,44,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4069.0,3709.0
1577,,,,3,3,248.0,3,0,,,,,,,,,,
1578,G. Lo Celso,Argentina,CM,44,34,1858.0,21,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1858.0,1798.0
1582,,,,1,1,19.0,0,0,,,,,,,,,,
1590,J. Sa,Portugal,GK,40,24,2160.0,24,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2160.0,2160.0
1591,,,,1,1,90.0,1,0,,,,,,,,,,
1622,,,,3,1,90.0,1,0,,,,,,,,,,
1623,,,,1,0,0.0,0,0,,,,,,,,,,
1631,R. Rodriguez,Switzerland,RB,53,40,2889.0,32,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2889.0,2370.0
1632,,,,1,1,90.0,1,0,,,,,,,,,,
1640,H. Calhanoglu,Türkiye,CM,41,32,2316.0,29,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2316.0,2136.0
1642,F. Kessie,Ivory Coast,CM,46,45,3798.0,44,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3798.0,3451.0
1646,Lucas Paqueta,Brazil,CM,46,45,3297.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3297.0,3061.0
1651,,,,1,1,90.0,1,0,,,,,,,,,,
1665,,,,1,1,11.0,0,0,,,,,,,,,,
1684,,,,1,1,90.0,1,0,,,,,,,,,,
1686,,,,1,1,86.0,0,0,,,,,,,,,,
1688,,,,1,0,0.0,0,0,,,,,,,,,,
1700,,,,2,0,0.0,0,0,,,,,,,,,,
1702,,,,1,1,67.0,1,0,,,,,,,,,,
1703,,,,2,2,180.0,2,0,,,,,,,,,,
1719,M. Muldur,Türkiye,RB,54,40,2261.0,23,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2261.0,2161.0
1725,D. Ljubicic,Austria,AM,44,37,2706.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2706.0,2706.0
1729,,,,1,1,45.0,0,0,,,,,,,,,,
1732,,,,1,1,20.0,0,0,,,,,,,,,,
1741,N. Katic,Bosnia & Herzegovina,RB,30,30,2586.0,29,0,0.95,0.9444444444444444,True,True,1.0,1.0,0.0,0.0,2586.0,2268.0
1747,,,,1,0,0.0,0,0,,,,,,,,,,
1748,,,,1,1,83.0,1,0,,,,,,,,,,
1760,,,,1,0,0.0,0,0,,,,,,,,,,
1761,,,,1,1,84.0,1,0,,,,,,,,,,
1771,,,,4,0,0.0,0,0,,,,,,,,,,
1798,,,,1,1,50.0,1,0,,,,,,,,,,
1807,E. Ndicka,Ivory Coast,RB,51,46,3840.0,42,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3840.0,3840.0
1809,,,,1,1,89.0,1,0,,,,,,,,,,
1813,,,,2,0,0.0,0,0,,,,,,,,,,
1826,,,,1,1,60.0,0,0,,,,,,,,,,
1836,,,,1,0,0.0,0,0,,,,,,,,,,
1841,,,,1,1,45.0,1,0,,,,,,,,,,
1844,,,,1,1,72.0,1,0,,,,,,,,,,
1845,,,,1,1,98.0,1,0,,,,,,,,,,
1847,,,,1,1,45.0,1,0,,,,,,,,,,
1851,,,,1,1,17.0,0,0,,,,,,,,,,
1852,,,,1,0,0.0,0,0,,,,,,,,,,
1854,,,,2,2,39.0,0,0,,,,,,,,,,
1856,,,,1,1,90.0,1,0,,,,,,,,,,
1863,,,,1,1,11.0,0,0,,,,,,,,,,
1864,P. Neto,Portugal,AM,65,63,4656.0,54,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4123.0,4304.0
1872,,,,1,0,0.0,0,0,,,,,,,,,,
1902,D. Caleta-Car,Croatia,RB,46,31,2541.0,28,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2541.0,2541.0
1907,,,,1,1,90.0,1,0,,,,,,,,,,
1909,,,,1,1,75.0,1,0,,,,,,,,,,
1914,,,,2,2,109.0,1,0,,,,,,,,,,
1918,,,,1,1,8.0,0,0,,,,,,,,,,
1920,,,,1,1,36.0,0,0,,,,,,,,,,
1922,,,,1,1,77.0,1,0,,,,,,,,,,
1924,,,,1,0,0.0,0,0,,,,,,,,,,
1929,J. Lucumi,Colombia,RB,56,50,4251.0,47,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4155.0,3772.0
1930,,,,1,1,14.0,1,0,,,,,,,,,,
1934,S. Berge,Norway,DM,50,44,3499.0,40,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3499.0,3019.0
1937,,,,1,1,120.0,1,0,,,,,,,,,,
1938,,,,1,0,0.0,0,0,,,,,,,,,,
1939,,,,1,0,0.0,0,0,,,,,,,,,,
1942,J. Ito,Japan,RW,40,38,2420.0,29,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2420.0,2205.0
1946,L. Trossard,Belgium,LW,61,56,3436.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3436.0,2926.0
1962,,,,1,0,0.0,0,0,,,,,,,,,,
1966,,,,1,1,74.0,1,0,,,,,,,,,,
1967,,,,1,1,90.0,1,0,,,,,,,,,,
1969,,,,2,2,157.0,2,0,,,,,,,,,,
1972,,,,1,1,90.0,1,0,,,,,,,,,,
1982,,,,1,0,0.0,0,0,,,,,,,,,,
2001,C. Larin,Canada,ST,51,45,1841.0,17,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1748.0,1652.0
2009,,,,1,0,0.0,0,0,,,,,,,,,,
2022,,,,1,1,90.0,1,0,,,,,,,,,,
2027,,,,1,0,0.0,0,0,,,,,,,,,,
2028,,,,1,1,83.0,1,0,,,,,,,,,,
2032,J. S. Larsen,Norway,RW,54,50,3074.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3074.0,2969.0
2038,,,,2,2,103.0,1,0,,,,,,,,,,
2046,,,,2,2,194.0,2,0,,,,,,,,,,
2050,,,,1,0,0.0,0,0,,,,,,,,,,
2057,,,,1,1,27.0,0,0,,,,,,,,,,
2061,,,,1,0,0.0,0,0,,,,,,,,,,
2068,,,,4,2,240.0,2,0,,,,,,,,,,
2077,,,,1,1,90.0,1,0,,,,,,,,,,
2080,,,,2,2,89.0,1,0,,,,,,,,,,
2098,,,,3,0,0.0,0,0,,,,,,,,,,
2103,,,,1,0,0.0,1,1,,,,,,,,,,
2104,,,,1,1,90.0,1,0,,,,,,,,,,
2140,,,,1,1,90.0,1,0,,,,,,,,,,
2145,,,,1,1,21.0,0,0,,,,,,,,,,
2151,,,,1,1,90.0,1,0,,,,,,,,,,
2153,,,,1,1,8.0,0,0,,,,,,,,,,
2163,,,,1,1,90.0,1,0,,,,,,,,,,
2182,,,,2,1,90.0,1,0,,,,,,,,,,
2191,,,,1,0,0.0,0,0,,,,,,,,,,
2194,R. Bensebaini,Algeria,LCB,51,45,3605.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3155.0,3245.0
2195,,,,2,2,40.0,0,0,,,,,,,,,,
2206,,,,1,1,90.0,1,0,,,,,,,,,,
2207,,,,1,1,82.0,1,0,,,,,,,,,,
2215,,,,1,1,68.0,1,0,,,,,,,,,,
2218,I. Sarr,Senegal,RW,56,54,4252.0,47,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4252.0,3886.0
2252,T. Holes,Czech Republic,RB,32,30,2344.0,27,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2344.0,2190.0
2262,,,,1,1,45.0,1,0,,,,,,,,,,
2273,,,,2,1,90.0,1,0,,,,,,,,,,
2279,,,,1,1,90.0,1,0,,,,,,,,,,
2283,,,,1,0,0.0,1,1,,,,,,,,,,
2284,,,,1,1,97.0,1,0,,,,,,,,,,
2285,A. Rudiger,Germany,RB,41,35,2802.0,30,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2453.0,2540.0
2289,,,,4,4,355.0,4,0,,,,,,,,,,
2290,N. Kante,France,CM,47,40,3453.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3453.0,3453.0
2291,,,,2,1,25.0,0,0,,,,,,,,,,
2292,,,,1,1,90.0,1,0,,,,,,,,,,
2294,,,,1,1,45.0,0,0,,,,,,,,,,
2299,,,,1,1,12.0,0,0,,,,,,,,,,
2320,,,,2,1,56.0,0,0,,,,,,,,,,
2321,,,,1,1,90.0,1,0,,,,,,,,,,
2331,,,,2,2,210.0,2,0,,,,,,,,,,
2345,,,,1,1,57.0,1,0,,,,,,,,,,
2355,,,,1,0,0.0,0,0,,,,,,,,,,
2373,,,,2,1,90.0,1,0,,,,,,,,,,
2399,,,,1,1,90.0,1,0,,,,,,,,,,
2410,Weverton,Brazil,GK,59,51,4687.0,51,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4117.0,4597.0
2412,,,,2,1,15.0,0,0,,,,,,,,,,
2413,,,,1,1,72.0,1,0,,,,,,,,,,
2414,,,,4,4,131.0,0,0,,,,,,,,,,
2415,,,,1,0,0.0,0,0,,,,,,,,,,
2417,,,,1,1,95.0,1,0,,,,,,,,,,
2418,,,,2,1,28.0,0,0,,,,,,,,,,
2419,,,,1,1,85.0,1,0,,,,,,,,,,
2426,,,,1,1,30.0,0,0,,,,,,,,,,
2430,,,,1,0,0.0,0,0,,,,,,,,,,
2431,,,,3,3,253.0,3,0,,,,,,,,,,
2433,,,,1,1,95.0,1,0,,,,,,,,,,
2434,,,,1,1,62.0,1,0,,,,,,,,,,
2438,,,,1,1,90.0,1,0,,,,,,,,,,
2439,,,,2,2,135.0,1,0,,,,,,,,,,
2440,,,,2,1,98.0,1,0,,,,,,,,,,
2442,,,,1,1,62.0,1,0,,,,,,,,,,
2445,,,,1,1,9.0,0,0,,,,,,,,,,
2449,,,,2,1,70.0,1,0,,,,,,,,,,
2451,,,,1,0,0.0,0,0,,,,,,,,,,
2452,,,,1,0,0.0,0,0,,,,,,,,,,
2463,,,,2,0,0.0,0,0,,,,,,,,,,
2465,J. Musso,Argentina,GK,65,18,1657.0,18,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1657.0,1657.0
2466,,,,1,1,90.0,1,0,,,,,,,,,,
2467,L. Martinez,Argentina,LCB,27,25,1898.0,20,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1898.0,1316.0
2468,G. Montiel,Argentina,RB,47,38,3003.0,32,0,1.0,0.9622641509433962,True,True,1.0,1.0,0.0,0.0,2823.0,2872.0
2469,,,,2,1,20.0,0,0,,,,,,,,,,
2470,,,,1,1,15.0,0,0,,,,,,,,,,
2472,R. de Paul,Argentina,CM,48,46,3823.0,44,1,1.0,0.981132075471698,True,True,0.9759358288770054,0.974197247706422,1.0,1.0,3650.0,3398.0
2477,,,,1,0,0.0,0,0,,,,,,,,,,
2481,A. Montero,Colombia,GK,16,7,635.0,7,0,0.328125,0.265625,False,False,1.0,1.0,0.0,0.0,635.0,635.0
2482,C. Vargas,Colombia,GK,44,40,3655.0,41,1,1.0,1.0,True,True,0.9759679572763684,0.9724349157733536,1.0,1.0,3655.0,3175.0
2483,D. Machado,Colombia,RB,31,23,1495.0,19,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1399.0,1405.0
2484,Y. Mina,Colombia,RB,38,29,2343.0,28,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2343.0,2342.0
2487,,,,2,2,180.0,2,0,,,,,,,,,,
2489,L. Diaz,Colombia,CM,59,59,4816.0,54,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4720.0,4338.0
2490,J. Lerma,Colombia,DM,62,56,3233.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3137.0,2821.0
2491,,,,1,1,73.0,1,0,,,,,,,,,,
2492,,,,2,2,163.0,2,0,,,,,,,,,,
2493,,,,1,1,54.0,1,0,,,,,,,,,,
2497,,,,1,0,0.0,0,0,,,,,,,,,,
2499,J. Alonso,Paraguay,RB,62,53,4681.0,52,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4420.0,4291.0
2500,Fabian Balbuena,Paraguay,RB,27,14,1084.0,12,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1086.0,1085.0
2502,G. Gomez,Paraguay,RB,76,72,6321.0,71,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,5750.0,5841.0
2507,M. Almiron,Paraguay,AM,26,24,2025.0,23,0,0.75,0.7297297297297297,False,False,1.0,1.0,0.0,0.0,1669.0,1737.0
2508,,,,1,1,89.0,1,0,,,,,,,,,,
2514,Kaku,Paraguay,RW,33,21,1374.0,23,8,1.0,1.0,False,False,0.6253270538984824,0.6557692307692308,8.0,8.0,1195.0,1364.0
2521,,,,3,2,80.0,1,0,,,,,,,,,,
2522,A. Sanabria,Paraguay,RW,38,30,1246.0,14,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1177.0,1163.0
2525,,,,1,0,0.0,0,0,,,,,,,,,,
2530,Pedro Miguel,Qatar,RB,22,21,1777.0,20,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1777.0,1507.0
2532,B. Khoukhi,Qatar,RCB,25,21,1869.0,21,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1869.0,1599.0
2533,A. Hatem,Qatar,AM,23,11,521.0,8,4,1.0,1.0,False,False,0.6165680473372781,0.595,4.0,4.0,521.0,476.0
2535,A. O. Madibo,Qatar,AM,15,10,797.0,15,5,1.0,1.0,False,False,0.6527436527436528,0.610651974288338,5.0,5.0,797.0,665.0
2536,,,,1,0,0.0,0,0,,,,,,,,,,
2537,,,,2,2,180.0,2,0,,,,,,,,,,
2539,A. Fathi,Qatar,AM,16,9,668.0,10,3,0.7037037037037037,0.6666666666666666,False,False,0.7121535181236673,0.6569250317662008,3.0,3.0,668.0,517.0
2541,,,,2,2,102.0,1,0,,,,,,,,,,
2542,,,,1,0,0.0,1,1,,,,,,,,,,
2543,A. Ali,Qatar,ST,10,8,340.0,2,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,340.0,322.0
2544,A. Afif,Qatar,RW,26,26,2306.0,26,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2306.0,2067.0
2545,,,,2,0,0.0,0,0,,,,,,,,,,
2547,,,,1,0,0.0,0,0,,,,,,,,,,
2554,,,,1,1,98.0,1,0,,,,,,,,,,
2558,,,,2,1,74.0,2,1,,,,,,,,,,
2560,,,,3,3,257.0,3,0,,,,,,,,,,
2564,,,,1,1,14.0,0,0,,,,,,,,,,
2568,,,,2,1,90.0,1,0,,,,,,,,,,
2571,,,,1,1,95.0,1,0,,,,,,,,,,
2575,J. Porozo,Ecuador,RB,42,39,3424.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3244.0,3306.0
2576,,,,1,0,0.0,1,1,,,,,,,,,,
2577,,,,1,1,11.0,0,0,,,,,,,,,,
2583,A. Preciado,Ecuador,RB,52,35,2145.0,26,4,1.0,1.0,True,True,0.85553772070626,0.8495612202256582,4.0,4.0,2132.0,2033.0
2585,,,,1,1,57.0,1,0,,,,,,,,,,
2587,,,,1,0,0.0,0,0,,,,,,,,,,
2592,,,,1,0,0.0,1,1,,,,,,,,,,
2595,,,,2,2,180.0,2,0,,,,,,,,,,
2596,,,,2,2,195.0,2,0,,,,,,,,,,
2597,,,,1,1,25.0,0,0,,,,,,,,,,
2598,R. Doan,Japan,RW,46,44,3339.0,40,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3339.0,3057.0
2601,D. Kamada,Japan,ST,50,50,3539.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3539.0,3208.0
2605,,,,1,0,0.0,0,0,,,,,,,,,,
2606,,,,1,1,90.0,1,0,,,,,,,,,,
2612,,,,3,3,239.0,3,0,,,,,,,,,,
2617,,,,1,0,0.0,1,1,,,,,,,,,,
2630,,,,1,0,0.0,0,0,,,,,,,,,,
2636,,,,1,1,18.0,0,0,,,,,,,,,,
2639,S. Mandash,Saudi Arabia,RW,39,32,1567.0,17,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1567.0,1501.0
2648,,,,3,3,281.0,3,0,,,,,,,,,,
2649,A. Fatouh,Egypt,RB,38,33,2141.0,23,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2141.0,1873.0
2653,,,,2,1,9.0,0,0,,,,,,,,,,
2654,M. Hany,Egypt,RB,43,43,3779.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3689.0,3209.0
2656,K. Hafez,Egypt,RB,36,29,1806.0,20,0,0.9782608695652174,0.975609756097561,True,True,1.0,1.0,0.0,0.0,1806.0,1634.0
2660,N. Dunga,Egypt,AM,31,25,1799.0,22,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1799.0,1799.0
2664,Trezeguet,Egypt,RW,42,40,2879.0,34,0,1.0,0.9565217391304348,True,True,1.0,1.0,0.0,0.0,2752.0,2718.0
2665,,,,3,2,92.0,1,0,,,,,,,,,,
2669,,,,1,1,90.0,1,0,,,,,,,,,,
2670,,,,1,0,0.0,1,1,,,,,,,,,,
2675,,,,2,1,90.0,1,0,,,,,,,,,,
2676,R. Neves,Portugal,CM,50,46,3956.0,44,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3476.0,3902.0
2680,,,,1,0,0.0,0,0,,,,,,,,,,
2682,A. Beiranvand,Iran,GK,12,12,1042.0,12,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1042.0,772.0
2685,,,,1,1,78.0,1,0,,,,,,,,,,
2688,M. Mohammadi,Iran,LB,3,3,204.0,2,0,1.0,,True,False,1.0,1.0,0.0,0.0,204.0,0.0
2694,,,,1,1,77.0,1,0,,,,,,,,,,
2699,S. Ghoddos,Iran,CM,28,17,1264.0,25,9,1.0,1.0,False,False,0.6406487582361885,0.5976163450624291,9.0,9.0,1264.0,1053.0
2700,A. Jahanbakhsh,Iran,RW,25,23,960.0,9,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,960.0,907.0
2701,Bono,Morocco,GK,50,49,4571.0,49,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4091.0,4001.0
2702,,,,3,1,98.0,1,0,,,,,,,,,,
2703,A. Tagnaouti,Morocco,GK,17,11,999.0,11,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,999.0,999.0
2704,,,,1,0,0.0,0,0,,,,,,,,,,
2710,,,,1,1,1.0,0,0,,,,,,,,,,
2714,,,,3,3,208.0,3,0,,,,,,,,,,
2716,,,,3,1,19.0,1,0,,,,,,,,,,
2722,A. El Kaabi,Morocco,RW,51,46,3378.0,40,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3378.0,3308.0
2724,L. Digne,France,LB,62,49,3205.0,36,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3205.0,2785.0
2725,,,,1,1,97.0,1,0,,,,,,,,,,
2731,,,,1,1,120.0,1,0,,,,,,,,,,
2733,,,,1,0,0.0,1,1,,,,,,,,,,
2734,,,,1,0,0.0,0,0,,,,,,,,,,
2735,,,,2,2,187.0,2,0,,,,,,,,,,
2736,,,,1,1,13.0,0,0,,,,,,,,,,
2737,,,,1,1,45.0,0,0,,,,,,,,,,
2741,M. Ryan,Australia,GK,41,37,3241.0,36,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3241.0,3240.0
