player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,reconstructed_exact_minutes,reconstructed_fixture_pairs,provider_detailed_minutes,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false
S. Mané,Senegal,Midfielder,4360.0,True,0.0,0,3389.0,304,annual_current,56,56,1.0,0,41,3389.0,,0.9741304972693304,0.9741304972693304,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3389.0,39,38,1,90.0,0,0.0,0.9741304972693304,exact_window_known_minutes_v2_event_bounded,False,False
S. Mané,Senegal,Midfielder,4360.0,True,0.0,0,3389.0,304,pre_world_cup,52,52,1.0,0,37,3026.0,,0.9711168164313222,0.9711168164313222,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,3026.0,35,34,1,90.0,0,0.0,0.9711168164313222,exact_window_known_minutes_v2_event_bounded,False,False
Mohamed Salah,Egypt,Attacker,4285.0,True,0.0,0,4145.0,306,annual_current,67,67,1.0,0,52,4145.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,52,4145.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Mohamed Salah,Egypt,Attacker,4285.0,True,0.0,0,4145.0,306,pre_world_cup,62,62,1.0,0,47,3717.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3717.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Ospina,Colombia,Goalkeeper,4820.0,True,0.0,0,2808.0,313,annual_current,59,59,1.0,0,31,2808.0,,0.968944099378882,0.968944099378882,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2808.0,32,31,1,90.0,0,0.0,0.968944099378882,exact_window_known_minutes_v2_event_bounded,False,False
D. Ospina,Colombia,Goalkeeper,4820.0,True,0.0,0,2808.0,313,pre_world_cup,59,59,1.0,0,34,3078.0,,0.9715909090909092,0.9715909090909092,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,3078.0,35,34,1,90.0,0,0.0,0.9715909090909092,exact_window_known_minutes_v2_event_bounded,False,False
K. Koulibaly,Senegal,Defender,3136.0,True,0.0,0,2476.0,318,annual_current,54,54,1.0,0,29,2476.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,2476.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
K. Koulibaly,Senegal,Defender,3136.0,True,0.0,0,2476.0,318,pre_world_cup,55,55,1.0,0,32,2794.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2794.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Fabián Ruiz,Spain,Midfielder,2715.0,True,0.0,0,2398.0,328,annual_current,63,63,1.0,0,41,2398.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2398.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Fabián Ruiz,Spain,Midfielder,2715.0,True,0.0,0,2398.0,328,pre_world_cup,63,63,1.0,0,41,2590.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2590.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Diogo Costa,Portugal,Goalkeeper,7705.0,True,0.0,0,4730.0,369,annual_current,57,57,1.0,0,53,4730.0,,0.9813278008298756,0.9813278008298756,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,4730.0,54,53,1,90.0,0,0.0,0.9813278008298756,exact_window_known_minutes_v2_event_bounded,False,False
Diogo Costa,Portugal,Goalkeeper,7705.0,True,0.0,0,4730.0,369,pre_world_cup,52,52,1.0,0,48,4280.0,,0.9794050343249427,0.9794050343249427,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,4280.0,49,48,1,90.0,0,0.0,0.9794050343249427,exact_window_known_minutes_v2_event_bounded,False,False
C. Mbemba,Congo DR,Defender,2621.0,True,0.0,0,2531.0,375,annual_current,57,57,1.0,0,30,2531.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2531.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
C. Mbemba,Congo DR,Defender,2621.0,True,0.0,0,2531.0,375,pre_world_cup,53,53,1.0,0,26,2171.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,2171.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Nübel,Germany,Goalkeeper,4641.0,True,0.0,0,4476.0,399,annual_current,56,56,1.0,0,49,4476.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,4476.0,49,49,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Nübel,Germany,Goalkeeper,4641.0,True,0.0,0,4476.0,399,pre_world_cup,52,52,1.0,0,49,4476.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,4476.0,49,49,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Bentaleb,Algeria,Midfielder,2702.0,True,0.0,0,2303.0,409,annual_current,52,52,1.0,0,41,2303.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2303.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Bentaleb,Algeria,Midfielder,2702.0,True,0.0,0,2303.0,409,pre_world_cup,48,48,1.0,0,37,2015.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2015.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
W. McKennie,USA,Midfielder,4961.0,True,0.0,0,4364.0,415,annual_current,55,55,1.0,0,53,4364.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,4364.0,49,49,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
W. McKennie,USA,Midfielder,4961.0,True,0.0,0,4364.0,415,pre_world_cup,54,54,1.0,0,52,4148.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,52,4148.0,47,47,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Schöpf,Austria,Midfielder,2155.0,True,0.0,0,2035.0,417,annual_current,56,56,1.0,0,27,2035.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2035.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Schöpf,Austria,Midfielder,2155.0,True,0.0,0,2035.0,417,pre_world_cup,58,58,1.0,0,27,2035.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2035.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Embolo,Switzerland,Attacker,3139.0,True,0.0,0,2548.0,421,annual_current,43,43,1.0,0,40,2548.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2548.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Embolo,Switzerland,Attacker,3139.0,True,0.0,0,2548.0,421,pre_world_cup,37,37,1.0,0,34,2042.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2042.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
H. Wright,USA,Attacker,2923.0,True,0.0,0,2757.0,427,annual_current,54,54,1.0,0,45,2757.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,2757.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
H. Wright,USA,Attacker,2923.0,True,0.0,0,2757.0,427,pre_world_cup,55,55,1.0,0,44,2772.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,2772.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Muslera,Uruguay,Goalkeeper,4102.0,True,0.0,0,3876.0,429,annual_current,49,49,1.0,0,43,3876.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,3876.0,43,43,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Muslera,Uruguay,Goalkeeper,4102.0,True,0.0,0,3876.0,429,pre_world_cup,47,47,1.0,0,41,3741.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3741.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Y. Nagatomo,Japan,Defender,2321.0,True,0.0,0,1685.0,440,annual_current,39,39,1.0,0,22,1685.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,22,1685.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Y. Nagatomo,Japan,Defender,2321.0,True,0.0,0,1685.0,440,pre_world_cup,40,40,1.0,0,24,1786.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,1786.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Y. Akgün,Türkiye,Midfielder,2658.0,True,0.0,0,2553.0,454,annual_current,56,56,1.0,0,42,2553.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,2553.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Y. Akgün,Türkiye,Midfielder,2658.0,True,0.0,0,2553.0,454,pre_world_cup,53,53,1.0,0,40,2465.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2465.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Neuer,Germany,Goalkeeper,4320.0,True,0.0,0,3600.0,497,annual_current,59,59,1.0,0,41,3600.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3600.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Neuer,Germany,Goalkeeper,4320.0,True,0.0,0,3600.0,497,pre_world_cup,60,60,1.0,0,42,3660.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3660.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Kimmich,Germany,Defender,5132.0,True,0.0,0,4423.0,502,annual_current,59,59,1.0,0,53,4423.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,4423.0,48,48,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Kimmich,Germany,Defender,5132.0,True,0.0,0,4423.0,502,pre_world_cup,60,60,1.0,0,54,4475.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,54,4475.0,48,48,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Alaba,Austria,Defender,941.0,False,0.0,0,867.0,505,annual_current,60,60,1.0,0,20,867.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,20,867.0,10,10,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Alaba,Austria,Defender,941.0,False,0.0,0,867.0,505,pre_world_cup,62,62,1.0,0,16,589.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,16,589.0,6,6,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Davies,Canada,Defender,1076.0,False,0.0,0,874.0,509,annual_current,59,59,1.0,0,24,874.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,874.0,8,8,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Davies,Canada,Defender,1076.0,False,0.0,0,874.0,509,pre_world_cup,59,59,1.0,0,23,852.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,23,852.0,8,8,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Goretzka,Germany,Midfielder,2748.0,True,0.0,0,2459.0,511,annual_current,59,59,1.0,0,51,2459.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,51,2459.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Goretzka,Germany,Midfielder,2748.0,True,0.0,0,2459.0,511,pre_world_cup,60,60,1.0,0,51,2479.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,51,2479.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Rodríguez,Colombia,Attacker,3427.0,True,0.0,0,1855.0,517,annual_current,58,58,1.0,0,29,1855.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,1855.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Rodríguez,Colombia,Attacker,3427.0,True,0.0,0,1855.0,517,pre_world_cup,55,55,1.0,0,26,1639.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1639.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Kotarski,Croatia,Goalkeeper,4111.0,True,0.0,0,4080.0,524,annual_current,51,51,1.0,0,45,4080.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,4080.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Kotarski,Croatia,Goalkeeper,4111.0,True,0.0,0,4080.0,524,pre_world_cup,47,47,1.0,0,45,4080.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,4080.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Tagliafico,Argentina,Defender,3844.0,True,0.0,0,2565.0,529,annual_current,57,57,1.0,0,38,2565.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2565.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Tagliafico,Argentina,Defender,3844.0,True,0.0,0,2565.0,529,pre_world_cup,51,51,1.0,0,32,2208.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2208.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. de Jong,Netherlands,Midfielder,3137.0,True,0.0,0,2906.0,538,annual_current,61,61,1.0,0,42,2906.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,2906.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. de Jong,Netherlands,Midfielder,3137.0,True,0.0,0,2906.0,538,pre_world_cup,57,57,1.0,0,38,2575.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2575.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Gravenberch,Netherlands,Midfielder,4785.0,True,0.0,0,4478.0,542,annual_current,58,58,1.0,0,54,4478.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,54,4478.0,51,51,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Gravenberch,Netherlands,Midfielder,4785.0,True,0.0,0,4478.0,542,pre_world_cup,54,54,1.0,0,50,4131.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,4131.0,47,47,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Lang,Netherlands,Attacker,2027.0,True,0.0,0,2027.0,544,annual_current,105,105,1.0,0,47,2027.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,2027.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
