player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible
147812,Aiman Yahya,Saudi Arabia,Midfielder,CM,1.0,1,CM:1,2331.0,low_is_left,1.0,False,True,False
147859,C. De Ketelaere,Belgium,Attacker,RW,1.0,41,RW:41,3617.0,low_is_left,1.0,True,True,True
152849,M. van de Ven,Netherlands,Midfielder,LCB,0.7446808510638298,47,LCB:35 | LB:8 | RB:2 | RCB:2,4584.0,low_is_left,1.0,True,True,True
152849,Micky van de Ven,Netherlands,Midfielder,LCB,1.0,1,LCB:1,4584.0,low_is_left,1.0,True,True,True
153083,E. Martinez,Uruguay,Midfielder,CM,0.45454545454545453,22,CM:10 | DM:9 | RB:2 | AM:1,4047.0,low_is_left,1.0,False,False,False
153083,E. Martínez,Uruguay,Midfielder,AM,0.5,2,AM:1 | CM:1,4047.0,low_is_left,1.0,False,False,False
153430,A. Elanga,Sweden,Midfielder,RW,1.0,25,RW:25,2679.0,low_is_left,1.0,True,True,True
153622,K. Trewin,Australia,Defender,RB,0.9696969696969697,33,RB:32 | LCB:1,3240.0,low_is_left,1.0,True,True,True
156477,R. Cherki,France,Midfielder,CM,0.8709677419354839,31,CM:27 | RW:3 | AM:1,3689.0,low_is_left,1.0,True,True,True
157997,A. Diallo,Ivory Coast,Midfielder,AM,0.38235294117647056,34,AM:13 | RW:9 | CM:7 | DM:5,3055.0,low_is_left,1.0,True,False,False
158054,N. Woltemade,Germany,Attacker,RW,0.6756756756756757,37,RW:25 | ST:12,4346.0,low_is_left,1.0,False,True,False
158121,I. Jakobs,Senegal,Midfielder,LB,1.0,30,LB:30,2783.0,low_is_left,1.0,True,True,True
158433,S. Sithole,South Africa,Midfielder,AM,0.8421052631578947,19,AM:16 | DM:3,2274.0,low_is_left,1.0,True,True,True
158433,Y. Sithole,South Africa,Midfielder,DM,0.6666666666666666,3,DM:2 | CM:1,2274.0,low_is_left,1.0,True,True,True
158644,M. Beier,Germany,Attacker,RW,0.7878787878787878,33,RW:26 | LW:5 | ST:2,3341.0,low_is_left,1.0,True,True,True
158688,J. Randall,New Zealand,Attacker,RW,0.6333333333333333,30,RW:19 | LW:11,2621.0,low_is_left,1.0,True,True,True
158698,J. Quansah,England,Defender,RB,1.0,42,RB:42,4935.0,low_is_left,1.0,False,True,False
158700,V. Johansson,Sweden,Goalkeeper,GK,1.0,25,GK:25,2970.0,low_is_left,1.0,False,True,False
160925,T. Ali,Sweden,Midfielder,AM,0.7368421052631579,19,AM:14 | RW:5,2262.0,low_is_left,1.0,False,True,False
161504,H. Johansson,Sweden,Defender,RB,1.0,26,RB:26,3358.0,low_is_left,1.0,False,True,False
161585,F. Conceicao,Portugal,Midfielder,RW,1.0,33,RW:33,3227.0,low_is_left,1.0,True,True,True
161747,G. Doue,Ivory Coast,Defender,RB,1.0,38,RB:38,3667.0,low_is_left,1.0,True,True,True
161884,S. Hansen,Curaçao,Attacker,RW,1.0,7,RW:7,962.0,low_is_left,1.0,True,True,True
161897,I. Saibari,Morocco,Attacker,RW,0.5106382978723404,47,RW:24 | ST:16 | LW:7,4422.0,low_is_left,1.0,True,False,False
161904,B. Barcola,France,Midfielder,RW,0.35,40,RW:14 | LW:13 | ST:13,3814.0,low_is_left,1.0,True,False,False
161904,Bradley Barcola,France,Midfielder,ST,1.0,1,ST:1,3814.0,low_is_left,1.0,True,True,True
161907,M. Gusto,France,Defender,RB,0.9302325581395349,43,RB:40 | LB:2 | LCB:1,4683.0,low_is_left,1.0,False,True,False
161921,G. Reyna,USA,Midfielder,ST,0.5,6,ST:3 | CM:2 | RW:1,935.0,low_is_left,1.0,False,False,False
161939,T. Araujo,Portugal,Defender,RCB,0.7666666666666667,30,RCB:23 | RB:6 | LB:1,3479.0,low_is_left,1.0,False,True,False
162007,M. De Cuyper,Belgium,Defender,LB,0.8260869565217391,23,LB:19 | RB:3 | LCB:1,2175.0,low_is_left,1.0,True,True,True
162037,M. Tillman,USA,Midfielder,RW,0.5757575757575758,33,RW:19 | CM:6 | AM:5 | DM:3,3771.0,low_is_left,1.0,False,False,False
162141,K. De Winter,Belgium,Defender,RB,1.0,22,RB:22,2537.0,low_is_left,1.0,True,True,True
162194,L. Cerv,Czech Republic,Midfielder,CM,0.5227272727272727,44,CM:23 | DM:13 | AM:8,3966.0,low_is_left,1.0,True,False,False
162199,A. Martha,Curaçao,Midfielder,RB,1.0,28,RB:28,2997.0,low_is_left,1.0,True,True,True
162451,A. Salah-Eddine,Morocco,Defender,LB,0.7727272727272727,22,LB:17 | RB:4 | LCB:1,2266.0,low_is_left,1.0,True,True,True
162511,S. Lammens,Belgium,Goalkeeper,GK,1.0,37,GK:37,3799.0,low_is_left,1.0,True,True,True
162707,E. Wahi,Ivory Coast,Attacker,RW,0.8947368421052632,19,RW:17 | ST:2,2231.0,low_is_left,1.0,True,True,True
162714,A. Onana,Belgium,Midfielder,DM,0.9117647058823529,34,DM:31 | CM:3,3059.0,low_is_left,1.0,True,True,True
162733,R. Providence,Haiti,Midfielder,RW,0.5789473684210527,19,RW:11 | LW:8,3201.0,low_is_left,1.0,False,False,False
162891,J. Sanabria,Uruguay,Defender,RB,0.9375,32,RB:30 | LB:2,3122.0,low_is_left,1.0,True,True,True
162964,R. Hranac,Czech Republic,Defender,RCB,0.75,28,RCB:21 | RB:7,2783.0,low_is_left,1.0,True,True,True
163032,F. Rieder,Switzerland,Midfielder,RW,0.5588235294117647,34,RW:19 | CM:5 | AM:5 | DM:5,3577.0,low_is_left,1.0,False,False,False
163041,B. Cross,South Africa,Defender,RB,1.0,21,RB:21,1873.0,low_is_left,1.0,True,True,True
163189,M. Thiaw,Germany,Defender,RB,1.0,51,RB:51,4724.0,low_is_left,1.0,True,True,True
163200,C. J. dos Santos,Cape Verde Islands,Goalkeeper,GK,1.0,17,GK:17,3025.0,low_is_left,1.0,False,True,False
163220,J. Antonisse,Curaçao,Attacker,RW,0.9642857142857143,28,RW:27 | LW:1,2943.0,low_is_left,1.0,False,True,False
164026,A. Olwan,Jordan,Attacker,RW,1.0,5,RW:5,1367.0,low_is_left,1.0,False,True,False
174915,J. Casimir,Haiti,Midfielder,RW,0.7727272727272727,22,RW:17 | RB:4 | ST:1,2075.0,low_is_left,1.0,True,True,True
175439,H. Al Amin,Qatar,Defender,RB,0.8125,16,RB:13 | LB:3,2525.0,low_is_left,1.0,False,True,False
179699,F. Mayele,Congo DR,Attacker,RW,1.0,29,RW:29,2744.0,low_is_left,0.9803921568627452,True,True,True
179856,B. Old,New Zealand,Attacker,RB,0.7727272727272727,22,RB:17 | LW:4 | ST:1,2566.0,low_is_left,1.0,True,True,True
179862,M. Stamenic,New Zealand,Midfielder,CM,0.5806451612903226,31,CM:18 | AM:13,3788.0,low_is_left,1.0,False,False,False
180560,H. Mejbri,Tunisia,Attacker,RW,0.875,16,RW:14 | ST:2,2274.0,low_is_left,1.0,True,True,True
180937,H. Falchener,Norway,Defender,RB,0.967741935483871,31,RB:30 | RCB:1,3862.0,low_is_left,1.0,False,True,False
181812,J. Musiala,Germany,Attacker,ST,0.625,16,ST:10 | RW:5 | LW:1,1710.0,low_is_left,1.0,True,True,True
182219,A. Baena,Spain,Midfielder,CM,0.8529411764705882,34,CM:29 | RW:2 | LW:1 | AM:1 | ST:1,5477.0,low_is_left,1.0,False,True,False
182718,J. Garcia,Spain,Goalkeeper,GK,1.0,45,GK:45,4240.0,low_is_left,1.0,True,True,True
183799,N. Williams,Spain,Attacker,RW,0.5652173913043478,23,RW:13 | LW:10,2229.0,low_is_left,1.0,True,False,False
184226,Y. Pino,Spain,Midfielder,ST,0.43902439024390244,41,ST:18 | RW:14 | LW:9,3492.0,low_is_left,1.0,True,False,False
190485,Samu Costa,Portugal,Midfielder,AM,1.0,32,AM:32,3011.0,low_is_left,1.0,True,True,True
190575,M. Ateya,Egypt,Midfielder,CM,0.6666666666666666,6,CM:4 | AM:2,3460.0,low_is_left,1.0,True,True,True
190575,M. Attia,Egypt,Midfielder,CM,0.64,25,CM:16 | AM:6 | DM:3,3460.0,low_is_left,1.0,True,True,True
190747,M. Experience,Haiti,Defender,RB,0.7894736842105263,19,RB:15 | LB:4,2622.0,low_is_left,1.0,False,True,False
190747,M. Expérience,Haiti,Defender,LB,1.0,3,LB:3,2622.0,low_is_left,1.0,False,True,False
191240,M. Senaya,Ghana,Defender,RB,0.84,25,RB:21 | RCB:4,2253.0,low_is_left,1.0,True,True,True
191289,A. Sbai,Morocco,Attacker,RW,1.0,26,RW:26,2057.0,low_is_left,1.0,True,True,True
193279,J. Nelson,Canada,Attacker,RW,1.0,14,RW:14,2455.0,low_is_left,1.0,False,True,False
193288,N. Al Aqidi,Saudi Arabia,Goalkeeper,GK,1.0,13,GK:13,1864.0,low_is_left,1.0,False,True,False
193288,Nawaf Al Aqidi,Saudi Arabia,Goalkeeper,GK,1.0,3,GK:3,1864.0,low_is_left,1.0,False,True,False
194430,T. Mbatha,South Africa,Midfielder,CM,0.6086956521739131,23,CM:14 | DM:8 | AM:1,2154.0,low_is_left,1.0,True,True,True
194536,R. Roefs,Netherlands,Goalkeeper,GK,1.0,37,GK:37,3692.0,low_is_left,1.0,True,True,True
194645,S. Sambo,Curaçao,Defender,RB,1.0,23,RB:23,2316.0,low_is_left,1.0,True,True,True
195104,R. Rios,Colombia,Midfielder,CM,0.7674418604651163,43,CM:33 | AM:9 | DM:1,7516.0,low_is_left,1.0,False,True,False
195104,R. Ríos,Colombia,Midfielder,AM,0.4,5,AM:2 | CM:2 | DM:1,7516.0,low_is_left,1.0,False,False,False
195107,D. Bobadilla,Paraguay,Midfielder,AM,0.9019607843137255,51,AM:46 | CM:3 | RW:2,6047.0,low_is_left,1.0,False,True,False
195992,J. Caceres,Paraguay,Defender,RB,1.0,30,RB:30,4008.0,low_is_left,1.0,False,True,False
196156,I. Thiago,Brazil,Attacker,RW,1.0,39,RW:39,3626.0,low_is_left,1.0,True,True,True
196187,A. Seidu,Ghana,Defender,RB,1.0,16,RB:16,1623.0,low_is_left,1.0,True,True,True
196298,R. Sosa,Paraguay,Attacker,RW,0.5185185185185185,27,RW:14 | ST:10 | LW:3,3863.0,low_is_left,1.0,False,False,False
197933,A. Basil,Iraq,Goalkeeper,GK,1.0,7,GK:7,990.0,low_is_left,1.0,False,True,False
197985,Seol Young-Woo,South Korea,Midfielder,RB,1.0,43,RB:43,5624.0,low_is_left,1.0,False,True,False
198347,A. Valencia,Ecuador,Attacker,RW,1.0,12,RW:12,1526.0,low_is_left,1.0,True,True,True
198352,M. Toure,Australia,Attacker,RW,1.0,23,RW:23,2387.0,low_is_left,1.0,False,True,False
198654,D. Svensson,Sweden,Defender,LB,0.9318181818181818,44,LB:41 | LCB:2 | RB:1,4716.0,low_is_left,1.0,False,True,False
199143,Y. Suzuki,Japan,Midfielder,AM,0.46875,32,AM:15 | CM:15 | RW:2,3201.0,low_is_left,0.9482758620689656,True,False,False
199310,A. Slimane,Tunisia,Attacker,RW,0.875,16,RW:14 | ST:2,1775.0,low_is_left,1.0,True,True,True
199578,Z. Suzuki,Japan,Goalkeeper,GK,1.0,26,GK:26,3780.0,low_is_left,1.0,False,True,False
199767,S. Kapuadi,Congo DR,Defender,RB,0.9393939393939394,33,RB:31 | LCB:2,3066.0,low_is_left,1.0,True,True,True
199837,K. Sulemana,Ghana,Midfielder,RW,0.6428571428571429,14,RW:9 | ST:4 | LW:1,1736.0,low_is_left,1.0,True,True,True
200139,M. Amoura,Algeria,Attacker,RW,0.75,28,RW:21 | ST:4 | LW:3,2557.0,low_is_left,1.0,True,True,True
200981,J. Gaber,Qatar,Midfielder,RB,1.0,8,RB:8,1344.0,low_is_left,1.0,False,True,False
201354,E. Makgopa,South Africa,Attacker,RW,1.0,13,RW:13,1763.0,low_is_left,1.0,False,True,False
201713,S. Berhalter,USA,Midfielder,AM,0.55,40,AM:22 | CM:18,5776.0,low_is_left,1.0,False,False,False
202381,M. Al Harbi,Saudi Arabia,Defender,RB,0.5,26,RB:13 | LB:12 | LCB:1,3373.0,low_is_left,1.0,False,False,False
202381,Moteb Al Harbi,Saudi Arabia,Defender,LB,1.0,2,LB:2,3373.0,low_is_left,1.0,False,True,False
202696,I. Matanovic,Croatia,Attacker,RW,1.0,25,RW:25,2901.0,low_is_left,0.9482758620689656,True,True,True
203224,F. Wirtz,Germany,Attacker,ST,0.5,44,ST:22 | RW:15 | LW:7,4254.0,low_is_left,1.0,True,False,False
204043,A. Theate,Belgium,Defender,RB,0.9428571428571428,35,RB:33 | LCB:2,3318.0,low_is_left,1.0,True,True,True
210165,F. Surman,New Zealand,Defender,RB,1.0,35,RB:35,5496.0,low_is_left,1.0,False,True,False
212233,B. Gutierrez,Mexico,Midfielder,AM,0.5925925925925926,27,AM:16 | DM:8 | CM:3,3946.0,low_is_left,1.0,False,False,False
213980,N. Al Rashdan,Jordan,Midfielder,AM,0.8235294117647058,17,AM:14 | DM:2 | CM:1,2525.0,low_is_left,1.0,False,True,False
214463,I. Yuksek,Türkiye,Midfielder,CM,0.6333333333333333,30,CM:19 | AM:7 | DM:4,2772.0,low_is_left,1.0,True,True,True
221605,F. Wiegele,Austria,Goalkeeper,GK,1.0,25,GK:25,2495.0,low_is_left,1.0,True,True,True
226765,E. Stroud,Sweden,Defender,RB,0.6,25,RB:15 | LB:10,3362.0,low_is_left,1.0,False,True,False
237050,J. Eom,South Korea,Attacker,RW,0.9411764705882353,34,RW:32 | ST:2,2942.0,low_is_left,1.0,True,True,True
237078,P. Vite,Ecuador,Midfielder,AM,0.4878048780487805,41,AM:20 | CM:17 | DM:2 | RW:2,6797.0,low_is_left,1.0,False,False,False
237129,P. M. Sarr,Senegal,Midfielder,AM,0.8181818181818182,22,AM:18 | CM:4,2461.0,low_is_left,1.0,True,True,True
237129,Pape Matar Sarr,Senegal,Midfielder,AM,1.0,1,AM:1,2461.0,low_is_left,1.0,True,True,True
237218,Lee Han-Beom,South Korea,Defender,RB,1.0,32,RB:32,3692.0,low_is_left,1.0,True,True,True
237220,Lee Tae-Seok,South Korea,Midfielder,AM,0.96875,32,AM:31 | RB:1,4126.0,low_is_left,1.0,False,True,False
260865,M. Pasalic,Croatia,Midfielder,AM,0.8076923076923077,26,AM:21 | RW:4 | CM:1,3746.0,low_is_left,1.0,False,True,False
263228,P. Guiagon,Ivory Coast,Midfielder,AM,0.9655172413793104,29,AM:28 | RW:1,2695.0,low_is_left,1.0,True,True,True
263482,N. Mendes,Portugal,Defender,LB,1.0,36,LB:36,3471.0,low_is_left,1.0,True,True,True
263482,Nuno Mendes,Portugal,Defender,LB,1.0,2,LB:2,3471.0,low_is_left,1.0,True,True,True
263676,A. Fayzullaev,Uzbekistan,Attacker,RW,0.8947368421052632,19,RW:17 | ST:2,2361.0,low_is_left,1.0,False,True,False
264094,B. Tahirovic,Bosnia & Herzegovina,Midfielder,AM,0.631578947368421,19,AM:12 | DM:4 | CM:3,1867.0,low_is_left,1.0,True,True,True
265444,S. Langas,Norway,Defender,RB,1.0,22,RB:22,2707.0,low_is_left,1.0,False,True,False
265448,M. Farji,Iraq,Midfielder,AM,0.7647058823529411,17,AM:13 | RW:4,2944.0,low_is_left,1.0,False,True,False
265556,T. Arcanjo,Cape Verde Islands,Midfielder,AM,0.9230769230769231,13,AM:12 | CM:1,1574.0,low_is_left,1.0,True,True,True
265595,G. Inacio,Portugal,Defender,RCB,0.6818181818181818,44,RCB:30 | RB:14,3935.0,low_is_left,1.0,True,True,True
265782,D. M. Wolfe,Norway,Defender,RB,0.5714285714285714,14,RB:8 | LB:4 | LCB:2,2408.0,low_is_left,1.0,False,False,False
265782,D. Wolfe,Norway,Defender,LB,1.0,5,LB:5,2408.0,low_is_left,1.0,False,True,False
265785,Luiz Henrique,Brazil,Attacker,RW,1.0,24,RW:24,2593.0,low_is_left,1.0,True,True,True
265820,Y. Ayari,Sweden,Midfielder,CM,0.7916666666666666,24,CM:19 | AM:5,3301.0,low_is_left,1.0,False,True,False
266345,E. Lira,Mexico,Midfielder,RCB,0.6808510638297872,47,RCB:32 | RB:14 | LCB:1,5966.0,low_is_left,1.0,False,True,False
266345,É. Lira,Mexico,Midfielder,RB,0.5,2,RB:1 | RCB:1,5966.0,low_is_left,1.0,False,False,False
266606,C. Brady,USA,Goalkeeper,GK,1.0,30,GK:30,3964.0,low_is_left,1.0,False,True,False
268710,J. Adams,South Africa,Midfielder,AM,0.8518518518518519,27,AM:23 | CM:4,3652.0,low_is_left,1.0,False,True,False
269172,Z. Al Johani,Saudi Arabia,Midfielder,DM,0.6086956521739131,23,DM:14 | CM:9,2697.0,low_is_left,1.0,False,True,False
269172,Ziyad Al Johani,Saudi Arabia,Midfielder,CM,1.0,3,CM:3,2697.0,low_is_left,1.0,False,True,False
269174,M. Shobeir,Egypt,Goalkeeper,GK,1.0,5,GK:5,2572.0,low_is_left,1.0,True,True,True
269174,O. Shobeir,Egypt,Goalkeeper,GK,1.0,18,GK:18,2572.0,low_is_left,1.0,True,True,True
269349,L. Hornicek,Czech Republic,Goalkeeper,GK,1.0,51,GK:51,4850.0,low_is_left,1.0,True,True,True
269621,H. Abdelmaguid,Egypt,Defender,RB,0.972972972972973,37,RB:36 | LCB:1,3782.0,low_is_left,1.0,True,True,True
270774,R. Rangel,Mexico,Goalkeeper,GK,1.0,41,GK:41,5084.0,low_is_left,1.0,False,True,False
271350,T. Muharemovic,Bosnia & Herzegovina,Defender,RB,0.9166666666666666,36,RB:33 | LCB:3,3774.0,low_is_left,1.0,True,True,True
271444,M. Doski,Iraq,Defender,LB,0.5882352941176471,34,LB:20 | RB:13 | LCB:1,4214.0,low_is_left,1.0,False,False,False
271539,J. Hadjam,Algeria,Defender,RB,0.875,24,RB:21 | LB:3,2357.0,low_is_left,1.0,True,True,True
274300,M. Akliouche,France,Midfielder,RW,0.525,40,RW:21 | CM:14 | AM:5,4157.0,low_is_left,1.0,True,False,False
275170,Danilo,Brazil,Midfielder,AM,0.9444444444444444,36,AM:34 | RB:2,3138.0,low_is_left,1.0,True,True,True
275367,W. Paugain,Haiti,Defender,RB,1.0,15,RB:15,1405.0,low_is_left,1.0,True,True,True
275651,A. Bonny,Ivory Coast,Attacker,RW,0.6111111111111112,18,RW:11 | ST:7,1981.0,low_is_left,1.0,True,True,True
276184,M. Sarr,Senegal,Defender,RB,0.5652173913043478,23,RB:13 | RCB:4 | LCB:3 | LB:3,2245.0,low_is_left,1.0,True,False,False
276670,F. Chaibi,Algeria,Midfielder,AM,0.4444444444444444,36,AM:16 | CM:15 | DM:2 | RW:2 | LW:1,3353.0,low_is_left,1.0,True,False,False
277003,N. El Aynaoui,Morocco,Midfielder,DM,0.5517241379310345,29,DM:16 | AM:9 | CM:3 | RW:1,4908.0,low_is_left,1.0,False,False,False
277046,M. Kone,Ivory Coast,Goalkeeper,GK,1.0,19,GK:19,1710.0,low_is_left,1.0,True,True,True
277930,T. Aasgaard,Norway,Midfielder,AM,0.8888888888888888,27,AM:24 | RW:2 | CM:1,2908.0,low_is_left,1.0,True,True,True
278133,O. Bobb,Norway,Attacker,RW,1.0,18,RW:18,2328.0,low_is_left,1.0,False,True,False
278370,D. Gomez,Paraguay,Midfielder,AM,0.6052631578947368,38,AM:23 | CM:10 | RW:5,4025.0,low_is_left,1.0,False,True,False
278898,C. Riad,Morocco,Defender,LCB,0.8333333333333334,12,LCB:10 | LB:2,1325.0,low_is_left,1.0,True,True,True
279482,B. Cipenga,Congo DR,Attacker,RW,0.6538461538461539,26,RW:17 | LW:9,2484.0,low_is_left,1.0,True,True,True
280074,N. Brown,Germany,Defender,LB,0.525,40,LB:21 | LCB:13 | RB:6,4655.0,low_is_left,1.0,True,False,False
280358,J. Castrop,South Korea,Midfielder,DM,0.45,20,DM:9 | CM:7 | RW:2 | RB:1 | ST:1,1940.0,low_is_left,1.0,True,False,False
280695,A. Minda,Ecuador,Midfielder,RW,0.9444444444444444,18,RW:17 | ST:1,2221.0,low_is_left,1.0,False,True,False
283058,N. Jackson,Senegal,Attacker,RW,0.8260869565217391,23,RW:19 | ST:3 | LW:1,2324.0,low_is_left,1.0,True,True,True
283174,M. Al Mannai,Qatar,Midfielder,AM,0.6666666666666666,12,AM:8 | RW:3 | RB:1,1165.0,low_is_left,1.0,True,True,True
283252,Z. El Ouahdi,Morocco,Defender,RB,0.9767441860465116,43,RB:42 | LB:1,3977.0,low_is_left,1.0,True,True,True
284072,B. Dieng,Senegal,Attacker,RW,1.0,18,RW:18,1470.0,low_is_left,1.0,True,True,True
284295,Z. Iqbal,Iraq,Midfielder,AM,0.9230769230769231,13,AM:12 | CM:1,1550.0,low_is_left,1.0,False,True,False
284322,K. Mainoo,England,Midfielder,CM,0.8888888888888888,18,CM:16 | DM:2,2098.0,low_is_left,1.0,True,True,True
284554,O. Goodman,Canada,Goalkeeper,GK,1.0,33,GK:33,3011.0,low_is_left,1.0,True,True,True
284869,T. Fruk,Croatia,Midfielder,AM,0.6666666666666666,36,AM:24 | RW:12,2904.0,low_is_left,1.0,True,True,True
289592,K. Castano,Colombia,Midfielder,CM,0.5238095238095238,21,CM:11 | AM:10,4144.0,low_is_left,1.0,False,False,False
290212,D. Visinsky,Czech Republic,Midfielder,AM,0.6,25,AM:15 | RW:6 | DM:2 | CM:1 | ST:1,2313.0,low_is_left,1.0,True,True,True
291024,H. Varela,Cape Verde Islands,Midfielder,AM,1.0,22,AM:22,5123.0,low_is_left,1.0,False,True,False
291713,A. Gonzalez,Mexico,Attacker,RW,0.9375,32,RW:30 | ST:2,2855.0,low_is_left,1.0,True,True,True
291964,A. Guler,Türkiye,Attacker,RW,0.5116279069767442,43,RW:22 | ST:11 | LW:10,4225.0,low_is_left,1.0,True,False,False
291964,A. Güler,Türkiye,Attacker,ST,0.6,5,ST:3 | RW:2,4225.0,low_is_left,1.0,True,True,True
292396,A. Londono,Panama,Midfielder,RW,1.0,25,RW:25,3832.0,low_is_left,1.0,False,True,False
292396,A. Londoño,Panama,Midfielder,RW,1.0,1,RW:1,3832.0,low_is_left,1.0,False,True,False
292924,N. Benbouali,Algeria,Attacker,RW,1.0,13,RW:13,1327.0,low_is_left,1.0,True,True,True
294824,N. Saliba,Canada,Midfielder,CM,0.5757575757575758,33,CM:19 | AM:12 | DM:1 | RW:1,4541.0,low_is_left,1.0,False,False,False
295026,M. Baturina,Croatia,Attacker,ST,0.4583333333333333,24,ST:11 | RW:7 | LW:6,4021.0,low_is_left,1.0,False,False,False
295394,M. Younis,Iraq,Defender,RB,0.75,8,RB:6 | RCB:2,1170.0,low_is_left,1.0,False,True,False
295513,J. Lopez,Argentina,Attacker,RW,0.8518518518518519,54,RW:46 | ST:8,6255.0,low_is_left,1.0,False,True,False
295513,J. López,Argentina,Attacker,RW,1.0,1,RW:1,6255.0,low_is_left,1.0,False,True,False
295793,M. Pubill,Spain,Defender,RCB,0.7931034482758621,29,RCB:23 | RB:6,3216.0,low_is_left,1.0,True,True,True
295977,T. Moremi,South Africa,Midfielder,AM,0.6,20,AM:12 | CM:8,2575.0,low_is_left,1.0,False,True,False
296373,Z. Tahseen,Iraq,Defender,RCB,0.75,4,RCB:3 | LCB:1,991.0,low_is_left,1.0,False,True,False
296645,T. Yengi,Australia,Attacker,RW,1.0,29,RW:29,2855.0,low_is_left,1.0,True,True,True
296667,Gavi,Spain,Attacker,RW,0.6666666666666666,9,RW:6 | LW:3,973.0,low_is_left,1.0,True,True,True
301528,A. Schjelderup,Norway,Attacker,RW,0.5625,32,RW:18 | LW:14,3818.0,low_is_left,1.0,False,False,False
301771,S. Adingra,Ivory Coast,Attacker,LW,0.6666666666666666,21,LW:14 | RW:6 | ST:1,1984.0,low_is_left,1.0,True,True,True
303362,R. Belghali,Algeria,Defender,RB,1.0,33,RB:33,3002.0,low_is_left,1.0,True,True,True
303467,I. Fatawu,Ghana,Midfielder,AM,0.5116279069767442,43,AM:22 | CM:20 | RW:1,3994.0,low_is_left,1.0,True,False,False
304228,Z. Debast,Belgium,Defender,RB,0.9230769230769231,13,RB:12 | RCB:1,1531.0,low_is_left,1.0,True,True,True
304782,T. Hayakawa,Japan,Goalkeeper,GK,1.0,36,GK:36,5324.0,low_is_left,1.0,False,True,False
304951,Lee Gi-Hyuk,South Korea,Defender,RB,1.0,29,RB:29,2538.0,low_is_left,1.0,False,True,False
304958,Yang Hyun-Jun,South Korea,Attacker,RW,0.8285714285714286,35,RW:29 | ST:5 | LW:1,3725.0,low_is_left,1.0,False,True,False
305832,M. Galarza,Paraguay,Midfielder,AM,0.5294117647058824,17,AM:9 | CM:7 | RW:1,3372.0,low_is_left,1.0,False,False,False
306380,M. Al Juwayr,Saudi Arabia,Attacker,RW,0.59375,32,RW:19 | ST:13,3922.0,low_is_left,1.0,False,False,False
306940,Y. Medina,Ecuador,Midfielder,LB,0.7083333333333334,24,LB:17 | RB:7,2397.0,low_is_left,1.0,True,True,True
307123,N. O'Reilly,England,Defender,LB,0.88,50,LB:44 | LCB:4 | RB:2,4785.0,low_is_left,1.0,True,True,True
308689,S. Cabral,Cape Verde Islands,Defender,RB,1.0,11,RB:11,3799.0,low_is_left,1.0,False,True,False
308689,S. Lopes Cabral,Cape Verde Islands,Defender,RB,0.6363636363636364,11,RB:7 | LB:3 | LCB:1,3799.0,low_is_left,1.0,False,True,False
309182,Benchimol,Cape Verde Islands,Attacker,RW,1.0,14,RW:14,1667.0,low_is_left,1.0,False,True,False
309763,L. Comenencia,Curaçao,Midfielder,RB,0.7916666666666666,24,RB:19 | RCB:5,5109.0,low_is_left,1.0,False,True,False
310785,M. Abu Taha,Jordan,Midfielder,DM,0.6666666666666666,3,DM:2 | LB:1,1128.0,low_is_left,1.0,False,True,False
310835,A. Nasib,Jordan,Defender,RB,0.75,8,RB:6 | RCB:2,1965.0,low_is_left,1.0,False,True,False
311543,N. Angulo,Ecuador,Midfielder,AM,0.7058823529411765,34,AM:24 | CM:6 | DM:2 | RW:1 | RB:1,3509.0,low_is_left,1.0,True,True,True
312459,N. Velupillay,Australia,Midfielder,AM,0.8421052631578947,19,AM:16 | RW:2 | CM:1,2651.0,low_is_left,1.0,False,True,False
312964,N. Ngoy,Belgium,Defender,RCB,0.7435897435897436,39,RCB:29 | RB:10,4074.0,low_is_left,1.0,True,True,True
313353,P. David,Canada,Attacker,RW,0.782608695652174,23,RW:18 | ST:5,2156.0,low_is_left,1.0,True,True,True
313383,O. Vargas,Mexico,Midfielder,AM,0.75,28,AM:21 | CM:5 | DM:2,4641.0,low_is_left,1.0,False,True,False
313937,A. Mendy,Senegal,Defender,RB,0.972972972972973,37,RB:36 | RCB:1,3582.0,low_is_left,1.0,True,True,True
314377,S. Bazdar,Bosnia & Herzegovina,Attacker,RW,1.0,6,RW:6,942.0,low_is_left,1.0,True,True,True
314509,M. Epolo,Congo DR,Goalkeeper,GK,1.0,29,GK:29,2610.0,low_is_left,1.0,True,True,True
314511,A. Nusa,Norway,Midfielder,LW,0.84375,32,LW:27 | RW:5,2889.0,low_is_left,1.0,True,True,True
319572,V. Barco,Argentina,Midfielder,CM,0.6388888888888888,36,CM:23 | AM:7 | DM:4 | RW:1 | LCB:1,3468.0,low_is_left,1.0,True,True,True
322101,A. Memic,Bosnia & Herzegovina,Midfielder,DM,0.2564102564102564,39,DM:10 | RB:10 | CM:9 | AM:9 | ST:1,3907.0,low_is_left,1.0,True,False,False
323935,G. Simeone,Argentina,Midfielder,CM,0.8367346938775511,49,CM:41 | RW:5 | AM:2 | DM:1,4464.0,low_is_left,1.0,True,True,True
