player_id,player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note
636,Bernardo Silva,Portugal,Midfielder,4452.0,True,annual_current,65,65,1.0,0,61,3967.0,4452.0,0.8910601976639713,0.8910601976639713,True,provider aggregate minutes plus exact fixture inventory
636,Bernardo Silva,Portugal,Midfielder,4452.0,True,pre_world_cup,64,64,1.0,0,60,4133.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
637,F. Nmecha,Germany,Midfielder,4103.0,True,annual_current,51,51,1.0,0,46,3403.0,4103.0,0.8293931269802584,0.8293931269802584,True,provider aggregate minutes plus exact fixture inventory
637,F. Nmecha,Germany,Midfielder,4103.0,True,pre_world_cup,52,52,1.0,0,47,3399.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
644,L. Sané,Germany,Midfielder,3782.0,True,annual_current,57,57,1.0,0,48,3580.0,3782.0,0.9465891062929667,0.9465891062929667,True,provider aggregate minutes plus exact fixture inventory
644,L. Sané,Germany,Midfielder,3782.0,True,pre_world_cup,58,58,1.0,0,48,3397.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
658,H. Aouar,Algeria,Attacker,2930.0,True,annual_current,48,48,1.0,0,35,2736.0,2930.0,0.9337883959044369,0.9337883959044369,True,provider aggregate minutes plus exact fixture inventory
658,H. Aouar,Algeria,Attacker,2930.0,True,pre_world_cup,44,44,1.0,0,31,2563.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
667,M. Depay,Netherlands,Attacker,4158.0,True,annual_current,70,17,0.24285714285714285,53,12,639.0,4158.0,0.15367965367965367,0.15367965367965367,False,provider aggregate minutes plus exact fixture inventory
667,M. Depay,Netherlands,Attacker,4158.0,True,pre_world_cup,69,13,0.18840579710144928,56,8,588.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
702,O. Baumann,Germany,Goalkeeper,3540.0,True,annual_current,40,40,1.0,0,40,3270.0,3540.0,0.923728813559322,0.923728813559322,True,provider aggregate minutes plus exact fixture inventory
702,O. Baumann,Germany,Goalkeeper,3540.0,True,pre_world_cup,36,36,1.0,0,36,3270.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
706,J. Brenet,Curaçao,Defender,2731.0,True,annual_current,81,29,0.35802469135802467,52,12,508.0,2731.0,0.18601244965214206,0.18601244965214206,False,provider aggregate minutes plus exact fixture inventory
706,J. Brenet,Curaçao,Defender,2731.0,True,pre_world_cup,81,29,0.35802469135802467,52,12,514.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
711,S. Posch,Austria,Defender,2744.0,True,annual_current,130,125,0.9615384615384616,5,44,2494.0,2744.0,0.9088921282798834,0.9088921282798834,True,provider aggregate minutes plus exact fixture inventory
711,S. Posch,Austria,Defender,2744.0,True,pre_world_cup,126,121,0.9603174603174603,5,40,2161.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
714,N. Amiri,Germany,Midfielder,2899.0,True,annual_current,52,52,1.0,0,40,2878.0,2899.0,0.9927561228009658,0.9927561228009658,True,provider aggregate minutes plus exact fixture inventory
714,N. Amiri,Germany,Midfielder,2899.0,True,pre_world_cup,48,48,1.0,0,36,2838.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
719,F. Grillitsch,Austria,Midfielder,1951.0,True,annual_current,58,47,0.8103448275862069,11,37,1790.0,1951.0,0.9174782162993337,0.9174782162993337,True,provider aggregate minutes plus exact fixture inventory
719,F. Grillitsch,Austria,Midfielder,1951.0,True,pre_world_cup,54,43,0.7962962962962963,11,33,1700.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
726,A. Kramaric,Croatia,Midfielder,2555.0,True,annual_current,40,40,1.0,0,40,2491.0,2555.0,0.9749510763209394,0.9749510763209394,True,provider aggregate minutes plus exact fixture inventory
726,A. Kramaric,Croatia,Midfielder,2555.0,True,pre_world_cup,36,36,1.0,0,36,2421.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
730,T. Courtois,Belgium,Goalkeeper,5280.0,True,annual_current,60,60,1.0,0,51,4556.0,5280.0,0.8628787878787879,0.8628787878787879,True,provider aggregate minutes plus exact fixture inventory
730,T. Courtois,Belgium,Goalkeeper,5280.0,True,pre_world_cup,60,60,1.0,0,51,4545.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
732,L. Zidane,Algeria,Goalkeeper,3273.0,True,annual_current,54,9,0.16666666666666666,45,9,660.0,3273.0,0.2016498625114574,0.2016498625114574,False,provider aggregate minutes plus exact fixture inventory
732,L. Zidane,Algeria,Goalkeeper,3273.0,True,pre_world_cup,50,5,0.1,45,5,390.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
744,Brahim Díaz,Morocco,Midfielder,3132.0,True,annual_current,67,67,1.0,0,61,2764.0,3132.0,0.8825031928480205,0.8825031928480205,True,provider aggregate minutes plus exact fixture inventory
744,Brahim Díaz,Morocco,Midfielder,3132.0,True,pre_world_cup,67,67,1.0,0,61,2405.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
747,Casemiro,Brazil,Midfielder,4863.0,True,annual_current,47,47,1.0,0,42,3049.0,4863.0,0.626979230927411,0.626979230927411,False,provider aggregate minutes plus exact fixture inventory
747,Casemiro,Brazil,Midfielder,4863.0,True,pre_world_cup,43,43,1.0,0,38,2765.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
750,Álvaro Fidalgo,Mexico,Midfielder,3372.0,True,annual_current,99,99,1.0,0,46,2338.0,3372.0,0.6933570581257414,0.6933570581257414,False,provider aggregate minutes plus exact fixture inventory
750,Álvaro Fidalgo,Mexico,Midfielder,3372.0,True,pre_world_cup,96,96,1.0,0,43,2330.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
753,Marcos Llorente,Spain,Midfielder,4249.0,True,annual_current,68,68,1.0,0,57,4068.0,4249.0,0.9574017415862556,0.9574017415862556,True,provider aggregate minutes plus exact fixture inventory
753,Marcos Llorente,Spain,Midfielder,4249.0,True,pre_world_cup,61,61,1.0,0,50,3875.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
754,L. Modric,Croatia,Midfielder,3574.0,True,annual_current,46,46,1.0,0,44,3193.0,3574.0,0.8933967543368775,0.8933967543368775,True,provider aggregate minutes plus exact fixture inventory
754,L. Modric,Croatia,Midfielder,3574.0,True,pre_world_cup,48,48,1.0,0,46,3003.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
756,F. Valverde,Uruguay,Midfielder,5892.0,True,annual_current,61,61,1.0,0,55,4580.0,5892.0,0.7773251866938221,0.7773251866938221,False,provider aggregate minutes plus exact fixture inventory
756,F. Valverde,Uruguay,Midfielder,5892.0,True,pre_world_cup,58,58,1.0,0,52,4343.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
762,Vinícius Júnior,Brazil,Midfielder,6562.0,True,annual_current,63,63,1.0,0,59,4696.0,6562.0,0.715635476988723,0.715635476988723,False,provider aggregate minutes plus exact fixture inventory
762,Vinícius Júnior,Brazil,Midfielder,6562.0,True,pre_world_cup,65,65,1.0,0,61,4789.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
790,E. Dzeko,Bosnia & Herzegovina,Attacker,5088.0,True,annual_current,90,76,0.8444444444444444,14,33,1059.0,5088.0,0.20813679245283018,0.20813679245283018,False,provider aggregate minutes plus exact fixture inventory
790,E. Dzeko,Bosnia & Herzegovina,Attacker,5088.0,True,pre_world_cup,86,72,0.8372093023255814,14,29,880.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
792,J. Kluivert,Netherlands,Attacker,1165.0,False,annual_current,43,43,1.0,0,26,1043.0,1165.0,0.8952789699570816,0.8952789699570816,True,provider aggregate minutes plus exact fixture inventory
792,J. Kluivert,Netherlands,Attacker,1165.0,False,pre_world_cup,39,39,1.0,0,22,1017.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
794,P. Schick,Czech Republic,Attacker,3159.0,True,annual_current,54,54,1.0,0,46,3043.0,3159.0,0.9632795188350743,0.9632795188350743,True,provider aggregate minutes plus exact fixture inventory
794,P. Schick,Czech Republic,Attacker,3159.0,True,pre_world_cup,51,51,1.0,0,43,2863.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
818,T. Chorý,Czech Republic,Attacker,2423.0,True,annual_current,45,45,1.0,0,34,2319.0,2423.0,0.9570780024762691,0.9570780024762691,True,provider aggregate minutes plus exact fixture inventory
818,T. Chorý,Czech Republic,Attacker,2423.0,True,pre_world_cup,42,42,1.0,0,31,2283.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
842,N. Vlasic,Croatia,Midfielder,3616.0,True,annual_current,46,40,0.8695652173913043,6,39,3102.0,3616.0,0.8578539823008849,0.8578539823008849,True,provider aggregate minutes plus exact fixture inventory
842,N. Vlasic,Croatia,Midfielder,3616.0,True,pre_world_cup,42,36,0.8571428571428571,6,35,2913.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
855,João Cancelo,Portugal,Defender,2865.0,True,annual_current,103,103,1.0,0,37,2230.0,2865.0,0.7783595113438045,0.7783595113438045,False,provider aggregate minutes plus exact fixture inventory
855,João Cancelo,Portugal,Defender,2865.0,True,pre_world_cup,103,103,1.0,0,37,2323.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
863,R. Bentancur,Uruguay,Midfielder,3803.0,True,annual_current,56,56,1.0,0,41,3006.0,3803.0,0.7904286089929004,0.7904286089929004,False,provider aggregate minutes plus exact fixture inventory
863,R. Bentancur,Uruguay,Midfielder,3803.0,True,pre_world_cup,53,53,1.0,0,38,2736.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
874,Cristiano Ronaldo,Portugal,Attacker,3861.0,True,annual_current,50,50,1.0,0,37,3180.0,3861.0,0.8236208236208237,0.8236208236208237,True,provider aggregate minutes plus exact fixture inventory
874,Cristiano Ronaldo,Portugal,Attacker,3861.0,True,pre_world_cup,45,45,1.0,0,32,2739.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
886,Diogo Dalot,Portugal,Defender,3039.0,True,annual_current,45,45,1.0,0,42,2861.0,3039.0,0.941428101349128,0.941428101349128,True,provider aggregate minutes plus exact fixture inventory
886,Diogo Dalot,Portugal,Defender,3039.0,True,pre_world_cup,40,40,1.0,0,37,2797.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
889,V. Lindelöf,Sweden,Midfielder,2303.0,True,annual_current,59,59,1.0,0,55,2186.0,2303.0,0.9491966999565784,0.9491966999565784,True,provider aggregate minutes plus exact fixture inventory
889,V. Lindelöf,Sweden,Midfielder,2303.0,True,pre_world_cup,55,55,1.0,0,51,1829.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
903,S. McTominay,Scotland,Attacker,4242.0,True,annual_current,53,52,0.9811320754716981,1,46,3881.0,4242.0,0.9148986327204149,0.9148986327204149,True,provider aggregate minutes plus exact fixture inventory
903,S. McTominay,Scotland,Attacker,4242.0,True,pre_world_cup,50,49,0.98,1,43,3611.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
906,T. Chong,Curaçao,Midfielder,1362.0,False,annual_current,102,29,0.28431372549019607,73,19,739.0,1362.0,0.5425844346549192,0.5425844346549192,False,provider aggregate minutes plus exact fixture inventory
906,T. Chong,Curaçao,Midfielder,1362.0,False,pre_world_cup,99,26,0.26262626262626265,73,16,490.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
909,M. Rashford,England,Attacker,3099.0,True,annual_current,64,64,1.0,0,61,2820.0,3099.0,0.9099709583736689,0.9099709583736689,True,provider aggregate minutes plus exact fixture inventory
909,M. Rashford,England,Attacker,3099.0,True,pre_world_cup,57,57,1.0,0,54,2636.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
925,Gonçalo Guedes,Portugal,Attacker,2411.0,True,annual_current,51,51,1.0,0,43,2321.0,2411.0,0.962671090833679,0.962671090833679,True,provider aggregate minutes plus exact fixture inventory
925,Gonçalo Guedes,Portugal,Attacker,2411.0,True,pre_world_cup,46,46,1.0,0,38,2321.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
927,Lee Kang-In,South Korea,Attacker,3738.0,True,annual_current,56,56,1.0,0,49,2119.0,3738.0,0.566880684858213,0.566880684858213,False,provider aggregate minutes plus exact fixture inventory
927,Lee Kang-In,South Korea,Attacker,3738.0,True,pre_world_cup,60,60,1.0,0,53,1909.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
931,Ferran Torres,Spain,Midfielder,3088.0,True,annual_current,64,64,1.0,0,59,2933.0,3088.0,0.9498056994818653,0.9498056994818653,True,provider aggregate minutes plus exact fixture inventory
931,Ferran Torres,Spain,Midfielder,3088.0,True,pre_world_cup,57,57,1.0,0,52,2708.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
951,M. Aebischer,Switzerland,Midfielder,3771.0,True,annual_current,82,68,0.8292682926829268,14,29,2105.0,3771.0,0.5582073720498542,0.5582073720498542,False,provider aggregate minutes plus exact fixture inventory
951,M. Aebischer,Switzerland,Midfielder,3771.0,True,pre_world_cup,76,62,0.8157894736842105,14,24,1943.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
952,C. Fassnacht,Switzerland,Midfielder,2821.0,True,annual_current,54,51,0.9444444444444444,3,45,2746.0,2821.0,0.9734136830911024,0.9734136830911024,True,provider aggregate minutes plus exact fixture inventory
952,C. Fassnacht,Switzerland,Midfielder,2821.0,True,pre_world_cup,48,45,0.9375,3,39,2734.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
957,D. Sow,Switzerland,Midfielder,2785.0,True,annual_current,47,30,0.6382978723404256,17,28,1756.0,2785.0,0.6305206463195692,0.6305206463195692,False,provider aggregate minutes plus exact fixture inventory
957,D. Sow,Switzerland,Midfielder,2785.0,True,pre_world_cup,41,24,0.5853658536585366,17,22,1502.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
972,J. Tah,Germany,Defender,5066.0,True,annual_current,59,59,1.0,0,58,4147.0,5066.0,0.8185945519147256,0.8185945519147256,True,provider aggregate minutes plus exact fixture inventory
972,J. Tah,Germany,Defender,5066.0,True,pre_world_cup,60,60,1.0,0,59,4166.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
978,K. Havertz,Germany,Attacker,1652.0,False,annual_current,67,67,1.0,0,32,1421.0,1652.0,0.8601694915254238,0.8601694915254238,True,provider aggregate minutes plus exact fixture inventory
978,K. Havertz,Germany,Attacker,1652.0,False,pre_world_cup,63,63,1.0,0,28,1066.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
1084,M. Pongracic,Croatia,Defender,5594.0,True,annual_current,57,43,0.7543859649122807,14,41,3261.0,5594.0,0.582946013585985,0.582946013585985,False,provider aggregate minutes plus exact fixture inventory
1084,M. Pongracic,Croatia,Defender,5594.0,True,pre_world_cup,53,39,0.7358490566037735,14,37,2991.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
1095,X. Schlager,Austria,Midfielder,2446.0,True,annual_current,42,42,1.0,0,35,2306.0,2446.0,0.9427636958299264,0.9427636958299264,True,provider aggregate minutes plus exact fixture inventory
1095,X. Schlager,Austria,Midfielder,2446.0,True,pre_world_cup,38,38,1.0,0,31,2067.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
1100,E. Haaland,Norway,Attacker,5118.0,True,annual_current,66,66,1.0,0,60,4608.0,5118.0,0.9003516998827668,0.9003516998827668,True,provider aggregate minutes plus exact fixture inventory
1100,E. Haaland,Norway,Attacker,5118.0,True,pre_world_cup,64,64,1.0,0,58,4398.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
1111,J. Hendry,Scotland,Defender,3103.0,True,annual_current,37,17,0.4594594594594595,20,17,1477.0,3103.0,0.47599097647437966,0.47599097647437966,False,provider aggregate minutes plus exact fixture inventory
1111,J. Hendry,Scotland,Defender,3103.0,True,pre_world_cup,34,14,0.4117647058823529,20,14,1207.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
1115,A. Ralston,Scotland,Defender,1772.0,False,annual_current,53,51,0.9622641509433962,2,44,1493.0,1772.0,0.84255079006772,0.84255079006772,True,provider aggregate minutes plus exact fixture inventory
1115,A. Ralston,Scotland,Defender,1772.0,False,pre_world_cup,50,48,0.96,2,41,1477.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
1117,K. Tierney,Scotland,Midfielder,3708.0,True,annual_current,53,51,0.9622641509433962,2,50,3335.0,3708.0,0.8994066882416397,0.8994066882416397,True,provider aggregate minutes plus exact fixture inventory
1117,K. Tierney,Scotland,Midfielder,3708.0,True,pre_world_cup,50,48,0.96,2,47,3230.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
