player_id,player_name,role,role_minutes,role_observations,role_share
753,M. Llorente,RB,2798.0,33,0.7295958279009126
753,M. Llorente,RCB,90.0,1,0.02346805736636245
753,M. Llorente,RW,149.0,2,0.03885267275097783
753,Marcos Llorente,RB,0.0,2,0.0
754,L. Modric,CM,238.0,3,0.0789648307896483
754,L. Modric,DM,2776.0,32,0.9210351692103517
756,F. Valverde,AM,90.0,1,0.020398912058023574
756,F. Valverde,CM,1124.0,15,0.2547597461468722
756,F. Valverde,DM,360.0,6,0.0815956482320943
756,F. Valverde,RB,1317.0,17,0.2985040797824116
756,F. Valverde,RW,1521.0,19,0.34474161378059837
757,Lucas,RB,0.0,13,
759,K. Benzema,ST,0.0,14,
760,M. Diaz,ST,0.0,2,
762,Vinicius Junior,AM,90.0,1,0.01861427094105481
762,Vinicius Junior,LW,2288.0,27,0.4732161323681489
762,Vinicius Junior,ST,2001.0,24,0.4138572905894519
762,Vinícius Júnior,LW,167.0,2,0.03453981385729059
762,Vinícius Júnior,ST,289.0,4,0.059772492244053774
773,Iván Marcano,LCB,0.0,1,
774,Juan Jesus,LCB,0.0,10,
774,Juan Jesus,RCB,0.0,4,
778,B. Cristante,AM,0.0,1,
778,B. Cristante,CM,0.0,20,
778,B. Cristante,DM,0.0,3,
782,L. Pellegrini,AM,0.0,12,
782,L. Pellegrini,ST,0.0,1,
785,C. Under,LW,0.0,1,
785,C. Under,RW,0.0,2,
786,N. Zaniolo,RW,0.0,1,
786,N. Zaniolo,ST,0.0,5,
790,E. Dzeko,ST,276.0,5,1.0
791,S. El Shaarawy,AM,0.0,6,
791,S. El Shaarawy,LW,0.0,2,
792,J. Kluivert,AM,794.0,11,1.0
794,P. Schick,AM,90.0,1,0.03436426116838488
794,P. Schick,ST,2529.0,32,0.9656357388316151
798,J. Brabec,RCB,0.0,1,
799,M. Havel,RB,0.0,2,
805,A. Cermak,CM,0.0,1,
807,P. Hrosovsky,AM,0.0,5,
807,P. Hrosovsky,CM,0.0,1,
807,P. Hrosovsky,DM,0.0,6,
811,J. Kovarik,LW,0.0,1,
814,M. Petrzela,ST,0.0,1,
818,T. Chory,ST,1634.0,20,1.0
820,M. Krmencik,ST,0.0,1,
829,Rodrigo Becao,RCB,0.0,11,
833,J. Bijol,LCB,0.0,3,
840,A. Sigurdsson,LW,0.0,1,
841,N. Tiknizyan,LB,0.0,5,
842,N. Vlasic,AM,531.0,6,0.30239179954441914
842,N. Vlasic,CM,907.0,11,0.5165148063781321
842,N. Vlasic,LW,141.0,2,0.08029612756264237
842,N. Vlasic,RW,177.0,2,0.10079726651480637
843,F. Chalov,AM,0.0,1,
843,F. Chalov,ST,0.0,1,
849,M. Perin,GK,0.0,14,
851,W. Szczesny,GK,0.0,11,
855,J. Cancelo,LB,1296.0,16,0.5699208443271768
855,J. Cancelo,RB,737.0,11,0.32409850483729113
855,João Cancelo,RB,241.0,3,0.1059806508355321
859,P. Gozzi,LCB,0.0,1,
860,Alex Sandro,LB,0.0,16,
861,D. Rugani,LCB,0.0,1,
861,D. Rugani,RCB,0.0,2,
862,L. Spinazzola,LB,0.0,17,
862,L. Spinazzola,LW,0.0,1,
862,L. Spinazzola,RB,0.0,2,
863,R. Bentancur,CM,667.0,8,0.22640868974881195
863,R. Bentancur,DM,2182.0,27,0.7406653088934148
863,Rodrigo Bentancur,CM,97.0,1,0.03292600135777325
864,E. Can,RCB,0.0,6,
871,M. Pereira,DM,0.0,1,
873,F. Bernardeschi,LW,0.0,2,
873,F. Bernardeschi,RW,0.0,10,
874,C. Ronaldo,ST,2337.0,27,1.0
875,P. Dybala,AM,0.0,6,
875,P. Dybala,ST,0.0,6,
876,N. Fagioli,CM,0.0,1,
876,N. Fagioli,DM,0.0,9,
877,M. Kean,ST,0.0,5,
881,H. Nicolussi Caviglia,DM,0.0,4,
882,D. de Gea,GK,0.0,10,
885,E. Bailly,RCB,0.0,12,
886,D. Dalot,LB,734.0,9,0.2752155980502437
886,D. Dalot,RB,1933.0,22,0.7247844019497562
887,M. Darmian,RB,0.0,3,
887,M. Darmian,RCB,0.0,2,
889,V. Lindelof,CM,87.0,1,0.04741144414168937
889,V. Lindelof,DM,259.0,4,0.14114441416893733
889,V. Lindelof,LCB,720.0,8,0.3923705722070845
889,V. Lindelof,RB,156.0,2,0.08501362397820164
889,V. Lindelof,RCB,613.0,7,0.3340599455040872
891,L. Shaw,LB,0.0,21,
891,L. Shaw,LCB,0.0,17,
892,C. Smalling,RCB,0.0,3,
895,J. Garner,DM,0.0,28,
895,J. Garner,LB,0.0,3,
895,J. Garner,RB,0.0,3,
896,A. Gomes,AM,0.0,3,
896,A. Gomes,CM,0.0,4,
896,A. Gomes,DM,0.0,4,
897,M. Greenwood,AM,0.0,8,
897,M. Greenwood,LW,0.0,1,
897,M. Greenwood,RW,0.0,16,
897,M. Greenwood,ST,0.0,3,
897,Mason Greenwood,AM,0.0,1,
899,A. Pereira,CM,0.0,1,
899,A. Pereira,DM,0.0,1,
899,Andreas Pereira,AM,0.0,4,
899,Andreas Pereira,CM,0.0,6,
899,Andreas Pereira,DM,0.0,15,
902,N. Matic,DM,0.0,28,
903,S. McTominay,AM,360.0,4,0.13124316441851988
903,S. McTominay,CM,1775.0,20,0.6471017134524244
903,S. McTominay,LW,608.0,7,0.22165512212905578
904,P. Pogba,CM,0.0,1,
905,Fred,CM,0.0,7,
905,Fred,DM,0.0,7,
906,T. Chong,AM,83.0,1,0.3333333333333333
906,T. Chong,RW,166.0,2,0.6666666666666666
907,R. Lukaku,ST,0.0,1,
909,M. Rashford,LW,1813.0,24,0.8444340940847694
909,M. Rashford,RW,154.0,2,0.07172799254774104
909,M. Rashford,ST,180.0,2,0.08383791336748952
910,A. Sanchez,AM,0.0,2,
910,A. Sanchez,RW,0.0,3,
910,A. Sanchez,ST,0.0,1,
912,Neto,GK,0.0,1,
915,Gabriel Paulista,RCB,0.0,3,
916,M. Diakhaby,LCB,0.0,2,
918,J. Gaya,LB,0.0,14,
920,T. Lato,LB,0.0,5,
924,F. Coquelin,CM,0.0,2,
924,F. Coquelin,DM,0.0,1,
925,G. Guedes,LW,931.0,12,0.5209848908785675
925,G. Guedes,RW,702.0,10,0.3928371572467823
925,G. Guedes,ST,154.0,2,0.08617795187465026
926,G. Kondogbia,CM,0.0,3,
926,G. Kondogbia,DM,0.0,7,
926,Geoffrey Kondogbia,CM,0.0,1,
927,Lee Kang-In,CM,572.0,8,0.4323507180650038
927,Lee Kang-In,DM,90.0,1,0.06802721088435375
927,Lee Kang-In,RW,562.0,8,0.42479213907785335
927,Lee Kang-In,ST,99.0,2,0.07482993197278912
928,D. Parejo,CM,0.0,15,
928,D. Parejo,DM,0.0,2,
930,C. Soler,AM,0.0,5,
930,C. Soler,CM,0.0,18,
930,C. Soler,DM,0.0,4,
931,F. Torres,LW,264.0,4,0.1114394259181089
931,F. Torres,RW,164.0,2,0.06922752216124947
931,F. Torres,ST,1941.0,26,0.8193330519206417
932,D. Wass,CM,0.0,1,
935,Rodrigo,RW,0.0,1,
936,F. Navarro,ST,0.0,14,
937,R. Sobrino,LW,0.0,1,
941,L. Benito,LB,0.0,2,
941,L. Benito,LCB,0.0,2,
942,M. Camara,LCB,0.0,1,
943,U. Garcia,LB,0.0,13,
945,J. Lotomba,LB,0.0,3,
945,J. Lotomba,RB,0.0,12,
946,K. Mbabu,RB,0.0,2,
950,G. Wuthrich,RCB,0.0,3,
951,M. Aebischer,CM,1064.0,13,0.6734177215189874
951,M. Aebischer,DM,516.0,6,0.3265822784810127
952,C. Fassnacht,AM,70.0,1,0.47297297297297297
952,C. Fassnacht,RW,78.0,1,0.527027027027027
954,S. Lauper,DM,0.0,1,
954,S. Lauper,LCB,0.0,2,
957,D. Sow,AM,256.0,4,0.182987848463188
957,D. Sow,CM,693.0,8,0.49535382416011436
957,D. Sow,DM,290.0,4,0.20729092208720515
957,D. Sow,RW,160.0,2,0.11436740528949249
961,F. Mambimbi,AM,0.0,2,
961,F. Mambimbi,LW,0.0,1,
963,L. Hradecky,GK,0.0,19,
971,P. Retsos,RCB,0.0,13,
972,J. Tah,LCB,3324.0,39,0.7845173471796082
972,J. Tah,RCB,913.0,10,0.21548265282039178
978,K. Havertz,AM,260.0,4,0.24186046511627907
978,K. Havertz,CM,112.0,2,0.10418604651162791
978,K. Havertz,ST,703.0,9,0.653953488372093
979,D. Kohr,LCB,0.0,27,
979,D. Kohr,RCB,0.0,6,
983,L. Bailey,RW,0.0,4,
983,L. Bailey,ST,0.0,2,
984,J. Brandt,AM,0.0,21,
984,J. Brandt,CM,0.0,1,
984,J. Brandt,LW,0.0,2,
984,J. Brandt,RW,0.0,1,
984,J. Brandt,ST,0.0,1,
999,B. Omeragic,LCB,0.0,1,
1014,S. Sohm,AM,0.0,1,
1014,S. Sohm,CM,0.0,5,
1014,S. Sohm,DM,0.0,1,
1031,Igor Silva,LCB,0.0,3,
1031,Igor Silva,RCB,0.0,2,
1082,S. Lainer,RB,0.0,4,
1083,J. Onguene,RCB,0.0,2,
1084,M. Pongracic,LCB,360.0,4,0.42502951593860683
1084,M. Pongracic,RCB,487.0,6,0.5749704840613932
1085,Andre Ramalho,RCB,0.0,4,
1090,A. Bernede,AM,0.0,1,
1090,A. Bernede,CM,0.0,5,
1094,D. Samassekou,CM,0.0,1,
1095,X. Schlager,CM,1216.0,15,0.6583649160801299
1095,X. Schlager,DM,631.0,9,0.3416350839198701
1096,D. Szoboszlai,AM,0.0,19,
1096,D. Szoboszlai,CM,0.0,5,
1096,D. Szoboszlai,DM,0.0,11,
1096,D. Szoboszlai,RB,0.0,10,
1096,D. Szoboszlai,RW,0.0,6,
1096,D. Szoboszlai,ST,0.0,1,
1098,P. Daka,ST,0.0,1,
1099,F. Gulbrandsen,ST,0.0,1,
1100,E. Haaland,ST,3576.0,42,1.0
1101,T. Minamino,AM,0.0,7,
1101,T. Minamino,LW,0.0,4,
1103,H. Wolf,LW,0.0,4,
1104,S. Bain,GK,0.0,3,
1106,C. Gordon,GK,0.0,1,
1111,J. Hendry,LCB,90.0,1,0.2931596091205212
1111,J. Hendry,RCB,217.0,3,0.7068403908794788
1115,A. Ralston,RB,913.0,11,0.690098261526833
1115,A. Ralston,RCB,410.0,5,0.30990173847316704
1117,K. Tierney,LB,2495.0,32,0.8392196434577868
1117,K. Tierney,LCB,478.0,6,0.16078035654221326
1118,J. Toljan,RB,0.0,17,
1119,K. Ajer,LB,394.0,5,0.17349185380889476
1119,K. Ajer,RCB,1877.0,21,0.8265081461911052
1124,O. Burke,AM,0.0,7,
1124,O. Burke,RW,0.0,2,
1124,O. Burke,ST,0.0,5,
1125,R. Christie,DM,671.0,10,1.0
1127,J. Forrest,RW,0.0,6,
1129,C. McGregor,CM,0.0,9,
1129,C. McGregor,DM,0.0,37,
1130,O. Ntcham,CM,0.0,5,
1130,O. Ntcham,DM,0.0,2,
1134,V. Bayo,ST,0.0,2,
1135,O. Edouard,ST,0.0,11,
1138,T. Weah,LW,498.0,7,0.20368098159509201
1138,T. Weah,RB,1780.0,21,0.7280163599182005
1138,T. Weah,RW,90.0,1,0.03680981595092025
1138,Timothy Weah,RB,77.0,1,0.031492842535787324
1139,P. Gulacsi,GK,0.0,20,
1142,Y. Mvogo,GK,900.0,10,1.0
1144,L. Klostermann,RCB,0.0,1,
1145,I. Konate,RCB,4151.0,48,0.9787785899551993
1145,I. Konaté,RCB,90.0,1,0.021221410044800753
1146,N. Mukiele,RB,0.0,16,
1146,N. Mukiele,RCB,0.0,18,
1148,W. Orban,RCB,0.0,32,
1149,D. Upamecano,LCB,90.0,1,0.02236024844720497
1149,D. Upamecano,RCB,3935.0,47,0.977639751552795
1150,T. Adams,DM,2352.0,29,1.0
1153,A. Haidara,CM,0.0,1,
1156,T. Krauss,CM,0.0,7,
1156,T. Krauss,DM,0.0,2,
1156,T. Krauss,LB,0.0,1,
1156,T. Krauss,LCB,0.0,1,
1156,T. Krauss,RB,0.0,1,
1157,K. Laimer,AM,90.0,1,0.025438100621820236
1157,K. Laimer,CM,90.0,1,0.025438100621820236
1157,K. Laimer,LB,1337.0,16,0.37789711701526285
1157,K. Laimer,RB,1931.0,24,0.5457885811192764
1157,K. Laimer,RW,90.0,1,0.025438100621820236
1159,M. Sabitzer,AM,76.0,1,0.02800294767870302
1159,M. Sabitzer,CM,2099.0,25,0.7733971997052321
1159,M. Sabitzer,DM,179.0,2,0.06595431098010317
1159,M. Sabitzer,LW,360.0,4,0.13264554163596168
1160,M. Saracchi,LB,0.0,9,
1161,E. Smith Rowe,AM,0.0,21,
1161,E. Smith Rowe,LW,0.0,1,
1165,M. Cunha,AM,698.0,8,0.24439775910364145
1165,M. Cunha,LW,1123.0,13,0.39320728291316526
1165,M. Cunha,RW,74.0,1,0.025910364145658265
1165,M. Cunha,ST,961.0,13,0.33648459383753504
1167,Y. Poulsen,ST,0.0,1,
1170,A. Ostbo,GK,0.0,1,
1171,V. Hedenstad,RB,0.0,1,
1173,B. Meling,LB,0.0,1,
1173,B. Meling,RB,0.0,2,
1174,I. Ogbu,LCB,0.0,2,
1189,E. K. Ceide,ST,0.0,2,
1211,M. Kranevitter,CM,0.0,2,
1211,M. Kranevitter,DM,0.0,1,
1218,E. Rigoni,RW,0.0,1,
1230,J. Boril,LB,0.0,5,
1230,J. Boril,LCB,0.0,10,
1230,J. Boril,RCB,0.0,1,
1231,V. Coufal,RB,2686.0,30,1.0
1233,M. Frydrych,RCB,0.0,1,
1234,A. Kral,CM,0.0,1,
1236,T. Vlcek,RB,0.0,2,
1236,T. Vlcek,RCB,0.0,6,
1237,J. Zeleny,LB,90.0,1,0.5
1237,J. Zeleny,LCB,90.0,1,0.5
1240,L. Masopust,DM,0.0,1,
1243,T. Soucek,AM,90.0,1,0.06012024048096192
1243,T. Soucek,CM,737.0,9,0.4923179692718771
1243,T. Soucek,DM,587.0,7,0.3921175684702739
1243,T. Soucek,RW,83.0,1,0.055444221776887105
1252,M. van Buren,LW,0.0,1,
1252,M. van Buren,ST,0.0,1,
1254,G. Poussin,GK,0.0,1,
1257,J. Kounde,RB,3951.0,46,1.0
1261,S. Palencia,RB,0.0,9,
1261,Sergi Palencia,RB,0.0,1,
1264,Y. Sabaly,RB,0.0,10,
1265,Y. Adli,AM,0.0,1,
1265,Y. Adli,CM,0.0,5,
1266,T. Basic,CM,0.0,10,
1271,A. Tchouameni,CM,1778.0,22,0.40117328519855594
1271,A. Tchouameni,DM,2209.0,26,0.4984205776173285
1271,A. Tchouameni,RCB,90.0,1,0.020306859205776174
1271,A. Tchouaméni,DM,355.0,4,0.08009927797833935
1272,Z. Youssouf,CM,0.0,3,
1272,Z. Youssouf,DM,0.0,3,
1274,A. Cornelius,ST,0.0,2,
1283,P. Ankersen,RB,0.0,1,
1289,J. Haahr,RCB,0.0,1,
1290,G. Varela,RB,1318.0,14,1.0
1291,D. Vavro,RCB,0.0,6,
1298,R. Skov,LB,0.0,3,
1302,J. Wind,ST,0.0,5,
1305,D. Livakovic,GK,450.0,5,1.0
1314,A. Rrahmani,RCB,0.0,5,
1319,M. Cuze,ST,0.0,2,
1321,L. Majer,AM,0.0,11,
1322,N. Moro,CM,90.0,1,0.09268795056642637
1322,N. Moro,DM,881.0,11,0.9073120494335737
1323,D. Olmo,AM,1641.0,21,0.5941346850108616
1323,D. Olmo,CM,806.0,11,0.29181752353367124
1323,D. Olmo,DM,72.0,1,0.02606806661839247
1323,D. Olmo,LW,153.0,2,0.055394641564083996
1323,D. Olmo,ST,90.0,1,0.03258508327299059
1324,I. Sunjic,CM,452.0,6,0.7151898734177216
1324,I. Sunjic,DM,180.0,2,0.2848101265822785
1330,M. Orsic,AM,0.0,2,
1330,M. Orsic,LW,0.0,3,
1330,M. Orsic,RW,0.0,1,
1331,B. Petkovic,ST,0.0,2,
1337,B. Ozer,GK,0.0,41,
1348,R. Neustadter,LCB,0.0,1,
1358,E. Elmas,AM,0.0,7,
1358,E. Elmas,CM,0.0,5,
1358,E. Elmas,LW,0.0,2,
1358,E. Elmas,RW,0.0,2,
1359,O. K. Guctekin,DM,0.0,1,
1361,F. Kadioglu,LB,2561.0,29,0.7183730715287517
1361,F. Kadioglu,LW,149.0,2,0.04179523141654979
1361,F. Kadioglu,RB,585.0,7,0.1640953716690042
1361,F. Kadioglu,RW,270.0,3,0.07573632538569425
1369,M. Zajc,CM,0.0,1,
1369,M. Zajc,DM,0.0,1,
1370,A. Ayew,ST,0.0,2,
1371,Y. Benzia,AM,0.0,2,
1371,Y. Benzia,CM,0.0,1,
1379,M. Abena,LCB,0.0,1,
1379,M. Abena,RCB,0.0,1,
1393,I. Mesik,LB,0.0,5,
1408,S. Bornauw,LCB,0.0,2,
1408,S. Bornauw,RCB,0.0,4,
1411,H. Delcroix,LCB,360.0,4,1.0
1415,A. Najar,LB,0.0,1,
1415,A. Najar,RB,0.0,4,
1415,A. Najar,RCB,0.0,1,
1417,A. Saelemaekers,AM,77.0,1,0.026415094339622643
1417,A. Saelemaekers,RB,2601.0,32,0.8922813036020584
1417,A. Saelemaekers,RW,148.0,2,0.050771869639794166
1417,A. Saelemaekers,ST,89.0,1,0.03053173241852487
1422,J. Doku,AM,90.0,1,0.034708831469340534
1422,J. Doku,LW,2447.0,32,0.9436945622830698
1422,J. Doku,RW,56.0,1,0.021596606247589665
1423,P. Gerkens,CM,0.0,3,
1423,P. Gerkens,DM,0.0,1,
1424,E. Kayembe,CM,201.0,3,1.0
1427,A. S. Lokonga,CM,0.0,12,
1427,A. S. Lokonga,DM,0.0,1,
1429,Y. Verschaeren,AM,0.0,1,
1434,L. Dimata,ST,0.0,1,
1438,B. Leno,GK,0.0,34,
1439,H. Bellerin,RB,0.0,19,
1440,R. Holding,RCB,0.0,1,
1442,S. Kolasinac,LB,339.0,4,0.16823821339950373
1442,S. Kolasinac,LCB,1676.0,23,0.8317617866004963
1445,K. Mavropanos,RCB,0.0,17,
1454,M. Guendouzi,CM,0.0,9,
1454,M. Guendouzi,DM,0.0,12,
1455,A. Iwobi,AM,0.0,1,
1455,A. Iwobi,CM,0.0,2,
1455,A. Iwobi,DM,0.0,15,
1455,A. Iwobi,LW,0.0,11,
1456,A. Maitland-Niles,CM,0.0,1,
1456,A. Maitland-Niles,RB,0.0,23,
1456,A. Maitland-Niles,RW,0.0,1,
1457,H. Mkhitaryan,CM,0.0,22,
1457,H. Mkhitaryan,DM,0.0,1,
1459,A. Ramsey,AM,0.0,1,
1460,B. Saka,AM,118.0,2,0.03802771511440541
1460,B. Saka,RW,2985.0,37,0.9619722848855946
1461,D. Suarez,CM,0.0,10,
1462,L. Torreira,CM,0.0,2,
1462,L. Torreira,DM,0.0,37,
1463,J. Willock,AM,0.0,4,
1463,J. Willock,CM,0.0,9,
1463,J. Willock,DM,0.0,3,
1463,J. Willock,RW,0.0,1,
1463,J. Willock,ST,0.0,1,
1464,G. Xhaka,CM,613.0,7,0.17175679462034182
1464,G. Xhaka,DM,2956.0,32,0.8282432053796581
1465,P. Aubameyang,LW,0.0,1,
1465,P. Aubameyang,ST,0.0,19,
1466,T. John-Jules,ST,0.0,1,
1467,A. Lacazette,ST,0.0,5,
1468,E. Nketiah,AM,0.0,3,
1468,E. Nketiah,ST,0.0,1,
1469,D. Welbeck,AM,0.0,1,
1469,D. Welbeck,ST,0.0,27,
1470,L. Maximiano,GK,0.0,5,
1471,R. Ribeiro,GK,0.0,2,
1476,C. Borja,LB,0.0,8,
1476,C. Borja,LCB,0.0,1,
1479,T. Djalo,LCB,0.0,2,
1479,T. Djalo,RCB,0.0,2,
1482,T. Correia,RB,0.0,3,
1482,T. Rendall,RB,0.0,2,
1484,R. Battaglia,DM,0.0,1,
1485,B. Fernandes,AM,2102.0,24,0.5873148924280526
1485,B. Fernandes,CM,1477.0,17,0.4126851075719475
1489,N. Gudelj,CM,0.0,3,
1489,N. Gudelj,DM,0.0,5,
1489,N. Gudelj,LCB,0.0,1,
1494,J. Cabral,LW,141.0,2,0.46534653465346537
1494,Jovane,CM,82.0,1,0.2706270627062706
1494,Jovane,LW,80.0,1,0.264026402640264
1496,Raphinha,AM,332.0,4,0.15292491939198527
1496,Raphinha,LW,1536.0,20,0.707508060801474
1496,Raphinha,RW,303.0,5,0.13956701980654077
1500,D. Riznyk,GK,0.0,2,
1541,A. Zoubir,AM,0.0,1,
1541,A. Zoubir,LW,0.0,5,
1557,P. Lopez,GK,0.0,13,
1558,J. Robles,GK,0.0,2,
1561,M. Bartra,RCB,0.0,20,
1564,J. Firpo,LB,0.0,10,
1566,Emerson Royal,RB,0.0,14,
1567,A. Mandi,LCB,2722.0,31,0.7274184927846071
1567,A. Mandi,RB,180.0,2,0.048102618920363445
1567,A. Mandi,RCB,840.0,9,0.2244788882950294
1570,S. Canales,RW,0.0,1,
1570,Sergio Canales,AM,0.0,1,
1577,D. Lainez,RW,0.0,1,
1578,G. Lo Celso,AM,847.0,11,0.6847210994341147
1578,G. Lo Celso,CM,206.0,3,0.16653193209377526
1578,G. Lo Celso,LW,139.0,2,0.11236863379143087
1578,G. Lo Celso,ST,45.0,1,0.03637833468067906
1580,W. Carvalho,DM,0.0,1,
1587,L. Choutetsiotis,GK,0.0,1,
1588,A. Gianniotis,GK,0.0,18,
1590,J. Sa,GK,1890.0,21,1.0
1591,K. Tzolakis,GK,0.0,12,
1600,K. Tsimikas,LB,0.0,6,
1605,D. Podence,LW,0.0,10,
1607,Guilherme,DM,0.0,1,
1609,K. Fortounis,ST,0.0,4,
1610,G. Masouras,AM,0.0,1,
1610,G. Masouras,LW,0.0,3,
1610,G. Masouras,RW,0.0,1,
1610,G. Masouras,ST,0.0,1,
1615,Gil Dias,RW,0.0,2,
1617,Kouka,ST,0.0,1,
1622,G. Donnarumma,GK,0.0,37,
1627,D. Calabria,CM,0.0,1,
1627,D. Calabria,RB,0.0,2,
1631,R. Rodriguez,LB,2110.0,25,1.0
1632,A. Romagnoli,LCB,0.0,12,
1639,M. Brescianini,CM,0.0,4,
1640,H. Calhanoglu,CM,58.0,1,0.02600896860986547
1640,H. Calhanoglu,DM,2172.0,28,0.9739910313901345
1642,F. Kessie,AM,32.0,1,0.009219245174301354
1642,F. Kessie,CM,1626.0,19,0.46845289541918755
1642,F. Kessie,DM,1723.0,19,0.4963987323537885
1642,F. Kessie,LCB,90.0,1,0.02592912705272256
1646,Lucas Paqueta,AM,979.0,12,0.35064469914040114
1646,Lucas Paqueta,CM,775.0,10,0.27757879656160456
1646,Lucas Paqueta,DM,265.0,3,0.09491404011461319
1646,Lucas Paqueta,LW,83.0,1,0.02972779369627507
1646,Lucas Paqueta,RW,345.0,5,0.12356733524355301
1646,Lucas Paqueta,ST,345.0,4,0.12356733524355301
1649,P. Cutrone,ST,0.0,2,
1651,K. Piatek,ST,0.0,18,
1672,D. Sinani,AM,0.0,18,
1672,D. Sinani,CM,0.0,1,
1672,D. Sinani,ST,0.0,6,
1695,S. Cazorla,AM,0.0,5,
1696,S. Chukwueze,LW,0.0,9,
1696,S. Chukwueze,RW,0.0,2,
1697,P. Fornals,AM,0.0,11,
1697,P. Fornals,CM,0.0,9,
1697,P. Fornals,DM,0.0,11,
1697,P. Fornals,RW,0.0,2,
1700,I. Martin,AM,0.0,1,
1700,I. Martin,CM,0.0,10,
1700,I. Martin,DM,0.0,10,
1701,M. Morlanes,CM,0.0,5,
1701,M. Morlanes,DM,0.0,6,
1702,A. Pedraza,LB,0.0,20,
1702,A. Pedraza,LW,0.0,1,
1703,A. Ratiu,RB,0.0,18,
1703,A. Ratiu,RW,0.0,1,
1707,G. Moreno,ST,0.0,16,
1708,D. Raba,ST,0.0,3,
1709,K. Toko Ekambi,LW,0.0,1,
1709,K. Toko Ekambi,ST,0.0,2,
1717,L. Greiml,RCB,0.0,1,
1719,M. Muldur,LB,495.0,6,0.28334287349742415
1719,M. Muldur,LCB,90.0,1,0.05151688609044076
1719,M. Muldur,RB,779.0,9,0.4459072696050372
1719,M. Muldur,RCB,383.0,5,0.2192329708070979
1725,D. Ljubicic,AM,62.0,1,0.2080536912751678
1725,D. Ljubicic,CM,165.0,2,0.5536912751677853
1725,D. Ljubicic,RW,71.0,1,0.23825503355704697
1741,N. Katic,RCB,408.0,5,1.0
1744,J. Tavernier,RB,0.0,3,
1746,J. Worrall,RCB,0.0,1,
1747,S. Arfield,AM,0.0,1,
1748,L. Coulibaly,AM,0.0,3,
1748,L. Coulibaly,CM,0.0,4,
1748,L. Coulibaly,DM,0.0,1,
1754,G. Kamara,CM,0.0,1,
1756,R. Kent,RW,0.0,1,
1760,G. Middleton,LW,0.0,1,
1771,Ayrton Lucas,LB,0.0,10,
1772,G. Dzhikiya,LCB,0.0,1,
1798,F. Ronnow,GK,0.0,23,
1800,K. Trapp,GK,0.0,9,
1807,E. Ndicka,LCB,810.0,9,0.9364161849710982
1807,E. Ndicka,RCB,55.0,1,0.06358381502890173
1809,Tuta,RCB,0.0,4,
1812,D. da Costa,RB,0.0,7,
1812,D. da Costa,RCB,0.0,26,
1813,J. Willems,RCB,0.0,1,
1818,M. Gacinovic,ST,0.0,1,
1821,F. Kostic,LB,0.0,3,
1821,F. Kostić,LB,0.0,1,
1825,L. Torro,CM,0.0,11,
1825,L. Torro,DM,0.0,17,
1826,S. Haller,ST,0.0,3,
1828,L. Jovic,ST,0.0,3,
1830,G. Paciencia,ST,0.0,1,
1835,T. Strakosha,GK,0.0,4,
1836,F. Acerbi,LCB,0.0,1,
1840,Wallace Camilo,AM,0.0,1,
1841,Patric,DM,0.0,3,
1844,A. Marusic,LB,0.0,2,
1844,A. Marusic,RB,0.0,12,
1845,Bastos,RCB,0.0,1,
1847,Luiz Felipe,LCB,0.0,2,
1847,Luiz Felipe,RCB,0.0,1,
1852,D. Cataldi,DM,0.0,8,
1854,J. Correa,LW,0.0,1,
1856,S. Milinkovic-Savic,AM,0.0,2,
1856,S. Milinkovic-Savic,CM,0.0,24,
1856,S. Milinković-Savić,AM,0.0,1,
1856,S. Milinković-Savić,CM,0.0,2,
1859,Luis Alberto,AM,0.0,6,
1859,Luis Alberto,CM,0.0,1,
1859,Luis Alberto,ST,0.0,2,
1863,C. Immobile,ST,0.0,5,
1864,P. Neto,AM,90.0,1,0.020964360587002098
1864,P. Neto,LW,1303.0,17,0.3035173538318192
1864,P. Neto,RW,2227.0,27,0.5187514558583741
1864,P. Neto,ST,140.0,2,0.03261122757978104
1864,Pedro Neto,LW,236.0,3,0.05497321220591661
1864,Pedro Neto,RW,297.0,3,0.06918238993710692
1896,F. Escales,GK,0.0,1,
1902,D. Caleta-Car,LCB,2124.0,24,1.0
1904,B. Kamara,CM,0.0,3,
1904,B. Kamara,DM,0.0,17,
1909,Luiz Gustavo,CM,0.0,1,
1910,M. Lopez,CM,0.0,8,
1910,M. Lopez,DM,0.0,1,
1914,M. Sanson,AM,0.0,2,
1914,M. Sanson,CM,0.0,8,
1914,M. Sanson,DM,0.0,2,
1914,M. Sanson,LW,0.0,3,
1914,M. Sanson,RW,0.0,1,
1915,B. Sarr,RB,0.0,2,
1915,B. Sarr,RW,0.0,1,
1920,N. Radonjic,RW,0.0,4,
1921,Y. Sari,RW,0.0,5,
1922,F. Thauvin,AM,0.0,12,
1922,F. Thauvin,RW,0.0,1,
1923,N. Jackers,GK,0.0,25,
1924,M. Vandevoordt,GK,0.0,13,
1929,J. Lucumi,LCB,2264.0,26,1.0
1930,J. Maehle,LB,0.0,8,
1930,J. Maehle,LW,0.0,1,
1930,J. Maehle,RB,0.0,2,
1932,J. Uronen,LB,0.0,2,
1934,S. Berge,CM,270.0,3,0.08631713554987212
1934,S. Berge,DM,2858.0,33,0.9136828644501279
1937,B. Heynen,CM,0.0,3,
1937,B. Heynen,DM,0.0,14,
