fixture_id,status,rows,updated_at_utc
1378240,completed,42,2026-07-20T15:48:23.769339+00:00
1378241,completed,49,2026-07-20T15:48:25.201642+00:00
1378242,completed,49,2026-07-20T15:45:35.129347+00:00
1378243,completed,49,2026-07-20T15:48:54.396918+00:00
1378938,completed,41,2026-07-20T15:40:34.496691+00:00
1378939,completed,40,2026-07-20T16:21:07.480644+00:00
1378940,completed,40,2026-07-20T15:11:49.158985+00:00
1378948,completed,40,2026-07-20T15:49:04.522268+00:00
1378953,completed,40,2026-07-20T15:36:48.845563+00:00
1378955,completed,40,2026-07-20T15:38:28.298991+00:00
1378957,completed,40,2026-07-20T15:40:30.216705+00:00
1378959,completed,40,2026-07-20T15:37:08.607306+00:00
1378960,completed,40,2026-07-20T15:06:24.176809+00:00
1378966,completed,40,2026-07-20T15:39:21.041599+00:00
1378969,completed,40,2026-07-20T15:10:20.082688+00:00
1378970,completed,40,2026-07-20T15:10:04.218069+00:00
1378971,completed,40,2026-07-20T15:09:09.068040+00:00
1378972,completed,40,2026-07-20T15:47:02.651885+00:00
1378973,completed,40,2026-07-20T15:10:11.488872+00:00
1378974,completed,40,2026-07-20T15:10:37.258307+00:00
1378975,completed,40,2026-07-20T15:05:58.008599+00:00
1378976,completed,40,2026-07-20T15:06:34.346125+00:00
1378977,completed,40,2026-07-20T15:07:13.068242+00:00
1378978,completed,40,2026-07-20T15:39:23.173429+00:00
1378979,completed,40,2026-07-20T15:09:51.240112+00:00
1378980,completed,40,2026-07-20T15:35:24.728266+00:00
1378981,completed,40,2026-07-20T15:10:01.020775+00:00
1378982,completed,40,2026-07-20T15:34:26.044538+00:00
1378983,completed,40,2026-07-20T15:37:41.606152+00:00
1378984,completed,40,2026-07-20T15:10:46.837936+00:00
1378985,completed,40,2026-07-20T15:10:53.809588+00:00
1378986,completed,40,2026-07-20T15:04:57.080151+00:00
1378987,completed,40,2026-07-20T15:10:05.900379+00:00
1378988,completed,40,2026-07-20T15:07:43.560944+00:00
1378989,completed,40,2026-07-20T15:08:12.596640+00:00
1378990,completed,40,2026-07-20T15:05:04.035408+00:00
1378991,completed,40,2026-07-20T15:06:59.563644+00:00
1378992,completed,40,2026-07-20T15:51:17.287911+00:00
1378993,completed,40,2026-07-20T15:07:08.757096+00:00
1378994,completed,40,2026-07-20T15:35:36.443760+00:00
1378995,completed,40,2026-07-20T15:34:48.436019+00:00
1378996,completed,40,2026-07-20T15:10:42.069212+00:00
1378997,completed,40,2026-07-20T15:10:14.195426+00:00
1378998,completed,40,2026-07-20T15:35:57.752524+00:00
1378999,completed,40,2026-07-20T15:09:46.958587+00:00
1379000,completed,40,2026-07-20T15:11:03.024414+00:00
1379001,completed,40,2026-07-20T15:08:59.360649+00:00
1379002,completed,40,2026-07-20T15:10:06.511593+00:00
1379003,completed,40,2026-07-20T15:07:07.693724+00:00
1379004,completed,40,2026-07-20T15:41:21.093344+00:00
1379005,completed,40,2026-07-20T15:48:02.080310+00:00
1379006,completed,40,2026-07-20T15:06:05.991498+00:00
1379007,completed,40,2026-07-20T15:35:03.426737+00:00
1379008,completed,40,2026-07-20T15:07:52.046976+00:00
1379009,completed,40,2026-07-20T15:04:54.958112+00:00
1379010,completed,40,2026-07-20T15:36:06.933226+00:00
1379011,completed,40,2026-07-20T15:06:54.716696+00:00
1379012,completed,40,2026-07-20T15:38:12.891031+00:00
1379014,completed,40,2026-07-20T15:37:32.526681+00:00
1379015,completed,40,2026-07-20T15:06:45.583694+00:00
1379016,completed,40,2026-07-20T15:09:40.030354+00:00
1379017,completed,40,2026-07-20T15:10:04.780124+00:00
1379018,completed,40,2026-07-20T15:38:11.291321+00:00
1379019,completed,40,2026-07-20T15:46:44.781832+00:00
1379020,completed,40,2026-07-20T15:36:18.124661+00:00
1379021,completed,40,2026-07-20T15:05:40.326501+00:00
1379022,completed,40,2026-07-20T15:07:08.227193+00:00
1379023,completed,40,2026-07-20T15:37:08.078228+00:00
1379024,completed,40,2026-07-20T15:37:49.598351+00:00
1379025,completed,40,2026-07-20T15:07:35.534704+00:00
1379026,completed,40,2026-07-20T15:07:12.539615+00:00
1379027,completed,40,2026-07-20T15:09:58.764591+00:00
1379028,completed,40,2026-07-20T15:09:53.425830+00:00
1379029,completed,40,2026-07-20T15:07:18.996482+00:00
1379030,completed,40,2026-07-20T15:46:46.698124+00:00
1379031,completed,40,2026-07-20T15:47:16.120521+00:00
1379032,completed,40,2026-07-20T15:06:15.103014+00:00
1379033,completed,40,2026-07-20T15:06:08.150999+00:00
1379034,completed,40,2026-07-20T15:37:37.305478+00:00
1379035,completed,40,2026-07-20T15:10:50.597475+00:00
1379036,completed,40,2026-07-20T15:07:13.601557+00:00
1379037,completed,40,2026-07-20T15:34:47.362646+00:00
1379038,completed,40,2026-07-20T15:09:45.889450+00:00
1379039,completed,40,2026-07-20T15:08:36.487530+00:00
1379040,completed,40,2026-07-20T15:48:16.603510+00:00
1379041,completed,40,2026-07-20T15:41:13.119283+00:00
1379042,completed,40,2026-07-20T15:07:21.659669+00:00
1379043,completed,40,2026-07-20T15:09:41.096321+00:00
1379044,completed,40,2026-07-20T15:07:32.852776+00:00
1379045,completed,40,2026-07-20T15:09:14.951395+00:00
1379046,completed,40,2026-07-20T15:36:11.750985+00:00
1379047,completed,39,2026-07-20T15:07:19.530298+00:00
1379048,completed,40,2026-07-20T15:36:49.902183+00:00
1379049,completed,40,2026-07-20T15:05:55.850356+00:00
1379050,completed,40,2026-07-20T15:05:11.226096+00:00
1379051,completed,40,2026-07-20T15:38:11.822825+00:00
1379052,completed,40,2026-07-20T15:10:41.008190+00:00
1379053,completed,40,2026-07-20T15:07:29.117615+00:00
1379054,completed,40,2026-07-20T15:10:38.318852+00:00
1379055,completed,40,2026-07-20T15:35:02.694299+00:00
1379056,completed,40,2026-07-20T15:07:24.321128+00:00
1379057,completed,40,2026-07-20T15:36:08.529330+00:00
1379058,completed,40,2026-07-20T15:36:05.863935+00:00
1379059,completed,40,2026-07-20T15:38:14.480467+00:00
1379060,completed,40,2026-07-20T15:09:57.701311+00:00
1379061,completed,40,2026-07-20T15:09:54.500805+00:00
1379062,completed,40,2026-07-20T15:47:19.014606+00:00
1379063,completed,40,2026-07-20T15:08:16.312566+00:00
1379064,completed,40,2026-07-20T15:05:35.501554+00:00
1379065,completed,40,2026-07-20T15:37:47.998671+00:00
1379066,completed,40,2026-07-20T15:35:49.765149+00:00
1379067,completed,40,2026-07-20T15:05:20.996898+00:00
1379068,completed,40,2026-07-20T15:34:19.690607+00:00
1379069,completed,40,2026-07-20T15:41:10.473439+00:00
1379070,completed,40,2026-07-20T15:38:57.005189+00:00
1379071,completed,40,2026-07-20T15:08:43.923903+00:00
1379072,completed,40,2026-07-20T15:06:33.806980+00:00
1379073,completed,40,2026-07-20T16:23:05.748329+00:00
1379074,completed,40,2026-07-20T15:05:32.280286+00:00
1379075,completed,40,2026-07-20T15:45:50.571604+00:00
1379076,completed,40,2026-07-20T15:07:14.133031+00:00
1379077,completed,40,2026-07-20T15:06:41.250659+00:00
1379078,completed,40,2026-07-20T15:37:05.940258+00:00
1379079,completed,40,2026-07-20T15:06:03.829273+00:00
1379080,completed,40,2026-07-20T15:40:08.348710+00:00
1379081,completed,40,2026-07-20T15:08:55.126595+00:00
1379082,completed,40,2026-07-20T15:11:10.033356+00:00
1379083,completed,40,2026-07-20T15:10:32.988414+00:00
1379084,completed,40,2026-07-20T15:41:21.618955+00:00
1379085,completed,40,2026-07-20T15:10:05.367940+00:00
1379086,completed,40,2026-07-20T15:38:07.540615+00:00
1379087,completed,40,2026-07-20T15:06:12.429755+00:00
1379088,completed,40,2026-07-20T15:35:15.673410+00:00
1379089,completed,40,2026-07-20T15:41:18.444689+00:00
1379090,completed,40,2026-07-20T15:51:05.308704+00:00
1379091,completed,40,2026-07-20T15:05:30.679788+00:00
1379092,completed,40,2026-07-20T15:08:14.726326+00:00
1379093,completed,40,2026-07-20T15:35:12.427246+00:00
1379094,completed,40,2026-07-20T15:06:13.493899+00:00
1379095,completed,40,2026-07-20T15:10:35.661158+00:00
1379096,completed,40,2026-07-20T15:35:30.045171+00:00
1379097,completed,40,2026-07-20T15:11:08.947082+00:00
1379098,completed,40,2026-07-20T15:08:37.551168+00:00
1379099,completed,40,2026-07-20T15:08:34.362240+00:00
1379100,completed,40,2026-07-20T15:39:24.764067+00:00
1379101,completed,40,2026-07-20T15:06:38.600174+00:00
1379102,completed,40,2026-07-20T15:37:51.186891+00:00
1379103,completed,40,2026-07-20T15:05:45.156246+00:00
1379104,completed,40,2026-07-20T15:49:53.905093+00:00
1379105,completed,40,2026-07-20T15:07:10.920411+00:00
1379106,completed,40,2026-07-20T15:10:10.388449+00:00
1379107,completed,40,2026-07-20T15:10:09.225321+00:00
1379108,completed,40,2026-07-20T15:35:40.174177+00:00
1379109,completed,40,2026-07-20T15:06:28.448500+00:00
1379110,completed,40,2026-07-20T15:10:56.463308+00:00
1379111,completed,40,2026-07-20T15:08:53.524257+00:00
1379112,completed,39,2026-07-20T15:39:26.902431+00:00
1379113,completed,40,2026-07-20T15:10:21.139095+00:00
1379114,completed,40,2026-07-20T15:37:33.058831+00:00
1379115,completed,40,2026-07-20T15:05:13.427915+00:00
1379116,completed,40,2026-07-20T15:34:30.291067+00:00
1379117,completed,40,2026-07-20T15:07:54.169937+00:00
1379118,completed,40,2026-07-20T15:35:22.058690+00:00
1379119,completed,40,2026-07-20T15:08:15.256239+00:00
1379120,completed,40,2026-07-20T15:47:19.492685+00:00
1379122,completed,40,2026-07-20T15:10:54.873123+00:00
1379123,completed,40,2026-07-20T15:05:16.133790+00:00
1379124,completed,39,2026-07-20T15:07:23.251616+00:00
1379125,completed,40,2026-07-20T15:35:22.598931+00:00
1379126,completed,40,2026-07-20T15:11:07.855124+00:00
1379127,completed,40,2026-07-20T15:34:16.503415+00:00
1379128,completed,40,2026-07-20T15:09:49.095438+00:00
1379129,completed,40,2026-07-20T15:08:17.906890+00:00
1379130,completed,40,2026-07-20T15:48:11.832323+00:00
1379131,completed,40,2026-07-20T15:07:30.730319+00:00
1379132,completed,40,2026-07-20T15:08:46.577446+00:00
1379134,completed,40,2026-07-20T15:37:59.717659+00:00
1379135,completed,40,2026-07-20T15:07:44.087980+00:00
1379136,completed,40,2026-07-20T15:07:32.321095+00:00
1379137,completed,40,2026-07-20T15:06:41.779791+00:00
1379138,completed,40,2026-07-20T15:39:21.570001+00:00
1379139,completed,40,2026-07-20T15:05:14.523432+00:00
1379140,completed,40,2026-07-20T15:51:04.356990+00:00
1379142,completed,40,2026-07-20T15:06:04.920678+00:00
1379143,completed,40,2026-07-20T15:07:38.208330+00:00
1379144,completed,40,2026-07-20T15:37:36.780068+00:00
1379145,completed,40,2026-07-20T15:10:23.268422+00:00
1379146,completed,40,2026-07-20T15:07:56.842325+00:00
1379147,completed,40,2026-07-20T15:35:41.760618+00:00
1379148,completed,40,2026-07-20T15:36:41.423635+00:00
1379149,completed,40,2026-07-20T15:05:56.405079+00:00
1379150,completed,40,2026-07-20T15:09:21.869393+00:00
1379151,completed,40,2026-07-20T15:37:11.249032+00:00
1379152,completed,40,2026-07-20T15:10:58.624610+00:00
1379153,completed,40,2026-07-20T15:10:36.187354+00:00
1379154,completed,40,2026-07-20T15:10:17.417782+00:00
1379155,completed,40,2026-07-20T15:34:51.606668+00:00
1379157,completed,40,2026-07-20T15:05:04.658140+00:00
1379158,completed,40,2026-07-20T15:11:06.252045+00:00
1379159,completed,40,2026-07-20T15:49:40.472191+00:00
1379160,completed,40,2026-07-20T15:07:20.063972+00:00
1379161,completed,40,2026-07-20T15:11:20.750374+00:00
1379163,completed,40,2026-07-20T15:07:38.741502+00:00
1379164,completed,40,2026-07-20T15:35:42.848808+00:00
1379165,completed,40,2026-07-20T15:05:03.485892+00:00
1379166,completed,40,2026-07-20T15:34:41.445768+00:00
1379167,completed,40,2026-07-20T15:06:51.464368+00:00
1379168,completed,40,2026-07-20T15:35:13.518622+00:00
1379169,completed,40,2026-07-20T15:05:28.535906+00:00
1379170,completed,40,2026-07-20T15:11:13.820601+00:00
1379171,completed,40,2026-07-20T15:10:47.914798+00:00
1379172,completed,40,2026-07-20T15:34:41.979308+00:00
1379173,completed,40,2026-07-20T15:09:48.561013+00:00
1379174,completed,40,2026-07-20T15:40:23.209141+00:00
1379175,completed,40,2026-07-20T15:06:17.232251+00:00
1379176,completed,40,2026-07-20T15:05:18.840445+00:00
1379177,completed,40,2026-07-20T15:34:47.903071+00:00
1379178,completed,40,2026-07-20T15:37:21.890540+00:00
1379179,completed,39,2026-07-20T15:49:56.776553+00:00
1379180,completed,40,2026-07-20T15:47:42.085721+00:00
1379181,completed,40,2026-07-20T15:10:41.541901+00:00
1379182,completed,40,2026-07-20T15:47:10.343430+00:00
1379183,completed,40,2026-07-20T15:10:18.495162+00:00
1379184,completed,40,2026-07-20T15:05:29.074306+00:00
1379185,completed,40,2026-07-20T15:08:22.155482+00:00
1379186,completed,40,2026-07-20T15:10:19.024016+00:00
1379187,completed,40,2026-07-20T15:11:18.611571+00:00
1379188,completed,40,2026-07-20T15:34:19.160997+00:00
1379189,completed,40,2026-07-20T15:06:27.912670+00:00
1379190,completed,40,2026-07-20T15:10:39.949439+00:00
1379192,completed,40,2026-07-20T15:09:29.859117+00:00
1379193,completed,40,2026-07-20T15:06:05.454308+00:00
1379194,completed,40,2026-07-20T15:38:44.244203+00:00
1379195,completed,40,2026-07-20T15:07:47.810224+00:00
1379196,completed,40,2026-07-20T15:07:11.455006+00:00
1379197,completed,40,2026-07-20T15:34:50.545855+00:00
1379198,completed,40,2026-07-20T15:34:28.168547+00:00
1379199,completed,40,2026-07-20T16:25:08.537762+00:00
1379200,completed,40,2026-07-20T15:10:55.408407+00:00
1379201,completed,40,2026-07-20T15:07:41.945042+00:00
1379202,completed,40,2026-07-20T15:08:21.091257+00:00
1379203,completed,40,2026-07-20T15:34:34.020763+00:00
1379204,completed,40,2026-07-20T15:08:29.606415+00:00
1379205,completed,38,2026-07-20T15:37:51.729402+00:00
1379206,completed,40,2026-07-20T15:35:00.790908+00:00
1379207,completed,40,2026-07-20T15:06:43.965743+00:00
1379208,completed,40,2026-07-20T15:36:06.402912+00:00
1379209,completed,40,2026-07-20T15:08:12.068442+00:00
1379210,completed,40,2026-07-20T15:49:56.299377+00:00
1379211,completed,40,2026-07-20T15:07:22.719101+00:00
1379212,completed,40,2026-07-20T15:37:09.667270+00:00
1379213,completed,40,2026-07-20T15:39:10.940541+00:00
1379214,completed,40,2026-07-20T15:45:52.010048+00:00
1379215,completed,40,2026-07-20T15:05:26.388318+00:00
1379216,completed,40,2026-07-20T15:08:38.080001+00:00
1379217,completed,40,2026-07-20T15:36:17.063042+00:00
1379218,completed,40,2026-07-20T15:10:14.754499+00:00
1379219,completed,40,2026-07-20T15:10:23.797610+00:00
1379220,completed,40,2026-07-20T15:06:36.996973+00:00
1379221,completed,40,2026-07-20T15:10:47.373343+00:00
1379222,completed,40,2026-07-20T15:09:59.291683+00:00
1379223,completed,40,2026-07-20T15:39:22.106714+00:00
1379224,completed,40,2026-07-20T15:06:11.363059+00:00
1379225,completed,40,2026-07-20T15:47:27.639053+00:00
1379226,completed,40,2026-07-20T15:08:13.129189+00:00
1379227,completed,40,2026-07-20T15:36:09.587323+00:00
1379228,completed,40,2026-07-20T15:34:39.858294+00:00
1379229,completed,40,2026-07-20T15:51:03.871564+00:00
1379230,completed,40,2026-07-20T15:08:57.241566+00:00
1379231,completed,40,2026-07-20T15:11:04.092333+00:00
1379232,completed,40,2026-07-20T15:46:44.306658+00:00
1379233,completed,40,2026-07-20T15:35:34.840351+00:00
1379234,completed,40,2026-07-20T15:07:14.684396+00:00
1379235,completed,40,2026-07-20T15:10:27.029435+00:00
1379236,completed,40,2026-07-20T15:35:26.331968+00:00
1379237,completed,40,2026-07-20T15:06:08.679429+00:00
1379238,completed,40,2026-07-20T15:35:11.889883+00:00
1379239,completed,40,2026-07-20T15:05:27.987222+00:00
1379240,completed,40,2026-07-20T15:34:23.389974+00:00
1379241,completed,40,2026-07-20T15:10:46.303921+00:00
1379242,completed,40,2026-07-20T15:51:16.812020+00:00
1379243,completed,40,2026-07-20T15:09:28.263007+00:00
1379244,completed,40,2026-07-20T15:06:42.332033+00:00
1379245,completed,40,2026-07-20T15:10:19.553146+00:00
1379246,completed,40,2026-07-20T15:08:14.192213+00:00
1379247,completed,40,2026-07-20T15:34:30.815871+00:00
1379248,completed,40,2026-07-20T15:50:50.187427+00:00
1379249,completed,40,2026-07-20T15:08:42.330299+00:00
1379250,completed,40,2026-07-20T15:39:10.414249+00:00
1379251,completed,40,2026-07-20T15:05:59.621809+00:00
1379252,completed,40,2026-07-20T15:39:25.299876+00:00
1379253,completed,40,2026-07-20T15:10:43.128803+00:00
1379254,completed,40,2026-07-20T15:38:36.797374+00:00
1379255,completed,40,2026-07-20T15:07:29.652367+00:00
1379256,completed,40,2026-07-20T15:34:22.862205+00:00
1379257,completed,40,2026-07-20T15:07:40.882950+00:00
1379258,completed,40,2026-07-20T15:09:56.089287+00:00
1379259,completed,40,2026-07-20T15:09:44.823038+00:00
1379261,completed,40,2026-07-20T15:39:26.366800+00:00
1379262,completed,40,2026-07-20T15:10:16.352167+00:00
1379263,completed,40,2026-07-20T15:41:15.789503+00:00
1379264,completed,38,2026-07-20T15:06:50.932851+00:00
1379265,completed,40,2026-07-20T15:09:43.216938+00:00
1379266,completed,40,2026-07-20T15:38:33.068792+00:00
1379267,completed,40,2026-07-20T15:08:22.689299+00:00
1379268,completed,40,2026-07-20T15:06:09.228841+00:00
1379269,completed,40,2026-07-20T15:10:22.736110+00:00
1379270,completed,40,2026-07-20T15:34:38.276284+00:00
1379271,completed,40,2026-07-20T15:07:25.917220+00:00
1379272,completed,40,2026-07-20T15:10:58.085490+00:00
1379273,completed,40,2026-07-20T15:39:00.756974+00:00
1379274,completed,40,2026-07-20T15:47:25.728348+00:00
1379275,completed,40,2026-07-20T15:05:25.852376+00:00
1379276,completed,40,2026-07-20T15:34:18.626127+00:00
1379277,completed,40,2026-07-20T15:09:06.946636+00:00
1379278,completed,40,2026-07-20T15:08:18.429990+00:00
1379279,completed,40,2026-07-20T15:35:15.130799+00:00
1379280,completed,40,2026-07-20T16:22:57.931567+00:00
1379281,completed,40,2026-07-20T15:50:45.387629+00:00
1379282,completed,40,2026-07-20T15:05:20.453650+00:00
1379283,completed,40,2026-07-20T15:34:20.220964+00:00
1379284,completed,40,2026-07-20T15:08:33.836338+00:00
1379285,completed,40,2026-07-20T15:35:19.926989+00:00
1379286,completed,40,2026-07-20T15:41:20.036583+00:00
1379287,completed,40,2026-07-20T15:07:27.521261+00:00
1379288,completed,40,2026-07-20T15:37:04.355864+00:00
1379289,completed,40,2026-07-20T15:08:19.497829+00:00
1379290,completed,40,2026-07-20T15:51:19.208651+00:00
1379291,completed,40,2026-07-20T15:08:23.221653+00:00
1379292,completed,40,2026-07-20T15:09:57.160425+00:00
1379293,completed,39,2026-07-20T15:37:31.468719+00:00
1379294,completed,40,2026-07-20T15:38:42.116776+00:00
1379295,completed,40,2026-07-20T15:05:09.597100+00:00
1379296,completed,40,2026-07-20T15:35:04.109056+00:00
1379297,completed,40,2026-07-20T15:50:41.048683+00:00
1379298,completed,40,2026-07-20T15:06:15.639006+00:00
1379299,completed,40,2026-07-20T15:07:09.332956+00:00
1379300,completed,40,2026-07-20T15:36:07.466024+00:00
1379301,completed,40,2026-07-20T15:06:14.031962+00:00
1379302,completed,40,2026-07-20T15:08:41.795572+00:00
1379303,completed,40,2026-07-20T15:10:12.566279+00:00
1379304,completed,40,2026-07-20T15:07:10.393344+00:00
1379305,completed,40,2026-07-20T16:01:50.029765+00:00
1379306,completed,40,2026-07-20T15:37:43.732959+00:00
1379307,completed,40,2026-07-20T15:37:07.546559+00:00
1379308,completed,40,2026-07-20T15:10:48.462330+00:00
1379309,completed,40,2026-07-20T15:09:50.710104+00:00
1379310,completed,40,2026-07-20T15:08:49.262960+00:00
1379311,completed,40,2026-07-20T15:09:47.488141+00:00
1379312,completed,40,2026-07-20T15:40:01.523366+00:00
1379313,completed,40,2026-07-20T15:49:54.385484+00:00
1379314,completed,40,2026-07-20T15:10:02.417650+00:00
