player_id,player_name,world_cup_team_id,world_cup_team,squad_position,age,number,profile_name,season_query,season,team_id,team_name,league_id,league_name,league_country,appearances,lineups,minutes,provider_position,provider_rating
225,A. Behich,20,Australia,Midfielder,35,16,A. Behich,2025,2025,945.0,Melbourne City,188,A-League,Australia,25.0,25.0,2280.0,Defender,7.13
225,A. Behich,20,Australia,Midfielder,35,16,A. Behich,2026,2026,20.0,Australia,30,World Cup - Qualification Asia,World,14.0,10.0,943.0,Defender,6.79
225,A. Behich,20,Australia,Midfielder,35,16,A. Behich,2026,2026,20.0,Australia,1,World Cup,World,3.0,2.0,223.0,Defender,6.67
225,A. Behich,20,Australia,Midfielder,35,16,A. Behich,2026,2026,20.0,Australia,10,Friendlies,World,2.0,1.0,81.0,Defender,6.7
226,D. Dumfries,1118,Netherlands,Midfielder,29,22,D. Dumfries,2025,2025,505.0,Inter,15,FIFA Club World Cup,World,2.0,2.0,143.0,Defender,6.500000
226,D. Dumfries,1118,Netherlands,Midfielder,29,22,D. Dumfries,2025,2025,505.0,Inter,667,Friendlies Clubs,World,2.0,2.0,143.0,Defender,6.500000
226,D. Dumfries,1118,Netherlands,Midfielder,29,22,D. Dumfries,2025,2025,505.0,Inter,137,Coppa Italia,Italy,3.0,1.0,113.0,Defender,6.93
226,D. Dumfries,1118,Netherlands,Midfielder,29,22,D. Dumfries,2025,2025,505.0,Inter,135,Serie A,Italy,20.0,15.0,1327.0,Midfielder,6.62
226,D. Dumfries,1118,Netherlands,Midfielder,29,22,D. Dumfries,2025,2025,505.0,Inter,2,UEFA Champions League,World,5.0,4.0,342.0,Midfielder,7.02
226,D. Dumfries,1118,Netherlands,Midfielder,29,22,D. Dumfries,2026,2026,1118.0,Netherlands,1,World Cup,World,4.0,4.0,390.0,Defender,7
226,D. Dumfries,1118,Netherlands,Midfielder,29,22,D. Dumfries,2026,2026,1118.0,Netherlands,10,Friendlies,World,3.0,3.0,195.0,Defender,5.83
228,A. Obispo,5530,Curaçao,Defender,26,18,A. Obispo,2025,2025,197.0,PSV Eindhoven,90,KNVB Beker,Netherlands,3.0,3.0,270.0,Defender,7.07
228,A. Obispo,5530,Curaçao,Defender,26,18,A. Obispo,2025,2025,197.0,PSV Eindhoven,88,Eredivisie,Netherlands,17.0,9.0,821.0,Defender,6.84
228,A. Obispo,5530,Curaçao,Defender,26,18,A. Obispo,2025,2025,197.0,PSV Eindhoven,2,UEFA Champions League,World,6.0,3.0,323.0,Defender,6.52
228,A. Obispo,5530,Curaçao,Defender,26,18,A. Obispo,2026,2026,5530.0,Curaçao,31,World Cup - Qualification CONCACAF,World,4.0,4.0,358.0,Defender,7.13
228,A. Obispo,5530,Curaçao,Defender,26,18,A. Obispo,2026,2026,5530.0,Curaçao,1,World Cup,World,3.0,3.0,270.0,Defender,6.37
228,A. Obispo,5530,Curaçao,Defender,26,18,A. Obispo,2026,2026,5530.0,Curaçao,10,Friendlies,World,2.0,1.0,90.0,Defender,6.2
241,M. Sadílek,770,Czech Republic,Midfielder,26,18,M. Sadílek,2025,2025,770.0,Czechia,10,Friendlies,World,2.0,2.0,90.0,Attacker,6.9
241,M. Sadílek,770,Czech Republic,Midfielder,26,18,M. Sadílek,2025,2025,560.0,Slavia Praha,2,UEFA Champions League,World,8.0,7.0,599.0,Midfielder,6.56
241,M. Sadílek,770,Czech Republic,Midfielder,26,18,M. Sadílek,2025,2025,560.0,Slavia Praha,345,Czech Liga,Czech-Republic,29.0,23.0,2057.0,Midfielder,7.02
241,M. Sadílek,770,Czech Republic,Midfielder,26,18,M. Sadílek,2026,2026,770.0,Czechia,1,World Cup,World,3.0,2.0,183.0,Midfielder,7.03
242,R. Thomas,4673,New Zealand,Midfielder,31,23,R. Thomas,2025,2025,4673.0,New Zealand,10,Friendlies,World,4.0,4.0,283.0,Midfielder,6.83
242,R. Thomas,4673,New Zealand,Midfielder,31,23,R. Thomas,2025,2025,193.0,PEC Zwolle,90,KNVB Beker,Netherlands,1.0,0.0,11.0,Midfielder,6.2
242,R. Thomas,4673,New Zealand,Midfielder,31,23,R. Thomas,2025,2025,193.0,PEC Zwolle,88,Eredivisie,Netherlands,27.0,27.0,2157.0,Midfielder,7.13
242,R. Thomas,4673,New Zealand,Midfielder,31,23,R. Thomas,2026,2026,4673.0,New Zealand,1,World Cup,World,3.0,1.0,81.0,Midfielder,6.53
247,C. Gakpo,1118,Netherlands,Attacker,26,11,C. Gakpo,2025,2025,40.0,Liverpool,528,Community Shield,England,1.0,1.0,96.0,Attacker,6.2
247,C. Gakpo,1118,Netherlands,Attacker,26,11,C. Gakpo,2025,2025,40.0,Liverpool,667,Friendlies Clubs,World,1.0,1.0,58.0,Attacker,6.200000
247,C. Gakpo,1118,Netherlands,Attacker,26,11,C. Gakpo,2025,2025,40.0,Liverpool,45,FA Cup,England,4.0,3.0,287.0,Attacker,6.7
247,C. Gakpo,1118,Netherlands,Attacker,26,11,C. Gakpo,2025,2025,40.0,Liverpool,39,Premier League,England,36.0,32.0,2765.0,Midfielder,6.89
247,C. Gakpo,1118,Netherlands,Attacker,26,11,C. Gakpo,2025,2025,40.0,Liverpool,2,UEFA Champions League,World,11.0,5.0,470.0,Midfielder,6.91
247,C. Gakpo,1118,Netherlands,Attacker,26,11,C. Gakpo,2026,2026,1118.0,Netherlands,1,World Cup,World,4.0,4.0,371.0,Attacker,7.43
247,C. Gakpo,1118,Netherlands,Attacker,26,11,C. Gakpo,2026,2026,1118.0,Netherlands,10,Friendlies,World,4.0,4.0,298.0,Midfielder,7.85
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2025,2025,165.0,Borussia Dortmund,667,Friendlies Clubs,World,2.0,2.0,108.0,Attacker,6.450000
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2025,2025,66.0,Aston Villa,48,League Cup,England,1.0,1.0,67.0,Attacker,6.2
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2025,2025,66.0,Aston Villa,45,FA Cup,England,1.0,1.0,65.0,Attacker,6.2
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2025,2025,66.0,Aston Villa,3,UEFA Europa League,World,6.0,4.0,329.0,Attacker,6.85
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2025,2025,497.0,AS Roma,3,UEFA Europa League,World,2.0,2.0,210.0,Attacker,6.75
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2025,2025,497.0,AS Roma,135,Serie A,Italy,18.0,18.0,1478.0,Attacker,7.23
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2025,2025,66.0,Aston Villa,39,Premier League,England,21.0,5.0,680.0,Attacker,6.6
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2026,2026,1118.0,Netherlands,1,World Cup,World,3.0,3.0,187.0,Attacker,6.63
249,D. Malen,1118,Netherlands,Attacker,26,18,D. Malen,2026,2026,1118.0,Netherlands,10,Friendlies,World,4.0,4.0,220.0,Attacker,6.25
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2025,2025,85.0,Paris Saint Germain,15,FIFA Club World Cup,World,5.0,4.0,315.0,Defender,7.150000
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2025,2025,85.0,Paris Saint Germain,531,UEFA Super Cup,World,1.0,1.0,90.0,Defender,9.300000
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2025,2025,85.0,Paris Saint Germain,1168,FIFA Intercontinental Cup,World,1.0,1.0,120.0,Defender,6.9
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2025,2025,6.0,Brazil,10,Friendlies,World,2.0,2.0,185.0,Defender,6.95
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2025,2025,85.0,Paris Saint Germain,526,Trophée des Champions,France,1.0,1.0,97.0,Defender,6.6
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2025,2025,85.0,Paris Saint Germain,66,Coupe de France,France,0.0,0.0,0.0,Defender,
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2025,2025,85.0,Paris Saint Germain,61,Ligue 1,France,14.0,11.0,1049.0,Defender,7.27
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2025,2025,85.0,Paris Saint Germain,2,UEFA Champions League,World,15.0,15.0,1320.0,Defender,7.06
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2026,2026,6.0,Brazil,34,World Cup - Qualification South America,World,18.0,17.0,1538.0,Defender,7.01
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2026,2026,6.0,Brazil,1,World Cup,World,5.0,5.0,450.0,Defender,7.34
257,Marquinhos,6,Brazil,Defender,31,4,Marquinhos,2026,2026,6.0,Brazil,10,Friendlies,World,2.0,2.0,45.0,Defender,5.9
264,T. Meunier,1,Belgium,Defender,34,15,T. Meunier,2025,2025,79.0,Lille,667,Friendlies Clubs,World,2.0,2.0,180.0,Defender,7.350000
264,T. Meunier,1,Belgium,Defender,34,15,T. Meunier,2025,2025,79.0,Lille,3,UEFA Europa League,World,8.0,5.0,481.0,Defender,6.73
264,T. Meunier,1,Belgium,Defender,34,15,T. Meunier,2025,2025,79.0,Lille,66,Coupe de France,France,2.0,2.0,158.0,Defender,6.95
264,T. Meunier,1,Belgium,Defender,34,15,T. Meunier,2025,2025,79.0,Lille,61,Ligue 1,France,25.0,21.0,1915.0,Defender,6.87
264,T. Meunier,1,Belgium,Defender,34,15,T. Meunier,2026,2026,1.0,Belgium,1,World Cup,World,3.0,2.0,190.0,Defender,6.77
264,T. Meunier,1,Belgium,Defender,34,15,T. Meunier,2026,2026,1.0,Belgium,10,Friendlies,World,4.0,2.0,200.0,Defender,6.93
271,L. Paredes,26,Argentina,Midfielder,31,5,L. Paredes,2025,2025,451.0,Boca Juniors,130,Copa Argentina,Argentina,1.0,1.0,90.0,Midfielder,7.79
271,L. Paredes,26,Argentina,Midfielder,31,5,L. Paredes,2025,2025,451.0,Boca Juniors,128,Liga Profesional Argentina,Argentina,17.0,16.0,1489.0,Midfielder,7.76
271,L. Paredes,26,Argentina,Midfielder,31,5,L. Paredes,2025,2025,26.0,Argentina,10,Friendlies,World,1.0,1.0,63.0,Midfielder,7.3
271,L. Paredes,26,Argentina,Midfielder,31,5,L. Paredes,2026,2026,26.0,Argentina,34,World Cup - Qualification South America,World,14.0,6.0,566.0,Midfielder,6.85
271,L. Paredes,26,Argentina,Midfielder,31,5,L. Paredes,2026,2026,451.0,Boca Juniors,128,Liga Profesional Argentina,Argentina,15.0,11.0,1113.0,Midfielder,7.84
271,L. Paredes,26,Argentina,Midfielder,31,5,L. Paredes,2026,2026,451.0,Boca Juniors,13,CONMEBOL Libertadores,World,6.0,6.0,551.0,Midfielder,8.3
271,L. Paredes,26,Argentina,Midfielder,31,5,L. Paredes,2026,2026,26.0,Argentina,1,World Cup,World,6.0,4.0,398.0,Midfielder,7.33
271,L. Paredes,26,Argentina,Midfielder,31,5,L. Paredes,2026,2026,26.0,Argentina,10,Friendlies,World,1.0,1.0,15.0,Midfielder,6.9
272,A. Rabiot,2,France,Midfielder,30,14,A. Rabiot,2025,2025,489.0,AC Milan,547,Super Cup,Italy,1.0,1.0,90.0,Midfielder,6.5
272,A. Rabiot,2,France,Midfielder,30,14,A. Rabiot,2025,2025,489.0,AC Milan,137,Coppa Italia,Italy,2.0,2.0,180.0,Midfielder,7.15
272,A. Rabiot,2,France,Midfielder,30,14,A. Rabiot,2025,2025,489.0,AC Milan,135,Serie A,Italy,29.0,28.0,2557.0,Attacker,7.24
272,A. Rabiot,2,France,Midfielder,30,14,A. Rabiot,2025,2025,81.0,Marseille,61,Ligue 1,France,1.0,1.0,90.0,Midfielder,6.3
272,A. Rabiot,2,France,Midfielder,30,14,A. Rabiot,2026,2026,2.0,France,1,World Cup,World,6.0,6.0,495.0,Midfielder,7.02
272,A. Rabiot,2,France,Midfielder,30,14,A. Rabiot,2026,2026,2.0,France,10,Friendlies,World,3.0,3.0,246.0,Midfielder,7.1
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2025,2025,128.0,Santos,475,Paulista - A1,Brazil,7.0,6.0,507.0,Attacker,7.300000
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2025,2025,128.0,Santos,71,Serie A,Brazil,20.0,17.0,1535.0,Attacker,7.37
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2025,2025,128.0,Santos,73,Copa Do Brasil,Brazil,1.0,0.0,24.0,Attacker,7.6
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2026,2026,6.0,Brazil,34,World Cup - Qualification South America,World,4.0,4.0,314.0,Midfielder,7.98
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2026,2026,128.0,Santos,475,Paulista - A1,Brazil,2.0,1.0,135.0,Attacker,7
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2026,2026,128.0,Santos,73,Copa Do Brasil,Brazil,2.0,2.0,174.0,Attacker,6.85
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2026,2026,128.0,Santos,11,CONMEBOL Sudamericana,World,3.0,3.0,270.0,Midfielder,7.87
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2026,2026,6.0,Brazil,1,World Cup,World,2.0,0.0,37.0,Attacker,6.55
276,Neymar,6,Brazil,Attacker,33,10,Neymar,2026,2026,128.0,Santos,71,Serie A,Brazil,8.0,8.0,686.0,Attacker,7.6
278,Kylian Mbappé,2,France,Attacker,27,10,Kylian Mbappé,2025,2025,541.0,Real Madrid,15,FIFA Club World Cup,World,3.0,1.0,135.0,Attacker,7.166666
278,Kylian Mbappé,2,France,Attacker,27,10,Kylian Mbappé,2025,2025,541.0,Real Madrid,556,Super Cup,Spain,1.0,0.0,14.0,Attacker,7.2
278,Kylian Mbappé,2,France,Attacker,27,10,Kylian Mbappé,2025,2025,541.0,Real Madrid,143,Copa del Rey,Spain,1.0,1.0,90.0,Attacker,8
278,Kylian Mbappé,2,France,Attacker,27,10,Kylian Mbappé,2025,2025,541.0,Real Madrid,140,La Liga,Spain,31.0,29.0,2604.0,Attacker,7.53
278,Kylian Mbappé,2,France,Attacker,27,10,Kylian Mbappé,2025,2025,541.0,Real Madrid,2,UEFA Champions League,World,11.0,10.0,912.0,Attacker,8.05
278,Kylian Mbappé,2,France,Attacker,27,10,Kylian Mbappé,2026,2026,2.0,France,1,World Cup,World,7.0,7.0,608.0,Attacker,7.96
278,Kylian Mbappé,2,France,Attacker,27,10,Kylian Mbappé,2026,2026,2.0,France,10,Friendlies,World,4.0,3.0,219.0,Attacker,7.03
280,Alisson Becker,6,Brazil,Goalkeeper,33,1,Alisson Becker,2025,2025,40.0,Liverpool,528,Community Shield,England,1.0,1.0,96.0,Goalkeeper,7.2
280,Alisson Becker,6,Brazil,Goalkeeper,33,1,Alisson Becker,2025,2025,40.0,Liverpool,667,Friendlies Clubs,World,1.0,1.0,90.0,Goalkeeper,6.900000
280,Alisson Becker,6,Brazil,Goalkeeper,33,1,Alisson Becker,2025,2025,40.0,Liverpool,45,FA Cup,England,2.0,2.0,180.0,Goalkeeper,7.25
280,Alisson Becker,6,Brazil,Goalkeeper,33,1,Alisson Becker,2025,2025,40.0,Liverpool,39,Premier League,England,26.0,26.0,2351.0,Goalkeeper,6.78
280,Alisson Becker,6,Brazil,Goalkeeper,33,1,Alisson Becker,2025,2025,40.0,Liverpool,2,UEFA Champions League,World,6.0,6.0,506.0,Goalkeeper,7.18
280,Alisson Becker,6,Brazil,Goalkeeper,33,1,Alisson Becker,2026,2026,6.0,Brazil,34,World Cup - Qualification South America,World,9.0,9.0,803.0,Goalkeeper,7.18
280,Alisson Becker,6,Brazil,Goalkeeper,33,1,Alisson Becker,2026,2026,6.0,Brazil,1,World Cup,World,5.0,5.0,450.0,Goalkeeper,7.12
280,Alisson Becker,6,Brazil,Goalkeeper,33,1,Alisson Becker,2026,2026,6.0,Brazil,10,Friendlies,World,2.0,2.0,90.0,Goalkeeper,6.7
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2025,2025,40.0,Liverpool,528,Community Shield,England,1.0,0.0,12.0,Defender,6.3
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2025,2025,40.0,Liverpool,667,Friendlies Clubs,World,1.0,1.0,86.0,Defender,7.300000
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2025,2025,1108.0,Scotland,10,Friendlies,World,2.0,2.0,149.0,Defender,7.1
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2025,2025,40.0,Liverpool,48,League Cup,England,2.0,2.0,157.0,Defender,6.8
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2025,2025,40.0,Liverpool,45,FA Cup,England,2.0,2.0,180.0,Defender,7.4
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2025,2025,40.0,Liverpool,39,Premier League,England,24.0,11.0,1188.0,Defender,6.74
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2025,2025,40.0,Liverpool,2,UEFA Champions League,World,7.0,5.0,486.0,Defender,7.06
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2026,2026,1108.0,Scotland,1,World Cup,World,3.0,3.0,225.0,Defender,6.7
289,A. Robertson,1108,Scotland,Defender,31,3,A. Robertson,2026,2026,1108.0,Scotland,10,Friendlies,World,4.0,4.0,283.0,Defender,6.95
290,V. van Dijk,1118,Netherlands,Defender,34,4,V. van Dijk,2025,2025,40.0,Liverpool,528,Community Shield,England,1.0,1.0,96.0,Defender,5.9
290,V. van Dijk,1118,Netherlands,Defender,34,4,V. van Dijk,2025,2025,40.0,Liverpool,667,Friendlies Clubs,World,1.0,1.0,90.0,Defender,9.300000
290,V. van Dijk,1118,Netherlands,Defender,34,4,V. van Dijk,2025,2025,40.0,Liverpool,45,FA Cup,England,4.0,4.0,351.0,Defender,6.95
290,V. van Dijk,1118,Netherlands,Defender,34,4,V. van Dijk,2025,2025,40.0,Liverpool,39,Premier League,England,38.0,38.0,3431.0,Defender,7.28
290,V. van Dijk,1118,Netherlands,Defender,34,4,V. van Dijk,2025,2025,40.0,Liverpool,2,UEFA Champions League,World,12.0,12.0,1080.0,Defender,7.41
290,V. van Dijk,1118,Netherlands,Defender,34,4,V. van Dijk,2026,2026,1118.0,Netherlands,1,World Cup,World,4.0,4.0,390.0,Defender,7.43
290,V. van Dijk,1118,Netherlands,Defender,34,4,V. van Dijk,2026,2026,1118.0,Netherlands,10,Friendlies,World,4.0,4.0,273.0,Defender,7.13
292,J. Henderson,10,England,Midfielder,35,14,J. Henderson,2025,2025,194.0,Ajax,667,Friendlies Clubs,World,1.0,1.0,45.0,Midfielder,6.7
292,J. Henderson,10,England,Midfielder,35,14,J. Henderson,2025,2025,10.0,England,10,Friendlies,World,1.0,0.0,21.0,Midfielder,6.7
292,J. Henderson,10,England,Midfielder,35,14,J. Henderson,2025,2025,55.0,Brentford,45,FA Cup,England,2.0,2.0,165.0,Midfielder,6.8
292,J. Henderson,10,England,Midfielder,35,14,J. Henderson,2025,2025,55.0,Brentford,39,Premier League,England,32.0,22.0,1929.0,Midfielder,6.8
292,J. Henderson,10,England,Midfielder,35,14,J. Henderson,2026,2026,10.0,England,1,World Cup,World,1.0,0.0,12.0,Midfielder,6.9
292,J. Henderson,10,England,Midfielder,35,14,J. Henderson,2026,2026,10.0,England,10,Friendlies,World,2.0,2.0,90.0,Midfielder,6.95
299,Fabinho,6,Brazil,Midfielder,32,17,Fabinho,2025,2025,2938.0,Al-Ittihad FC,667,Friendlies Clubs,World,19.0,19.0,1563.0,Midfielder,6.957894
299,Fabinho,6,Brazil,Midfielder,32,17,Fabinho,2025,2025,6.0,Brazil,10,Friendlies,World,1.0,0.0,35.0,Midfielder,6.6
299,Fabinho,6,Brazil,Midfielder,32,17,Fabinho,2025,2025,2938.0,Al-Ittihad FC,17,AFC Champions League Elite,World,10.0,10.0,874.0,Midfielder,7.47
299,Fabinho,6,Brazil,Midfielder,32,17,Fabinho,2025,2025,2938.0,Al-Ittihad FC,307,Pro League,Saudi-Arabia,30.0,30.0,2648.0,Midfielder,7.13
299,Fabinho,6,Brazil,Midfielder,32,17,Fabinho,2026,2026,6.0,Brazil,1,World Cup,World,3.0,0.0,78.0,Midfielder,6.77
299,Fabinho,6,Brazil,Midfielder,32,17,Fabinho,2026,2026,6.0,Brazil,10,Friendlies,World,3.0,0.0,93.0,Midfielder,6.6
304,S. Mané,13,Senegal,Midfielder,33,10,S. Mané,2025,2025,2939.0,Al-Nassr,667,Friendlies Clubs,World,11.0,11.0,836.0,Attacker,7.290000
304,S. Mané,13,Senegal,Midfielder,33,10,S. Mané,2025,2025,13.0,Senegal,10,Friendlies,World,2.0,2.0,75.0,Attacker,6.6
304,S. Mané,13,Senegal,Midfielder,33,10,S. Mané,2025,2025,13.0,Senegal,6,Africa Cup of Nations,World,7.0,7.0,646.0,Midfielder,7.31
304,S. Mané,13,Senegal,Midfielder,33,10,S. Mané,2025,2025,2939.0,Al-Nassr,18,AFC Champions League Two,World,7.0,3.0,242.0,Attacker,7.04
304,S. Mané,13,Senegal,Midfielder,33,10,S. Mané,2025,2025,2939.0,Al-Nassr,307,Pro League,Saudi-Arabia,25.0,25.0,2138.0,Midfielder,7.28
304,S. Mané,13,Senegal,Midfielder,33,10,S. Mané,2026,2026,13.0,Senegal,1,World Cup,World,4.0,4.0,363.0,Midfielder,6.88
304,S. Mané,13,Senegal,Midfielder,33,10,S. Mané,2026,2026,13.0,Senegal,10,Friendlies,World,2.0,2.0,60.0,Attacker,8.9
306,Mohamed Salah,32,Egypt,Attacker,33,10,Mohamed Salah,2025,2025,40.0,Liverpool,528,Community Shield,England,1.0,1.0,96.0,Attacker,4.6
306,Mohamed Salah,32,Egypt,Attacker,33,10,Mohamed Salah,2025,2025,40.0,Liverpool,667,Friendlies Clubs,World,1.0,1.0,90.0,Attacker,9.200000
306,Mohamed Salah,32,Egypt,Attacker,33,10,Mohamed Salah,2025,2025,32.0,Egypt,6,Africa Cup of Nations,World,6.0,6.0,569.0,Midfielder,7.52
306,Mohamed Salah,32,Egypt,Attacker,33,10,Mohamed Salah,2025,2025,40.0,Liverpool,45,FA Cup,England,3.0,3.0,223.0,Midfielder,7.6
306,Mohamed Salah,32,Egypt,Attacker,33,10,Mohamed Salah,2025,2025,40.0,Liverpool,39,Premier League,England,27.0,23.0,2148.0,Midfielder,6.93
306,Mohamed Salah,32,Egypt,Attacker,33,10,Mohamed Salah,2025,2025,40.0,Liverpool,2,UEFA Champions League,World,10.0,7.0,687.0,Midfielder,7.4
306,Mohamed Salah,32,Egypt,Attacker,33,10,Mohamed Salah,2026,2026,32.0,Egypt,1,World Cup,World,5.0,5.0,428.0,Midfielder,7.18
306,Mohamed Salah,32,Egypt,Attacker,33,10,Mohamed Salah,2026,2026,32.0,Egypt,10,Friendlies,World,1.0,0.0,44.0,Attacker,6.3
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2025,2025,1137.0,Atletico Nacional,713,Superliga,Colombia,1.0,1.0,21.0,Goalkeeper,6.86
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2025,2025,1137.0,Atletico Nacional,13,CONMEBOL Libertadores,World,6.0,6.0,646.0,Goalkeeper,7.19
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2025,2025,1137.0,Atletico Nacional,239,Primera A,Colombia,33.0,33.0,2887.0,Goalkeeper,6.93
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2025,2025,8.0,Colombia,10,Friendlies,World,1.0,1.0,90.0,Goalkeeper,7.3
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2026,2026,8.0,Colombia,34,World Cup - Qualification South America,World,0.0,0.0,0.0,Goalkeeper,
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2026,2026,1137.0,Atletico Nacional,11,CONMEBOL Sudamericana,World,1.0,1.0,90.0,Goalkeeper,6.5
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2026,2026,1137.0,Atletico Nacional,239,Primera A,Colombia,12.0,12.0,1086.0,Goalkeeper,7.12
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2026,2026,8.0,Colombia,1,World Cup,World,0.0,0.0,0.0,Goalkeeper,
313,D. Ospina,8,Colombia,Goalkeeper,37,1,D. Ospina,2026,2026,8.0,Colombia,10,Friendlies,World,1.0,0.0,0.0,Goalkeeper,
318,K. Koulibaly,13,Senegal,Defender,34,3,K. Koulibaly,2025,2025,2932.0,Al-Hilal Saudi FC,15,FIFA Club World Cup,World,5.0,5.0,480.0,Defender,7.580000
318,K. Koulibaly,13,Senegal,Defender,34,3,K. Koulibaly,2025,2025,13.0,Senegal,10,Friendlies,World,3.0,3.0,180.0,Defender,7.1
318,K. Koulibaly,13,Senegal,Defender,34,3,K. Koulibaly,2025,2025,13.0,Senegal,6,Africa Cup of Nations,World,5.0,5.0,364.0,Defender,7.1
318,K. Koulibaly,13,Senegal,Defender,34,3,K. Koulibaly,2025,2025,2932.0,Al-Hilal Saudi FC,17,AFC Champions League Elite,World,4.0,4.0,349.0,Defender,7.18
318,K. Koulibaly,13,Senegal,Defender,34,3,K. Koulibaly,2025,2025,2932.0,Al-Hilal Saudi FC,307,Pro League,Saudi-Arabia,18.0,18.0,1601.0,Defender,7.4
318,K. Koulibaly,13,Senegal,Defender,34,3,K. Koulibaly,2026,2026,13.0,Senegal,1,World Cup,World,2.0,2.0,162.0,Defender,5.75
328,Fabián Ruiz,9,Spain,Midfielder,29,8,Fabián Ruiz,2025,2025,85.0,Paris Saint Germain,15,FIFA Club World Cup,World,5.0,4.0,299.0,Midfielder,7.440000
328,Fabián Ruiz,9,Spain,Midfielder,29,8,Fabián Ruiz,2025,2025,85.0,Paris Saint Germain,531,UEFA Super Cup,World,1.0,1.0,55.0,Midfielder,7.700000
328,Fabián Ruiz,9,Spain,Midfielder,29,8,Fabián Ruiz,2025,2025,85.0,Paris Saint Germain,1168,FIFA Intercontinental Cup,World,1.0,1.0,105.0,Midfielder,6.6
328,Fabián Ruiz,9,Spain,Midfielder,29,8,Fabián Ruiz,2025,2025,85.0,Paris Saint Germain,526,Trophée des Champions,France,1.0,1.0,89.0,Midfielder,6.9
328,Fabián Ruiz,9,Spain,Midfielder,29,8,Fabián Ruiz,2025,2025,85.0,Paris Saint Germain,66,Coupe de France,France,2.0,1.0,119.0,Midfielder,6.9
328,Fabián Ruiz,9,Spain,Midfielder,29,8,Fabián Ruiz,2025,2025,85.0,Paris Saint Germain,61,Ligue 1,France,20.0,13.0,1129.0,Midfielder,7.11
328,Fabián Ruiz,9,Spain,Midfielder,29,8,Fabián Ruiz,2025,2025,85.0,Paris Saint Germain,2,UEFA Champions League,World,9.0,8.0,650.0,Midfielder,6.96
328,Fabián Ruiz,9,Spain,Midfielder,29,8,Fabián Ruiz,2026,2026,9.0,Spain,1,World Cup,World,7.0,3.0,269.0,Midfielder,7.07
369,Diogo Costa,27,Portugal,Goalkeeper,26,1,Diogo Costa,2025,2025,212.0,FC Porto,667,Friendlies Clubs,World,32.0,32.0,2880.0,Goalkeeper,6.981250
369,Diogo Costa,27,Portugal,Goalkeeper,26,1,Diogo Costa,2025,2025,212.0,FC Porto,3,UEFA Europa League,World,12.0,12.0,1080.0,Goalkeeper,7.05
369,Diogo Costa,27,Portugal,Goalkeeper,26,1,Diogo Costa,2025,2025,212.0,FC Porto,96,Taça de Portugal,Portugal,4.0,4.0,293.0,Goalkeeper,7.33
369,Diogo Costa,27,Portugal,Goalkeeper,26,1,Diogo Costa,2025,2025,212.0,FC Porto,94,Primeira Liga,Portugal,33.0,33.0,2907.0,Goalkeeper,7.07
